,Season,Daynum,Wteam,Wscore,Lteam,Lscore,Wloc,Numot,Wfgm,Wfga,Wfgm3,Wfga3,Wftm,Wfta,Wor,Wdr,Wast,Wto,Wstl,Wblk,Wpf,Lfgm,Lfga,Lfgm3,Lfga3,Lftm,Lfta,Lor,Ldr,Last,Lto,Lstl,Lblk,Lpf
9226,2005.0,14.0,1448.0,97.0,1203.0,76.0,H,0.0,34.0,61.0,7.0,17.0,22.0,34.0,12.0,26.0,13.0,20.0,17.0,3.0,21.0,25.0,63.0,8.0,17.0,18.0,23.0,16.0,21.0,13.0,25.0,12.0,4.0,29.0
9227,2005.0,15.0,1112.0,80.0,1360.0,69.0,H,0.0,29.0,74.0,6.0,15.0,16.0,21.0,19.0,27.0,21.0,15.0,10.0,2.0,11.0,27.0,63.0,6.0,19.0,9.0,9.0,8.0,30.0,23.0,19.0,8.0,0.0,20.0
9228,2005.0,15.0,1166.0,68.0,1233.0,62.0,H,0.0,19.0,52.0,12.0,24.0,18.0,29.0,17.0,19.0,14.0,14.0,8.0,2.0,16.0,21.0,45.0,6.0,11.0,14.0,19.0,7.0,18.0,13.0,18.0,4.0,3.0,24.0
9235,2005.0,15.0,1335.0,74.0,1346.0,60.0,H,0.0,24.0,55.0,5.0,12.0,21.0,29.0,16.0,32.0,13.0,18.0,8.0,5.0,17.0,22.0,63.0,5.0,20.0,11.0,17.0,13.0,19.0,14.0,13.0,8.0,4.0,22.0
9236,2005.0,15.0,1344.0,83.0,1310.0,78.0,H,0.0,30.0,54.0,7.0,16.0,16.0,23.0,8.0,26.0,20.0,16.0,2.0,8.0,18.0,26.0,63.0,8.0,22.0,18.0,27.0,17.0,17.0,14.0,13.0,12.0,0.0,20.0
9242,2005.0,16.0,1189.0,73.0,1192.0,59.0,N,0.0,26.0,45.0,5.0,10.0,16.0,33.0,8.0,29.0,22.0,15.0,5.0,1.0,24.0,22.0,60.0,4.0,15.0,11.0,24.0,14.0,20.0,7.0,13.0,2.0,4.0,20.0
9244,2005.0,16.0,1301.0,92.0,1309.0,58.0,H,0.0,35.0,61.0,11.0,28.0,11.0,19.0,14.0,25.0,24.0,15.0,5.0,3.0,24.0,18.0,50.0,5.0,14.0,17.0,28.0,13.0,17.0,10.0,18.0,8.0,0.0,18.0
9246,2005.0,17.0,1112.0,83.0,1460.0,66.0,H,0.0,33.0,59.0,8.0,14.0,9.0,12.0,13.0,22.0,20.0,15.0,5.0,2.0,14.0,25.0,55.0,7.0,15.0,9.0,14.0,11.0,14.0,20.0,12.0,8.0,1.0,14.0
9248,2005.0,17.0,1192.0,71.0,1309.0,58.0,N,0.0,31.0,63.0,6.0,22.0,3.0,7.0,12.0,29.0,19.0,15.0,5.0,7.0,22.0,19.0,59.0,3.0,16.0,17.0,26.0,17.0,22.0,9.0,12.0,7.0,3.0,15.0
9249,2005.0,17.0,1272.0,81.0,1388.0,66.0,N,0.0,32.0,63.0,6.0,14.0,11.0,15.0,10.0,29.0,10.0,11.0,6.0,9.0,14.0,24.0,67.0,8.0,23.0,10.0,16.0,17.0,22.0,12.0,13.0,4.0,2.0,16.0
9250,2005.0,17.0,1301.0,71.0,1189.0,45.0,H,0.0,27.0,53.0,8.0,16.0,9.0,15.0,11.0,25.0,21.0,14.0,6.0,4.0,13.0,18.0,47.0,5.0,15.0,4.0,8.0,6.0,20.0,9.0,18.0,7.0,3.0,18.0
9252,2005.0,17.0,1344.0,89.0,1335.0,52.0,H,0.0,36.0,55.0,11.0,17.0,6.0,14.0,8.0,31.0,23.0,16.0,8.0,9.0,15.0,21.0,65.0,4.0,20.0,6.0,13.0,15.0,14.0,11.0,14.0,6.0,3.0,15.0
9253,2005.0,17.0,1393.0,71.0,1280.0,58.0,N,0.0,31.0,65.0,4.0,14.0,5.0,14.0,15.0,26.0,16.0,8.0,6.0,3.0,13.0,20.0,64.0,7.0,22.0,11.0,18.0,22.0,22.0,10.0,14.0,6.0,3.0,13.0
9254,2005.0,17.0,1429.0,71.0,1204.0,61.0,N,0.0,25.0,49.0,3.0,13.0,18.0,27.0,12.0,28.0,15.0,14.0,2.0,1.0,18.0,23.0,54.0,5.0,18.0,10.0,17.0,7.0,17.0,8.0,12.0,6.0,5.0,23.0
9255,2005.0,17.0,1448.0,81.0,1433.0,67.0,H,0.0,25.0,50.0,5.0,10.0,26.0,39.0,13.0,24.0,13.0,20.0,12.0,4.0,20.0,24.0,59.0,8.0,21.0,11.0,17.0,14.0,21.0,11.0,23.0,10.0,0.0,31.0
9256,2005.0,18.0,1104.0,97.0,1441.0,66.0,H,0.0,34.0,66.0,8.0,21.0,21.0,33.0,9.0,37.0,16.0,7.0,9.0,4.0,14.0,30.0,74.0,3.0,20.0,3.0,9.0,11.0,25.0,16.0,15.0,2.0,0.0,23.0
9258,2005.0,18.0,1116.0,72.0,1457.0,49.0,N,0.0,24.0,45.0,11.0,17.0,13.0,18.0,5.0,25.0,14.0,15.0,7.0,7.0,15.0,15.0,54.0,6.0,22.0,13.0,18.0,15.0,16.0,7.0,16.0,9.0,2.0,19.0
9263,2005.0,18.0,1130.0,72.0,1263.0,58.0,H,0.0,26.0,51.0,4.0,9.0,16.0,23.0,9.0,24.0,20.0,10.0,6.0,4.0,14.0,23.0,57.0,10.0,22.0,2.0,5.0,11.0,20.0,15.0,14.0,6.0,2.0,21.0
9265,2005.0,18.0,1137.0,69.0,1351.0,50.0,H,0.0,25.0,45.0,7.0,18.0,12.0,19.0,8.0,29.0,14.0,17.0,7.0,5.0,19.0,14.0,51.0,5.0,21.0,17.0,22.0,10.0,15.0,9.0,10.0,4.0,0.0,20.0
9267,2005.0,18.0,1150.0,93.0,1253.0,64.0,H,0.0,31.0,58.0,11.0,21.0,20.0,29.0,13.0,30.0,16.0,17.0,14.0,4.0,20.0,22.0,70.0,3.0,25.0,17.0,20.0,21.0,23.0,8.0,21.0,4.0,1.0,24.0
9268,2005.0,18.0,1153.0,88.0,1434.0,70.0,H,0.0,29.0,65.0,8.0,21.0,22.0,31.0,15.0,24.0,16.0,6.0,7.0,7.0,18.0,23.0,60.0,8.0,18.0,16.0,19.0,16.0,26.0,11.0,18.0,3.0,0.0,23.0
9275,2005.0,18.0,1196.0,81.0,1239.0,59.0,N,0.0,28.0,57.0,6.0,16.0,19.0,25.0,15.0,21.0,10.0,17.0,11.0,2.0,21.0,20.0,41.0,6.0,13.0,13.0,20.0,6.0,19.0,9.0,24.0,8.0,4.0,18.0
9280,2005.0,18.0,1210.0,74.0,1106.0,37.0,H,0.0,26.0,64.0,5.0,21.0,17.0,28.0,19.0,32.0,18.0,12.0,11.0,13.0,16.0,13.0,51.0,3.0,9.0,8.0,11.0,9.0,24.0,6.0,21.0,9.0,1.0,21.0
9281,2005.0,18.0,1211.0,98.0,1340.0,80.0,H,0.0,39.0,60.0,3.0,7.0,17.0,22.0,10.0,18.0,26.0,14.0,6.0,1.0,19.0,30.0,49.0,8.0,17.0,12.0,24.0,6.0,15.0,22.0,16.0,7.0,0.0,20.0
9283,2005.0,18.0,1228.0,87.0,1175.0,67.0,H,0.0,35.0,55.0,12.0,22.0,5.0,7.0,11.0,16.0,23.0,11.0,2.0,2.0,10.0,24.0,42.0,10.0,19.0,9.0,11.0,2.0,10.0,18.0,13.0,6.0,1.0,13.0
9286,2005.0,18.0,1234.0,85.0,1442.0,62.0,H,0.0,29.0,61.0,7.0,21.0,20.0,20.0,11.0,20.0,20.0,13.0,14.0,3.0,16.0,23.0,49.0,4.0,14.0,12.0,18.0,11.0,21.0,11.0,26.0,8.0,3.0,20.0
9288,2005.0,18.0,1242.0,68.0,1436.0,61.0,H,0.0,21.0,55.0,6.0,16.0,20.0,29.0,17.0,31.0,15.0,16.0,6.0,3.0,14.0,22.0,65.0,8.0,31.0,9.0,16.0,14.0,22.0,13.0,10.0,10.0,3.0,22.0
9290,2005.0,18.0,1261.0,83.0,1408.0,58.0,H,0.0,27.0,62.0,6.0,18.0,23.0,30.0,16.0,29.0,16.0,12.0,8.0,2.0,16.0,23.0,58.0,4.0,20.0,8.0,13.0,8.0,22.0,10.0,19.0,5.0,0.0,26.0
9296,2005.0,18.0,1277.0,104.0,1197.0,72.0,H,0.0,35.0,64.0,12.0,23.0,22.0,28.0,15.0,32.0,25.0,19.0,10.0,9.0,25.0,26.0,72.0,5.0,15.0,15.0,25.0,23.0,18.0,5.0,20.0,10.0,1.0,22.0
9298,2005.0,18.0,1280.0,67.0,1388.0,54.0,N,0.0,24.0,55.0,5.0,12.0,14.0,21.0,13.0,21.0,14.0,13.0,11.0,2.0,14.0,16.0,47.0,7.0,21.0,15.0,23.0,13.0,23.0,9.0,19.0,7.0,2.0,14.0
9300,2005.0,18.0,1301.0,100.0,1187.0,66.0,H,0.0,32.0,51.0,10.0,22.0,26.0,31.0,10.0,26.0,19.0,11.0,5.0,8.0,17.0,25.0,64.0,4.0,17.0,12.0,17.0,16.0,14.0,10.0,13.0,4.0,3.0,21.0
9307,2005.0,18.0,1329.0,91.0,1322.0,53.0,H,0.0,31.0,54.0,4.0,12.0,25.0,35.0,9.0,20.0,12.0,14.0,12.0,3.0,13.0,22.0,55.0,2.0,13.0,7.0,13.0,16.0,19.0,11.0,28.0,9.0,2.0,30.0
9311,2005.0,18.0,1337.0,80.0,1192.0,79.0,N,0.0,29.0,52.0,7.0,13.0,15.0,20.0,10.0,26.0,19.0,23.0,6.0,5.0,19.0,25.0,62.0,11.0,24.0,18.0,22.0,13.0,17.0,16.0,16.0,13.0,4.0,23.0
9317,2005.0,18.0,1365.0,77.0,1314.0,66.0,N,0.0,25.0,50.0,6.0,17.0,21.0,29.0,14.0,24.0,12.0,19.0,4.0,3.0,24.0,23.0,63.0,6.0,18.0,14.0,24.0,18.0,16.0,19.0,16.0,5.0,3.0,23.0
9319,2005.0,18.0,1390.0,93.0,1362.0,83.0,N,1.0,28.0,53.0,3.0,6.0,34.0,42.0,9.0,35.0,14.0,20.0,5.0,1.0,13.0,27.0,78.0,12.0,33.0,17.0,21.0,17.0,20.0,14.0,15.0,10.0,1.0,30.0
9320,2005.0,18.0,1393.0,77.0,1272.0,62.0,N,0.0,24.0,48.0,4.0,13.0,25.0,32.0,9.0,27.0,9.0,13.0,5.0,4.0,19.0,20.0,61.0,12.0,33.0,10.0,17.0,14.0,16.0,16.0,11.0,4.0,2.0,24.0
9322,2005.0,18.0,1400.0,95.0,1402.0,63.0,H,0.0,36.0,63.0,13.0,22.0,10.0,17.0,12.0,29.0,18.0,9.0,7.0,7.0,16.0,23.0,57.0,8.0,19.0,9.0,13.0,8.0,17.0,11.0,12.0,5.0,0.0,18.0
9324,2005.0,18.0,1403.0,119.0,1421.0,55.0,H,0.0,45.0,84.0,16.0,26.0,13.0,16.0,21.0,30.0,30.0,9.0,18.0,7.0,16.0,19.0,54.0,6.0,16.0,11.0,17.0,8.0,18.0,9.0,26.0,3.0,3.0,13.0
9326,2005.0,18.0,1418.0,84.0,1256.0,63.0,N,0.0,30.0,59.0,10.0,24.0,14.0,20.0,13.0,21.0,16.0,14.0,12.0,5.0,18.0,27.0,59.0,1.0,12.0,8.0,16.0,17.0,20.0,17.0,21.0,10.0,0.0,18.0
9329,2005.0,18.0,1428.0,72.0,1392.0,63.0,H,0.0,23.0,49.0,4.0,10.0,22.0,30.0,9.0,22.0,14.0,15.0,6.0,4.0,16.0,24.0,53.0,3.0,11.0,12.0,18.0,8.0,23.0,10.0,14.0,9.0,3.0,25.0
9338,2005.0,18.0,1462.0,69.0,1324.0,58.0,H,0.0,26.0,55.0,7.0,21.0,10.0,17.0,14.0,21.0,15.0,13.0,4.0,2.0,13.0,23.0,56.0,2.0,19.0,10.0,13.0,13.0,19.0,13.0,13.0,6.0,2.0,17.0
9344,2005.0,19.0,1163.0,90.0,1138.0,68.0,H,0.0,30.0,63.0,9.0,19.0,21.0,26.0,18.0,38.0,18.0,23.0,7.0,12.0,20.0,24.0,67.0,5.0,20.0,15.0,22.0,10.0,17.0,10.0,12.0,16.0,1.0,23.0
9345,2005.0,19.0,1166.0,83.0,1115.0,58.0,H,0.0,31.0,63.0,8.0,15.0,13.0,19.0,13.0,26.0,23.0,12.0,12.0,2.0,17.0,22.0,59.0,6.0,19.0,8.0,10.0,11.0,22.0,12.0,20.0,5.0,7.0,20.0
9349,2005.0,19.0,1181.0,88.0,1404.0,46.0,H,0.0,30.0,75.0,9.0,27.0,19.0,30.0,26.0,31.0,16.0,13.0,17.0,10.0,16.0,20.0,59.0,2.0,10.0,4.0,11.0,10.0,23.0,11.0,23.0,7.0,7.0,22.0
9352,2005.0,19.0,1203.0,94.0,1288.0,70.0,H,0.0,31.0,55.0,6.0,13.0,26.0,33.0,13.0,24.0,20.0,17.0,8.0,4.0,14.0,26.0,56.0,10.0,21.0,8.0,14.0,9.0,16.0,12.0,17.0,11.0,1.0,22.0
9356,2005.0,19.0,1246.0,77.0,1164.0,46.0,H,0.0,24.0,59.0,10.0,23.0,19.0,27.0,18.0,22.0,17.0,14.0,8.0,5.0,14.0,17.0,51.0,1.0,12.0,11.0,15.0,11.0,20.0,8.0,22.0,5.0,3.0,18.0
9364,2005.0,19.0,1310.0,78.0,1110.0,71.0,H,0.0,26.0,59.0,8.0,27.0,18.0,24.0,13.0,20.0,15.0,8.0,7.0,1.0,14.0,27.0,51.0,6.0,19.0,11.0,13.0,4.0,25.0,16.0,14.0,1.0,0.0,17.0
9367,2005.0,19.0,1328.0,82.0,1169.0,72.0,H,0.0,27.0,53.0,5.0,14.0,23.0,28.0,9.0,22.0,17.0,20.0,9.0,4.0,18.0,28.0,58.0,1.0,9.0,15.0,17.0,10.0,19.0,14.0,23.0,11.0,3.0,24.0
9368,2005.0,19.0,1330.0,63.0,1375.0,55.0,H,0.0,22.0,56.0,2.0,13.0,17.0,29.0,16.0,23.0,12.0,12.0,9.0,3.0,17.0,20.0,45.0,6.0,18.0,9.0,16.0,7.0,27.0,13.0,21.0,6.0,3.0,28.0
9369,2005.0,19.0,1334.0,70.0,1363.0,52.0,A,0.0,23.0,43.0,11.0,21.0,13.0,18.0,8.0,25.0,16.0,17.0,7.0,3.0,15.0,21.0,56.0,5.0,21.0,5.0,5.0,8.0,10.0,10.0,12.0,10.0,0.0,18.0
9370,2005.0,19.0,1338.0,81.0,1224.0,55.0,H,0.0,32.0,60.0,6.0,12.0,11.0,20.0,21.0,34.0,22.0,25.0,6.0,9.0,11.0,22.0,69.0,5.0,29.0,6.0,10.0,13.0,13.0,13.0,12.0,7.0,4.0,19.0
9373,2005.0,19.0,1368.0,63.0,1225.0,54.0,N,0.0,25.0,45.0,1.0,4.0,12.0,20.0,7.0,23.0,7.0,16.0,8.0,5.0,17.0,23.0,57.0,5.0,18.0,3.0,7.0,14.0,18.0,5.0,20.0,4.0,2.0,16.0
9376,2005.0,19.0,1416.0,55.0,1429.0,52.0,N,0.0,23.0,49.0,5.0,17.0,4.0,5.0,8.0,20.0,10.0,12.0,6.0,5.0,18.0,17.0,42.0,2.0,13.0,16.0,20.0,7.0,19.0,10.0,12.0,3.0,0.0,11.0
9377,2005.0,19.0,1417.0,64.0,1152.0,53.0,H,0.0,24.0,54.0,7.0,20.0,9.0,17.0,18.0,23.0,16.0,18.0,5.0,3.0,17.0,18.0,43.0,2.0,14.0,15.0,20.0,5.0,16.0,7.0,15.0,6.0,1.0,17.0
9378,2005.0,19.0,1452.0,82.0,1389.0,70.0,H,0.0,33.0,59.0,9.0,27.0,7.0,8.0,10.0,19.0,24.0,11.0,6.0,7.0,14.0,28.0,61.0,4.0,18.0,10.0,13.0,16.0,17.0,9.0,13.0,5.0,0.0,11.0
9380,2005.0,19.0,1454.0,117.0,1341.0,55.0,H,0.0,40.0,66.0,14.0,25.0,23.0,36.0,12.0,35.0,32.0,13.0,13.0,7.0,22.0,19.0,66.0,5.0,18.0,12.0,19.0,16.0,21.0,9.0,24.0,5.0,1.0,28.0
9383,2005.0,19.0,1457.0,89.0,1407.0,80.0,N,0.0,27.0,58.0,6.0,19.0,29.0,32.0,11.0,29.0,18.0,19.0,6.0,4.0,17.0,25.0,66.0,16.0,46.0,14.0,15.0,11.0,20.0,16.0,15.0,11.0,3.0,25.0
9384,2005.0,19.0,1458.0,77.0,1335.0,44.0,H,0.0,24.0,47.0,8.0,14.0,21.0,28.0,7.0,33.0,17.0,16.0,6.0,3.0,21.0,15.0,47.0,5.0,20.0,9.0,17.0,3.0,20.0,11.0,18.0,11.0,1.0,29.0
9387,2005.0,20.0,1104.0,85.0,1317.0,71.0,H,0.0,27.0,49.0,7.0,15.0,24.0,34.0,8.0,28.0,12.0,10.0,7.0,4.0,11.0,27.0,59.0,11.0,28.0,6.0,9.0,6.0,18.0,14.0,14.0,6.0,0.0,25.0
9390,2005.0,20.0,1184.0,73.0,1173.0,66.0,A,0.0,22.0,49.0,8.0,20.0,21.0,30.0,7.0,25.0,13.0,10.0,6.0,3.0,22.0,19.0,55.0,7.0,18.0,21.0,28.0,16.0,22.0,15.0,11.0,5.0,2.0,21.0
9393,2005.0,20.0,1211.0,78.0,1285.0,62.0,H,0.0,27.0,58.0,3.0,15.0,21.0,28.0,9.0,26.0,23.0,9.0,13.0,5.0,15.0,22.0,56.0,8.0,22.0,10.0,17.0,10.0,25.0,16.0,19.0,4.0,5.0,26.0
9396,2005.0,20.0,1228.0,91.0,1197.0,60.0,H,0.0,32.0,65.0,8.0,24.0,19.0,28.0,17.0,29.0,22.0,21.0,12.0,6.0,19.0,22.0,59.0,3.0,14.0,13.0,23.0,13.0,20.0,8.0,25.0,10.0,1.0,25.0
9399,2005.0,20.0,1261.0,83.0,1418.0,69.0,H,0.0,28.0,55.0,9.0,18.0,18.0,24.0,9.0,24.0,15.0,21.0,13.0,1.0,15.0,24.0,61.0,6.0,18.0,15.0,22.0,16.0,18.0,7.0,23.0,12.0,5.0,21.0
9400,2005.0,20.0,1278.0,83.0,1252.0,66.0,H,0.0,26.0,47.0,5.0,10.0,26.0,35.0,8.0,22.0,18.0,16.0,14.0,12.0,15.0,23.0,51.0,5.0,10.0,15.0,20.0,9.0,17.0,15.0,23.0,8.0,2.0,27.0
9401,2005.0,20.0,1280.0,98.0,1311.0,69.0,H,0.0,35.0,69.0,13.0,35.0,15.0,21.0,10.0,35.0,24.0,9.0,9.0,7.0,14.0,26.0,71.0,10.0,25.0,7.0,10.0,13.0,26.0,15.0,17.0,2.0,1.0,17.0
9403,2005.0,20.0,1305.0,76.0,1209.0,55.0,H,0.0,33.0,59.0,1.0,8.0,9.0,16.0,13.0,29.0,22.0,13.0,5.0,6.0,10.0,20.0,58.0,6.0,21.0,9.0,12.0,10.0,17.0,10.0,12.0,6.0,2.0,17.0
9406,2005.0,20.0,1368.0,56.0,1129.0,48.0,A,0.0,25.0,57.0,1.0,11.0,5.0,11.0,12.0,18.0,10.0,11.0,11.0,3.0,12.0,18.0,46.0,6.0,21.0,6.0,12.0,11.0,21.0,14.0,24.0,2.0,5.0,15.0
9409,2005.0,20.0,1416.0,62.0,1308.0,58.0,N,0.0,19.0,54.0,5.0,18.0,19.0,27.0,13.0,25.0,9.0,11.0,6.0,1.0,13.0,23.0,57.0,5.0,19.0,7.0,9.0,11.0,26.0,6.0,15.0,4.0,2.0,18.0
9410,2005.0,20.0,1429.0,64.0,1321.0,57.0,N,0.0,21.0,41.0,5.0,16.0,17.0,22.0,6.0,20.0,10.0,13.0,4.0,4.0,19.0,21.0,45.0,5.0,14.0,10.0,14.0,9.0,15.0,10.0,12.0,5.0,3.0,16.0
9411,2005.0,20.0,1431.0,83.0,1175.0,50.0,H,0.0,30.0,48.0,5.0,8.0,18.0,22.0,7.0,21.0,20.0,14.0,13.0,0.0,17.0,17.0,50.0,5.0,16.0,11.0,17.0,17.0,12.0,12.0,23.0,9.0,3.0,19.0
9413,2005.0,20.0,1438.0,78.0,1112.0,60.0,H,0.0,32.0,59.0,4.0,17.0,10.0,16.0,12.0,26.0,14.0,20.0,15.0,4.0,15.0,23.0,58.0,5.0,24.0,9.0,12.0,12.0,20.0,16.0,21.0,8.0,3.0,16.0
9420,2005.0,21.0,1181.0,74.0,1172.0,61.0,N,0.0,25.0,58.0,7.0,25.0,17.0,24.0,11.0,22.0,13.0,10.0,10.0,4.0,14.0,23.0,60.0,8.0,23.0,7.0,9.0,16.0,26.0,10.0,18.0,3.0,0.0,22.0
9422,2005.0,21.0,1210.0,60.0,1227.0,59.0,A,0.0,23.0,56.0,4.0,21.0,10.0,18.0,14.0,31.0,17.0,20.0,6.0,5.0,19.0,21.0,61.0,7.0,20.0,10.0,20.0,14.0,25.0,16.0,12.0,11.0,0.0,17.0
9424,2005.0,21.0,1234.0,76.0,1257.0,71.0,N,0.0,23.0,51.0,6.0,16.0,24.0,38.0,12.0,26.0,18.0,16.0,8.0,6.0,25.0,22.0,53.0,7.0,23.0,20.0,29.0,10.0,25.0,12.0,17.0,6.0,3.0,24.0
9426,2005.0,21.0,1310.0,74.0,1148.0,53.0,H,0.0,28.0,73.0,6.0,20.0,12.0,17.0,24.0,26.0,15.0,16.0,8.0,6.0,21.0,18.0,52.0,4.0,18.0,13.0,24.0,11.0,24.0,12.0,18.0,6.0,3.0,18.0
9427,2005.0,21.0,1314.0,86.0,1140.0,50.0,N,0.0,30.0,69.0,8.0,26.0,18.0,23.0,14.0,28.0,19.0,12.0,15.0,1.0,17.0,18.0,57.0,6.0,23.0,8.0,14.0,15.0,28.0,8.0,27.0,7.0,4.0,21.0
9428,2005.0,21.0,1330.0,64.0,1245.0,59.0,H,0.0,21.0,51.0,3.0,16.0,19.0,23.0,7.0,28.0,13.0,13.0,10.0,3.0,21.0,21.0,61.0,7.0,19.0,10.0,15.0,16.0,25.0,12.0,18.0,6.0,1.0,23.0
9429,2005.0,21.0,1332.0,79.0,1307.0,75.0,H,0.0,26.0,52.0,8.0,21.0,19.0,29.0,3.0,25.0,18.0,14.0,6.0,5.0,19.0,25.0,63.0,7.0,29.0,18.0,25.0,14.0,26.0,12.0,18.0,6.0,4.0,23.0
9430,2005.0,21.0,1353.0,73.0,1150.0,71.0,A,0.0,26.0,55.0,8.0,24.0,13.0,14.0,8.0,26.0,15.0,15.0,3.0,2.0,21.0,26.0,55.0,9.0,20.0,10.0,26.0,15.0,21.0,14.0,12.0,10.0,5.0,14.0
9434,2005.0,21.0,1384.0,70.0,1137.0,65.0,A,0.0,21.0,53.0,8.0,16.0,20.0,25.0,14.0,22.0,12.0,19.0,8.0,3.0,18.0,25.0,55.0,5.0,15.0,10.0,16.0,12.0,18.0,10.0,19.0,10.0,4.0,27.0
9438,2005.0,21.0,1397.0,69.0,1390.0,57.0,N,0.0,24.0,50.0,3.0,11.0,18.0,23.0,10.0,24.0,8.0,20.0,10.0,4.0,20.0,24.0,57.0,2.0,12.0,7.0,10.0,12.0,17.0,8.0,24.0,10.0,2.0,23.0
9440,2005.0,21.0,1448.0,99.0,1463.0,72.0,H,0.0,34.0,68.0,8.0,20.0,23.0,30.0,19.0,28.0,20.0,18.0,12.0,4.0,23.0,26.0,58.0,6.0,14.0,14.0,25.0,11.0,19.0,10.0,23.0,10.0,1.0,31.0
9441,2005.0,21.0,1457.0,52.0,1122.0,36.0,N,0.0,17.0,43.0,5.0,15.0,13.0,17.0,11.0,19.0,12.0,17.0,7.0,2.0,19.0,12.0,34.0,4.0,12.0,8.0,13.0,6.0,16.0,8.0,22.0,6.0,2.0,15.0
