,Season,Daynum,Wteam,Wscore,Lteam,Lscore,Wloc,Numot,Wfgm,Wfga,Wfgm3,Wfga3,Wftm,Wfta,Wor,Wdr,Wast,Wto,Wstl,Wblk,Wpf,Lfgm,Lfga,Lfgm3,Lfga3,Lftm,Lfta,Lor,Ldr,Last,Lto,Lstl,Lblk,Lpf
103,2003.0,18.0,1428.0,61.0,1381.0,47.0,H,0.0,24.0,58.0,6.0,27.0,7.0,13.0,12.0,26.0,15.0,12.0,5.0,9.0,15.0,17.0,49.0,4.0,11.0,9.0,13.0,9.0,26.0,8.0,15.0,7.0,2.0,17.0
105,2003.0,18.0,1436.0,71.0,1185.0,64.0,N,0.0,25.0,61.0,1.0,6.0,20.0,31.0,20.0,26.0,10.0,10.0,7.0,7.0,11.0,25.0,61.0,5.0,22.0,9.0,11.0,12.0,24.0,14.0,13.0,5.0,1.0,26.0
108,2003.0,18.0,1451.0,91.0,1364.0,82.0,N,0.0,32.0,54.0,9.0,16.0,18.0,21.0,4.0,25.0,17.0,11.0,4.0,1.0,21.0,29.0,54.0,9.0,23.0,15.0,28.0,8.0,19.0,18.0,12.0,3.0,0.0,21.0
110,2003.0,19.0,1112.0,107.0,1443.0,68.0,H,0.0,41.0,73.0,8.0,23.0,17.0,23.0,17.0,25.0,26.0,20.0,17.0,2.0,17.0,26.0,55.0,7.0,23.0,9.0,20.0,7.0,18.0,17.0,28.0,6.0,2.0,25.0
114,2003.0,19.0,1140.0,73.0,1243.0,64.0,N,0.0,21.0,44.0,7.0,13.0,24.0,34.0,7.0,25.0,13.0,13.0,5.0,5.0,25.0,21.0,52.0,3.0,8.0,19.0,31.0,8.0,21.0,9.0,10.0,6.0,4.0,23.0
115,2003.0,19.0,1143.0,76.0,1307.0,68.0,A,0.0,27.0,64.0,6.0,18.0,16.0,19.0,13.0,31.0,20.0,13.0,7.0,1.0,17.0,24.0,66.0,9.0,32.0,11.0,19.0,17.0,25.0,12.0,14.0,5.0,4.0,19.0
117,2003.0,19.0,1153.0,54.0,1399.0,48.0,H,0.0,19.0,68.0,4.0,22.0,12.0,18.0,19.0,23.0,9.0,8.0,6.0,4.0,19.0,18.0,50.0,5.0,15.0,7.0,14.0,11.0,32.0,13.0,17.0,1.0,4.0,21.0
118,2003.0,19.0,1163.0,91.0,1346.0,72.0,H,0.0,36.0,70.0,3.0,13.0,16.0,29.0,15.0,30.0,17.0,10.0,8.0,3.0,15.0,24.0,59.0,8.0,24.0,16.0,21.0,9.0,28.0,16.0,18.0,2.0,2.0,22.0
121,2003.0,19.0,1181.0,101.0,1119.0,53.0,H,0.0,29.0,68.0,13.0,37.0,30.0,45.0,19.0,29.0,17.0,14.0,11.0,6.0,13.0,21.0,58.0,3.0,13.0,8.0,12.0,9.0,28.0,12.0,27.0,5.0,1.0,30.0
133,2003.0,19.0,1257.0,65.0,1102.0,47.0,H,0.0,23.0,51.0,5.0,17.0,14.0,20.0,13.0,26.0,12.0,14.0,8.0,4.0,23.0,16.0,40.0,6.0,21.0,9.0,16.0,3.0,17.0,8.0,17.0,2.0,0.0,21.0
135,2003.0,19.0,1266.0,80.0,1427.0,68.0,H,0.0,30.0,64.0,6.0,25.0,14.0,23.0,19.0,21.0,15.0,12.0,8.0,4.0,16.0,22.0,50.0,9.0,23.0,15.0,17.0,6.0,22.0,14.0,14.0,3.0,1.0,22.0
139,2003.0,19.0,1328.0,82.0,1343.0,63.0,H,0.0,30.0,56.0,7.0,20.0,15.0,17.0,11.0,23.0,21.0,10.0,7.0,1.0,17.0,24.0,51.0,8.0,22.0,7.0,13.0,7.0,17.0,13.0,10.0,2.0,0.0,16.0
140,2003.0,19.0,1335.0,62.0,1336.0,37.0,H,0.0,20.0,54.0,6.0,23.0,16.0,21.0,10.0,36.0,15.0,15.0,10.0,1.0,16.0,16.0,54.0,0.0,14.0,5.0,11.0,7.0,26.0,6.0,17.0,7.0,2.0,21.0
141,2003.0,19.0,1338.0,82.0,1182.0,67.0,H,0.0,29.0,67.0,5.0,19.0,19.0,31.0,22.0,29.0,18.0,21.0,7.0,4.0,17.0,26.0,64.0,6.0,20.0,9.0,14.0,11.0,24.0,14.0,21.0,8.0,4.0,27.0
145,2003.0,19.0,1360.0,77.0,1305.0,75.0,H,0.0,27.0,54.0,4.0,13.0,19.0,34.0,10.0,28.0,12.0,14.0,2.0,3.0,21.0,27.0,66.0,6.0,19.0,15.0,21.0,15.0,27.0,9.0,12.0,6.0,7.0,32.0
148,2003.0,19.0,1386.0,85.0,1130.0,58.0,A,0.0,31.0,62.0,13.0,23.0,10.0,16.0,15.0,22.0,19.0,8.0,7.0,2.0,23.0,19.0,54.0,1.0,11.0,19.0,32.0,19.0,22.0,11.0,12.0,6.0,9.0,19.0
150,2003.0,19.0,1400.0,81.0,1372.0,55.0,H,0.0,27.0,70.0,10.0,37.0,17.0,25.0,25.0,27.0,17.0,16.0,11.0,5.0,21.0,16.0,51.0,2.0,16.0,21.0,24.0,10.0,23.0,3.0,20.0,12.0,1.0,21.0
151,2003.0,19.0,1409.0,71.0,1308.0,61.0,N,0.0,27.0,54.0,5.0,15.0,12.0,14.0,6.0,28.0,13.0,13.0,9.0,5.0,17.0,21.0,53.0,4.0,11.0,15.0,19.0,6.0,22.0,12.0,13.0,3.0,2.0,12.0
152,2003.0,19.0,1418.0,79.0,1280.0,76.0,A,0.0,27.0,65.0,14.0,32.0,11.0,16.0,16.0,24.0,11.0,15.0,10.0,3.0,18.0,31.0,71.0,7.0,24.0,7.0,14.0,22.0,23.0,18.0,19.0,9.0,4.0,19.0
154,2003.0,19.0,1429.0,68.0,1229.0,53.0,A,0.0,24.0,48.0,6.0,12.0,14.0,18.0,8.0,27.0,12.0,12.0,10.0,3.0,13.0,21.0,54.0,10.0,22.0,1.0,8.0,10.0,18.0,12.0,13.0,2.0,3.0,15.0
155,2003.0,19.0,1436.0,66.0,1265.0,63.0,A,0.0,21.0,48.0,6.0,17.0,18.0,22.0,11.0,26.0,15.0,14.0,4.0,1.0,19.0,22.0,50.0,7.0,22.0,12.0,18.0,6.0,17.0,13.0,11.0,7.0,3.0,18.0
160,2003.0,19.0,1451.0,72.0,1123.0,67.0,N,0.0,19.0,49.0,3.0,19.0,31.0,42.0,5.0,36.0,9.0,16.0,2.0,0.0,21.0,25.0,67.0,4.0,21.0,13.0,17.0,10.0,28.0,5.0,13.0,7.0,4.0,30.0
163,2003.0,19.0,1458.0,83.0,1454.0,72.0,H,0.0,25.0,55.0,7.0,13.0,26.0,32.0,13.0,31.0,15.0,13.0,2.0,5.0,16.0,28.0,70.0,6.0,25.0,10.0,13.0,12.0,21.0,12.0,7.0,6.0,3.0,23.0
170,2003.0,20.0,1160.0,107.0,1391.0,74.0,H,0.0,40.0,72.0,7.0,16.0,20.0,28.0,25.0,36.0,21.0,26.0,1.0,12.0,18.0,26.0,75.0,5.0,19.0,17.0,24.0,16.0,12.0,11.0,16.0,14.0,4.0,23.0
172,2003.0,20.0,1173.0,65.0,1175.0,38.0,H,0.0,24.0,46.0,7.0,19.0,10.0,15.0,13.0,23.0,15.0,13.0,4.0,7.0,13.0,15.0,47.0,4.0,13.0,4.0,10.0,12.0,12.0,11.0,11.0,5.0,4.0,15.0
174,2003.0,20.0,1196.0,88.0,1157.0,45.0,H,0.0,27.0,54.0,7.0,19.0,27.0,40.0,17.0,26.0,14.0,14.0,13.0,2.0,19.0,18.0,51.0,3.0,13.0,6.0,14.0,11.0,14.0,11.0,23.0,5.0,1.0,27.0
180,2003.0,20.0,1228.0,90.0,1250.0,56.0,H,0.0,30.0,54.0,10.0,22.0,20.0,30.0,13.0,27.0,15.0,14.0,6.0,1.0,19.0,19.0,52.0,5.0,21.0,13.0,17.0,8.0,15.0,9.0,15.0,6.0,2.0,21.0
183,2003.0,20.0,1261.0,71.0,1375.0,62.0,H,0.0,27.0,54.0,4.0,16.0,13.0,24.0,15.0,28.0,19.0,20.0,6.0,4.0,18.0,22.0,58.0,6.0,17.0,12.0,21.0,12.0,18.0,9.0,17.0,7.0,0.0,24.0
184,2003.0,20.0,1268.0,64.0,1275.0,49.0,H,0.0,20.0,51.0,2.0,10.0,22.0,31.0,13.0,26.0,15.0,16.0,12.0,6.0,15.0,16.0,55.0,6.0,25.0,11.0,14.0,14.0,24.0,8.0,22.0,8.0,1.0,25.0
185,2003.0,20.0,1278.0,87.0,1421.0,81.0,H,0.0,27.0,57.0,10.0,17.0,23.0,40.0,13.0,22.0,15.0,9.0,9.0,8.0,23.0,28.0,63.0,8.0,16.0,17.0,24.0,18.0,24.0,12.0,15.0,4.0,4.0,27.0
188,2003.0,20.0,1332.0,97.0,1212.0,52.0,H,0.0,39.0,78.0,12.0,25.0,7.0,16.0,14.0,34.0,25.0,14.0,17.0,6.0,13.0,20.0,77.0,3.0,11.0,9.0,12.0,23.0,28.0,9.0,25.0,4.0,6.0,17.0
192,2003.0,20.0,1356.0,83.0,1206.0,74.0,H,0.0,32.0,55.0,6.0,18.0,13.0,18.0,8.0,21.0,9.0,16.0,8.0,2.0,16.0,27.0,59.0,4.0,14.0,16.0,21.0,13.0,18.0,10.0,16.0,9.0,0.0,20.0
195,2003.0,20.0,1376.0,71.0,1190.0,66.0,H,0.0,27.0,73.0,4.0,14.0,13.0,23.0,21.0,24.0,19.0,19.0,18.0,5.0,15.0,25.0,57.0,7.0,16.0,9.0,14.0,9.0,32.0,16.0,29.0,12.0,4.0,22.0
197,2003.0,20.0,1390.0,79.0,1349.0,62.0,H,0.0,29.0,64.0,14.0,27.0,7.0,9.0,12.0,28.0,21.0,11.0,4.0,3.0,12.0,24.0,59.0,7.0,21.0,7.0,11.0,10.0,24.0,15.0,13.0,5.0,1.0,17.0
198,2003.0,20.0,1393.0,81.0,1434.0,66.0,H,0.0,25.0,58.0,7.0,18.0,24.0,35.0,11.0,26.0,19.0,13.0,10.0,4.0,18.0,23.0,63.0,4.0,18.0,16.0,23.0,17.0,26.0,13.0,20.0,10.0,3.0,25.0
199,2003.0,20.0,1401.0,70.0,1411.0,55.0,H,0.0,26.0,58.0,6.0,16.0,12.0,19.0,11.0,30.0,21.0,15.0,6.0,1.0,19.0,19.0,56.0,8.0,23.0,9.0,16.0,12.0,25.0,19.0,20.0,5.0,6.0,22.0
201,2003.0,20.0,1409.0,80.0,1410.0,50.0,N,0.0,33.0,59.0,4.0,12.0,10.0,15.0,8.0,29.0,20.0,13.0,8.0,1.0,13.0,20.0,56.0,3.0,11.0,7.0,13.0,10.0,22.0,10.0,19.0,4.0,0.0,15.0
206,2003.0,20.0,1462.0,93.0,1197.0,64.0,H,0.0,32.0,68.0,6.0,20.0,23.0,27.0,23.0,27.0,20.0,19.0,10.0,4.0,12.0,23.0,57.0,9.0,25.0,9.0,12.0,8.0,15.0,9.0,21.0,6.0,1.0,19.0
207,2003.0,21.0,1104.0,80.0,1292.0,65.0,H,0.0,27.0,59.0,8.0,24.0,18.0,23.0,10.0,24.0,16.0,13.0,10.0,6.0,13.0,25.0,66.0,7.0,23.0,8.0,10.0,17.0,25.0,11.0,21.0,6.0,2.0,20.0
209,2003.0,21.0,1140.0,66.0,1382.0,57.0,N,0.0,20.0,50.0,4.0,15.0,22.0,27.0,13.0,33.0,9.0,18.0,6.0,5.0,23.0,18.0,64.0,6.0,17.0,15.0,22.0,16.0,20.0,7.0,11.0,8.0,2.0,24.0
210,2003.0,21.0,1163.0,67.0,1203.0,55.0,H,0.0,21.0,59.0,7.0,17.0,18.0,29.0,18.0,27.0,15.0,16.0,11.0,14.0,21.0,21.0,68.0,6.0,24.0,7.0,13.0,24.0,22.0,10.0,20.0,5.0,6.0,25.0
211,2003.0,21.0,1166.0,99.0,1237.0,52.0,N,0.0,36.0,65.0,15.0,25.0,12.0,16.0,10.0,23.0,24.0,11.0,9.0,3.0,18.0,18.0,52.0,1.0,14.0,15.0,23.0,12.0,21.0,10.0,23.0,6.0,1.0,18.0
212,2003.0,21.0,1180.0,71.0,1335.0,62.0,A,0.0,22.0,53.0,6.0,17.0,21.0,25.0,13.0,25.0,14.0,15.0,6.0,2.0,22.0,19.0,52.0,9.0,31.0,15.0,20.0,10.0,21.0,10.0,15.0,5.0,1.0,20.0
213,2003.0,21.0,1181.0,95.0,1172.0,80.0,H,0.0,30.0,67.0,6.0,19.0,29.0,38.0,16.0,29.0,19.0,21.0,11.0,10.0,20.0,29.0,64.0,8.0,22.0,14.0,18.0,9.0,25.0,18.0,24.0,11.0,3.0,28.0
217,2003.0,21.0,1211.0,71.0,1428.0,52.0,N,0.0,16.0,35.0,6.0,15.0,33.0,43.0,11.0,18.0,13.0,15.0,10.0,1.0,24.0,21.0,46.0,5.0,14.0,5.0,18.0,15.0,13.0,14.0,21.0,9.0,3.0,32.0
219,2003.0,21.0,1231.0,84.0,1269.0,71.0,N,0.0,28.0,64.0,12.0,26.0,16.0,25.0,18.0,33.0,18.0,19.0,3.0,8.0,20.0,27.0,67.0,2.0,18.0,15.0,25.0,12.0,24.0,10.0,10.0,11.0,4.0,25.0
222,2003.0,21.0,1246.0,82.0,1113.0,65.0,N,0.0,29.0,57.0,8.0,21.0,16.0,26.0,13.0,27.0,15.0,17.0,8.0,8.0,20.0,23.0,63.0,4.0,18.0,15.0,24.0,18.0,21.0,11.0,15.0,5.0,2.0,22.0
225,2003.0,21.0,1264.0,77.0,1357.0,62.0,A,0.0,32.0,68.0,3.0,11.0,10.0,17.0,18.0,21.0,12.0,10.0,10.0,1.0,15.0,26.0,55.0,2.0,8.0,8.0,14.0,13.0,22.0,18.0,19.0,3.0,5.0,13.0
226,2003.0,21.0,1272.0,78.0,1115.0,54.0,H,0.0,25.0,58.0,4.0,17.0,24.0,34.0,20.0,22.0,19.0,21.0,14.0,10.0,16.0,20.0,55.0,7.0,19.0,7.0,11.0,14.0,17.0,14.0,28.0,12.0,2.0,25.0
227,2003.0,21.0,1280.0,81.0,1270.0,65.0,H,0.0,32.0,67.0,4.0,21.0,13.0,24.0,17.0,22.0,12.0,13.0,15.0,6.0,16.0,23.0,55.0,11.0,23.0,8.0,11.0,13.0,24.0,6.0,25.0,4.0,1.0,17.0
231,2003.0,21.0,1323.0,75.0,1202.0,50.0,N,0.0,26.0,60.0,8.0,12.0,15.0,19.0,11.0,22.0,9.0,13.0,14.0,5.0,13.0,20.0,50.0,1.0,9.0,9.0,12.0,8.0,23.0,13.0,16.0,7.0,6.0,15.0
233,2003.0,21.0,1332.0,86.0,1169.0,77.0,H,0.0,26.0,60.0,9.0,26.0,25.0,28.0,14.0,15.0,15.0,17.0,10.0,1.0,18.0,31.0,64.0,3.0,11.0,12.0,16.0,16.0,20.0,13.0,23.0,10.0,2.0,24.0
239,2003.0,21.0,1407.0,87.0,1368.0,81.0,A,0.0,29.0,64.0,11.0,31.0,18.0,20.0,14.0,24.0,14.0,16.0,5.0,8.0,21.0,29.0,66.0,8.0,24.0,15.0,23.0,17.0,20.0,16.0,15.0,5.0,2.0,20.0
248,2003.0,22.0,1120.0,100.0,1209.0,71.0,H,0.0,41.0,60.0,5.0,10.0,13.0,19.0,10.0,28.0,23.0,17.0,12.0,9.0,17.0,27.0,66.0,8.0,19.0,9.0,17.0,16.0,13.0,14.0,17.0,10.0,2.0,16.0
253,2003.0,22.0,1141.0,74.0,1229.0,69.0,H,0.0,24.0,51.0,9.0,26.0,17.0,21.0,9.0,19.0,15.0,19.0,7.0,3.0,14.0,28.0,53.0,6.0,10.0,7.0,8.0,6.0,19.0,10.0,18.0,5.0,0.0,22.0
255,2003.0,22.0,1153.0,80.0,1197.0,53.0,H,0.0,28.0,66.0,10.0,23.0,14.0,25.0,15.0,34.0,18.0,14.0,8.0,1.0,24.0,15.0,53.0,7.0,22.0,16.0,29.0,12.0,23.0,5.0,20.0,7.0,2.0,23.0
