,Season,Daynum,Wteam,Wscore,Lteam,Lscore,Wloc,Numot,Wfgm,Wfga,Wfgm3,Wfga3,Wftm,Wfta,Wor,Wdr,Wast,Wto,Wstl,Wblk,Wpf,Lfgm,Lfga,Lfgm3,Lfga3,Lftm,Lfta,Lor,Ldr,Last,Lto,Lstl,Lblk,Lpf
23728,2008.0,4.0,1417.0,69.0,1340.0,48.0,H,0.0,24.0,47.0,6.0,15.0,15.0,20.0,8.0,24.0,15.0,18.0,8.0,3.0,12.0,18.0,52.0,6.0,18.0,6.0,7.0,10.0,18.0,8.0,22.0,5.0,2.0,22.0
23731,2008.0,4.0,1424.0,76.0,1286.0,65.0,H,0.0,26.0,62.0,5.0,22.0,19.0,27.0,12.0,27.0,10.0,9.0,8.0,7.0,21.0,23.0,64.0,3.0,21.0,16.0,21.0,19.0,29.0,7.0,17.0,2.0,0.0,24.0
23736,2008.0,4.0,1437.0,86.0,1392.0,64.0,H,0.0,31.0,56.0,8.0,16.0,16.0,24.0,17.0,18.0,19.0,8.0,5.0,4.0,15.0,21.0,41.0,9.0,21.0,13.0,21.0,5.0,14.0,11.0,13.0,2.0,2.0,22.0
23739,2008.0,4.0,1443.0,96.0,1244.0,61.0,H,0.0,31.0,58.0,4.0,17.0,30.0,37.0,12.0,30.0,14.0,13.0,10.0,4.0,27.0,18.0,58.0,4.0,18.0,21.0,34.0,18.0,20.0,8.0,19.0,6.0,2.0,28.0
23742,2008.0,4.0,1450.0,68.0,1186.0,41.0,H,0.0,26.0,52.0,6.0,17.0,10.0,13.0,7.0,27.0,17.0,10.0,7.0,3.0,14.0,13.0,44.0,7.0,18.0,8.0,10.0,5.0,21.0,7.0,16.0,5.0,0.0,13.0
23745,2008.0,5.0,1110.0,75.0,1384.0,68.0,A,0.0,25.0,48.0,8.0,17.0,17.0,18.0,6.0,21.0,13.0,9.0,3.0,0.0,20.0,22.0,43.0,6.0,17.0,18.0,23.0,4.0,18.0,11.0,11.0,3.0,3.0,20.0
23747,2008.0,5.0,1132.0,78.0,1125.0,67.0,N,0.0,29.0,58.0,2.0,11.0,18.0,22.0,10.0,26.0,19.0,13.0,5.0,7.0,21.0,21.0,62.0,6.0,26.0,19.0,24.0,18.0,22.0,7.0,15.0,7.0,3.0,22.0
23749,2008.0,5.0,1140.0,74.0,1253.0,34.0,A,0.0,27.0,62.0,7.0,20.0,13.0,19.0,15.0,40.0,19.0,18.0,6.0,1.0,16.0,13.0,68.0,2.0,22.0,6.0,9.0,17.0,23.0,6.0,15.0,5.0,3.0,18.0
23751,2008.0,5.0,1165.0,87.0,1250.0,83.0,H,0.0,30.0,61.0,10.0,17.0,17.0,22.0,11.0,29.0,19.0,17.0,6.0,6.0,20.0,31.0,75.0,7.0,19.0,14.0,24.0,20.0,24.0,13.0,10.0,8.0,3.0,22.0
23755,2008.0,5.0,1178.0,61.0,1245.0,60.0,H,0.0,21.0,50.0,11.0,19.0,8.0,14.0,13.0,28.0,16.0,13.0,3.0,5.0,23.0,20.0,57.0,7.0,24.0,13.0,19.0,13.0,22.0,16.0,5.0,3.0,4.0,20.0
23757,2008.0,5.0,1203.0,77.0,1291.0,62.0,H,0.0,30.0,56.0,9.0,19.0,8.0,14.0,14.0,30.0,18.0,23.0,6.0,4.0,16.0,23.0,63.0,10.0,24.0,6.0,13.0,14.0,17.0,12.0,14.0,11.0,2.0,18.0
23758,2008.0,5.0,1207.0,68.0,1456.0,53.0,H,0.0,24.0,48.0,9.0,26.0,11.0,17.0,7.0,28.0,12.0,14.0,7.0,4.0,14.0,20.0,56.0,9.0,33.0,4.0,7.0,9.0,21.0,13.0,11.0,5.0,1.0,14.0
23763,2008.0,5.0,1266.0,76.0,1237.0,68.0,H,0.0,27.0,49.0,7.0,24.0,15.0,20.0,8.0,18.0,14.0,15.0,9.0,3.0,15.0,24.0,48.0,8.0,17.0,12.0,16.0,5.0,15.0,18.0,15.0,7.0,2.0,21.0
23765,2008.0,5.0,1273.0,96.0,1425.0,81.0,A,0.0,38.0,64.0,7.0,19.0,13.0,16.0,9.0,31.0,11.0,18.0,12.0,7.0,23.0,28.0,70.0,7.0,22.0,18.0,32.0,22.0,16.0,9.0,19.0,7.0,3.0,17.0
23767,2008.0,5.0,1279.0,97.0,1290.0,63.0,H,0.0,38.0,63.0,13.0,26.0,8.0,14.0,15.0,27.0,22.0,12.0,9.0,6.0,16.0,24.0,58.0,6.0,18.0,9.0,15.0,11.0,16.0,11.0,15.0,6.0,0.0,14.0
23768,2008.0,5.0,1280.0,75.0,1256.0,45.0,H,0.0,27.0,71.0,8.0,25.0,13.0,20.0,12.0,34.0,13.0,4.0,6.0,10.0,13.0,17.0,62.0,6.0,20.0,5.0,10.0,15.0,37.0,7.0,22.0,3.0,3.0,18.0
23773,2008.0,5.0,1332.0,100.0,1337.0,70.0,H,0.0,41.0,79.0,9.0,21.0,9.0,18.0,19.0,39.0,26.0,18.0,7.0,8.0,21.0,22.0,72.0,6.0,25.0,20.0,28.0,15.0,25.0,11.0,19.0,11.0,5.0,18.0
23775,2008.0,5.0,1338.0,88.0,1299.0,61.0,H,0.0,33.0,63.0,12.0,27.0,10.0,12.0,14.0,24.0,18.0,14.0,9.0,3.0,14.0,22.0,54.0,4.0,19.0,13.0,17.0,11.0,17.0,11.0,18.0,8.0,1.0,13.0
23781,2008.0,5.0,1388.0,72.0,1179.0,66.0,H,0.0,25.0,50.0,12.0,28.0,10.0,17.0,7.0,23.0,17.0,22.0,11.0,10.0,17.0,23.0,57.0,8.0,21.0,12.0,14.0,11.0,21.0,13.0,19.0,10.0,4.0,21.0
23782,2008.0,5.0,1390.0,97.0,1322.0,58.0,H,0.0,34.0,63.0,10.0,25.0,19.0,30.0,14.0,25.0,18.0,10.0,7.0,2.0,16.0,23.0,60.0,5.0,21.0,7.0,12.0,13.0,19.0,11.0,17.0,3.0,2.0,25.0
23787,2008.0,5.0,1420.0,81.0,1389.0,78.0,H,0.0,24.0,60.0,6.0,13.0,27.0,37.0,12.0,24.0,16.0,9.0,10.0,4.0,16.0,29.0,56.0,10.0,21.0,10.0,12.0,4.0,28.0,19.0,17.0,7.0,5.0,28.0
23789,2008.0,5.0,1435.0,81.0,1122.0,67.0,H,0.0,30.0,55.0,12.0,23.0,9.0,14.0,12.0,25.0,20.0,21.0,8.0,3.0,25.0,20.0,58.0,9.0,20.0,18.0,23.0,14.0,17.0,12.0,16.0,8.0,1.0,14.0
23792,2008.0,5.0,1462.0,90.0,1369.0,59.0,H,0.0,32.0,78.0,11.0,32.0,15.0,26.0,27.0,27.0,21.0,10.0,10.0,4.0,17.0,24.0,59.0,5.0,18.0,6.0,13.0,12.0,24.0,11.0,20.0,5.0,9.0,21.0
23795,2008.0,6.0,1124.0,100.0,1238.0,76.0,H,0.0,31.0,51.0,9.0,19.0,29.0,35.0,10.0,27.0,17.0,26.0,11.0,2.0,25.0,25.0,62.0,5.0,18.0,21.0,31.0,16.0,15.0,14.0,22.0,12.0,1.0,23.0
23796,2008.0,6.0,1125.0,79.0,1441.0,70.0,N,0.0,24.0,56.0,13.0,32.0,18.0,24.0,12.0,31.0,17.0,23.0,6.0,4.0,15.0,26.0,71.0,8.0,29.0,10.0,18.0,19.0,23.0,10.0,23.0,8.0,1.0,23.0
23803,2008.0,6.0,1211.0,77.0,1285.0,54.0,H,0.0,29.0,54.0,4.0,12.0,15.0,21.0,11.0,29.0,11.0,12.0,8.0,4.0,19.0,17.0,55.0,5.0,22.0,15.0,23.0,12.0,17.0,9.0,12.0,4.0,2.0,18.0
23808,2008.0,6.0,1242.0,85.0,1282.0,62.0,H,0.0,30.0,57.0,9.0,22.0,16.0,31.0,11.0,25.0,24.0,14.0,15.0,7.0,16.0,24.0,55.0,7.0,23.0,7.0,11.0,7.0,24.0,16.0,22.0,7.0,1.0,22.0
23816,2008.0,6.0,1332.0,80.0,1334.0,64.0,H,0.0,29.0,60.0,10.0,21.0,12.0,21.0,9.0,25.0,11.0,8.0,7.0,3.0,16.0,24.0,56.0,8.0,26.0,8.0,12.0,7.0,24.0,16.0,17.0,2.0,3.0,20.0
23817,2008.0,6.0,1338.0,69.0,1387.0,58.0,H,0.0,28.0,55.0,4.0,9.0,9.0,18.0,13.0,20.0,11.0,8.0,7.0,2.0,9.0,24.0,48.0,6.0,15.0,4.0,4.0,4.0,20.0,15.0,14.0,3.0,1.0,17.0
23825,2008.0,6.0,1390.0,67.0,1364.0,48.0,H,0.0,19.0,41.0,5.0,16.0,24.0,39.0,13.0,32.0,10.0,15.0,6.0,5.0,17.0,20.0,58.0,4.0,17.0,4.0,9.0,10.0,18.0,11.0,12.0,6.0,1.0,30.0
23829,2008.0,6.0,1458.0,83.0,1236.0,55.0,H,0.0,32.0,65.0,3.0,12.0,16.0,20.0,12.0,31.0,18.0,11.0,14.0,5.0,10.0,19.0,55.0,7.0,25.0,10.0,17.0,7.0,24.0,14.0,18.0,8.0,2.0,18.0
23834,2008.0,7.0,1155.0,91.0,1202.0,46.0,H,0.0,39.0,72.0,5.0,18.0,8.0,14.0,15.0,23.0,26.0,16.0,25.0,12.0,15.0,18.0,53.0,8.0,18.0,2.0,3.0,13.0,22.0,13.0,37.0,7.0,1.0,13.0
23836,2008.0,7.0,1181.0,86.0,1308.0,61.0,H,0.0,32.0,67.0,9.0,26.0,13.0,19.0,12.0,26.0,18.0,17.0,11.0,6.0,20.0,25.0,55.0,4.0,17.0,7.0,13.0,6.0,24.0,12.0,26.0,2.0,3.0,26.0
23840,2008.0,7.0,1231.0,99.0,1151.0,79.0,H,0.0,31.0,56.0,14.0,25.0,23.0,31.0,5.0,27.0,20.0,13.0,7.0,4.0,18.0,31.0,67.0,9.0,30.0,8.0,16.0,12.0,22.0,15.0,16.0,9.0,3.0,22.0
23843,2008.0,7.0,1266.0,66.0,1430.0,55.0,H,0.0,25.0,57.0,5.0,19.0,11.0,16.0,16.0,23.0,13.0,11.0,9.0,2.0,18.0,20.0,55.0,10.0,22.0,5.0,11.0,16.0,17.0,10.0,17.0,2.0,1.0,16.0
23847,2008.0,7.0,1323.0,82.0,1254.0,50.0,H,0.0,35.0,68.0,7.0,17.0,5.0,9.0,13.0,35.0,28.0,11.0,7.0,9.0,12.0,18.0,65.0,6.0,24.0,8.0,9.0,13.0,24.0,13.0,12.0,3.0,4.0,12.0
23849,2008.0,7.0,1328.0,99.0,1108.0,59.0,H,0.0,34.0,64.0,6.0,15.0,25.0,33.0,13.0,31.0,20.0,15.0,12.0,4.0,14.0,20.0,59.0,7.0,27.0,12.0,15.0,9.0,21.0,10.0,21.0,10.0,3.0,23.0
23850,2008.0,7.0,1332.0,97.0,1444.0,88.0,H,0.0,28.0,50.0,10.0,21.0,31.0,45.0,6.0,25.0,18.0,11.0,2.0,8.0,17.0,30.0,69.0,12.0,26.0,16.0,20.0,14.0,21.0,15.0,12.0,7.0,1.0,32.0
23856,2008.0,7.0,1386.0,86.0,1192.0,66.0,N,0.0,33.0,53.0,11.0,21.0,9.0,14.0,8.0,28.0,23.0,9.0,2.0,7.0,16.0,23.0,56.0,12.0,26.0,8.0,12.0,8.0,17.0,14.0,7.0,6.0,0.0,16.0
23857,2008.0,7.0,1393.0,97.0,1373.0,89.0,H,0.0,34.0,58.0,11.0,21.0,18.0,24.0,12.0,33.0,20.0,23.0,4.0,7.0,15.0,37.0,84.0,8.0,27.0,7.0,9.0,15.0,13.0,20.0,9.0,14.0,1.0,18.0
23858,2008.0,7.0,1400.0,58.0,1427.0,37.0,H,0.0,20.0,45.0,5.0,16.0,13.0,14.0,10.0,19.0,8.0,7.0,3.0,3.0,10.0,12.0,45.0,5.0,18.0,8.0,12.0,15.0,12.0,4.0,12.0,6.0,2.0,15.0
23861,2008.0,7.0,1417.0,83.0,1464.0,52.0,H,0.0,32.0,69.0,5.0,19.0,14.0,23.0,16.0,33.0,20.0,16.0,8.0,3.0,18.0,20.0,51.0,4.0,12.0,8.0,19.0,5.0,25.0,9.0,23.0,4.0,2.0,26.0
23862,2008.0,7.0,1426.0,79.0,1415.0,58.0,H,0.0,30.0,53.0,5.0,23.0,14.0,22.0,7.0,24.0,11.0,14.0,9.0,3.0,21.0,18.0,47.0,4.0,15.0,18.0,23.0,9.0,19.0,8.0,20.0,9.0,1.0,22.0
23864,2008.0,8.0,1112.0,76.0,1319.0,69.0,H,0.0,23.0,60.0,6.0,22.0,24.0,33.0,12.0,19.0,12.0,5.0,6.0,7.0,17.0,25.0,56.0,7.0,18.0,12.0,14.0,11.0,28.0,17.0,15.0,2.0,1.0,27.0
23870,2008.0,8.0,1206.0,56.0,1156.0,47.0,H,0.0,16.0,42.0,5.0,16.0,19.0,28.0,11.0,25.0,9.0,18.0,8.0,5.0,11.0,19.0,51.0,5.0,13.0,4.0,5.0,8.0,20.0,6.0,19.0,10.0,3.0,23.0
23871,2008.0,8.0,1211.0,80.0,1225.0,43.0,H,0.0,28.0,50.0,2.0,10.0,22.0,36.0,12.0,36.0,12.0,18.0,12.0,10.0,20.0,17.0,55.0,5.0,22.0,4.0,18.0,12.0,17.0,6.0,22.0,11.0,2.0,29.0
23874,2008.0,8.0,1259.0,71.0,1110.0,67.0,H,0.0,21.0,46.0,9.0,21.0,20.0,29.0,11.0,20.0,11.0,13.0,9.0,5.0,18.0,22.0,44.0,9.0,17.0,14.0,20.0,4.0,17.0,12.0,18.0,3.0,3.0,22.0
23876,2008.0,8.0,1275.0,59.0,1462.0,57.0,H,0.0,20.0,45.0,7.0,21.0,12.0,15.0,9.0,20.0,9.0,14.0,4.0,6.0,16.0,21.0,47.0,6.0,16.0,9.0,14.0,8.0,17.0,10.0,11.0,4.0,3.0,15.0
23877,2008.0,8.0,1277.0,86.0,1152.0,53.0,H,0.0,30.0,64.0,9.0,16.0,17.0,26.0,20.0,33.0,21.0,13.0,5.0,7.0,17.0,18.0,63.0,6.0,22.0,11.0,13.0,13.0,18.0,10.0,13.0,6.0,6.0,20.0
23878,2008.0,8.0,1279.0,81.0,1375.0,78.0,H,0.0,28.0,56.0,12.0,26.0,13.0,19.0,10.0,24.0,18.0,16.0,9.0,5.0,17.0,32.0,66.0,11.0,23.0,3.0,7.0,11.0,21.0,14.0,15.0,6.0,4.0,16.0
23886,2008.0,8.0,1373.0,88.0,1192.0,66.0,N,0.0,35.0,65.0,9.0,15.0,9.0,11.0,11.0,21.0,17.0,11.0,13.0,2.0,17.0,23.0,53.0,6.0,16.0,14.0,19.0,11.0,21.0,12.0,22.0,5.0,1.0,13.0
23887,2008.0,8.0,1388.0,94.0,1167.0,66.0,H,0.0,35.0,71.0,8.0,28.0,16.0,22.0,13.0,26.0,20.0,5.0,8.0,6.0,17.0,26.0,61.0,3.0,16.0,11.0,17.0,12.0,27.0,8.0,18.0,1.0,1.0,19.0
23888,2008.0,8.0,1393.0,72.0,1386.0,69.0,H,0.0,27.0,59.0,6.0,14.0,12.0,19.0,15.0,23.0,19.0,17.0,8.0,4.0,13.0,24.0,54.0,11.0,26.0,10.0,15.0,10.0,21.0,17.0,15.0,10.0,4.0,20.0
23890,2008.0,8.0,1401.0,67.0,1331.0,53.0,H,0.0,23.0,51.0,5.0,12.0,16.0,24.0,13.0,29.0,11.0,16.0,3.0,5.0,18.0,20.0,55.0,6.0,20.0,7.0,11.0,8.0,19.0,7.0,13.0,3.0,2.0,21.0
23892,2008.0,8.0,1420.0,76.0,1247.0,69.0,A,0.0,23.0,56.0,5.0,10.0,25.0,28.0,12.0,24.0,15.0,17.0,6.0,3.0,18.0,24.0,59.0,7.0,26.0,14.0,19.0,12.0,23.0,11.0,17.0,8.0,5.0,23.0
23895,2008.0,8.0,1435.0,77.0,1405.0,70.0,A,0.0,28.0,48.0,8.0,18.0,13.0,26.0,10.0,22.0,19.0,18.0,6.0,3.0,24.0,23.0,52.0,5.0,15.0,19.0,28.0,12.0,20.0,10.0,17.0,6.0,2.0,22.0
23897,2008.0,8.0,1450.0,86.0,1129.0,74.0,A,0.0,27.0,48.0,9.0,19.0,23.0,33.0,3.0,22.0,14.0,11.0,6.0,2.0,20.0,27.0,53.0,7.0,18.0,13.0,21.0,8.0,25.0,14.0,12.0,8.0,0.0,27.0
23905,2008.0,9.0,1139.0,76.0,1232.0,48.0,H,0.0,24.0,45.0,12.0,23.0,16.0,17.0,3.0,21.0,13.0,9.0,5.0,7.0,16.0,16.0,49.0,5.0,22.0,11.0,17.0,13.0,19.0,8.0,14.0,4.0,3.0,15.0
23906,2008.0,9.0,1140.0,90.0,1226.0,69.0,H,0.0,31.0,59.0,12.0,25.0,16.0,22.0,9.0,24.0,24.0,13.0,8.0,1.0,22.0,23.0,53.0,5.0,14.0,18.0,23.0,8.0,23.0,9.0,17.0,6.0,1.0,22.0
23911,2008.0,9.0,1208.0,83.0,1212.0,70.0,H,0.0,31.0,66.0,5.0,14.0,16.0,25.0,21.0,22.0,11.0,9.0,5.0,4.0,11.0,27.0,53.0,10.0,19.0,6.0,11.0,6.0,18.0,13.0,11.0,3.0,1.0,17.0
23921,2008.0,9.0,1277.0,83.0,1419.0,65.0,H,0.0,27.0,50.0,5.0,16.0,24.0,30.0,14.0,36.0,16.0,20.0,2.0,3.0,18.0,23.0,67.0,14.0,38.0,5.0,12.0,12.0,11.0,19.0,8.0,8.0,1.0,26.0
23925,2008.0,9.0,1314.0,72.0,1172.0,68.0,A,0.0,24.0,52.0,4.0,13.0,20.0,28.0,6.0,34.0,12.0,19.0,4.0,3.0,20.0,26.0,67.0,4.0,22.0,12.0,15.0,8.0,25.0,14.0,12.0,7.0,4.0,24.0
23935,2008.0,9.0,1394.0,86.0,1331.0,81.0,N,1.0,28.0,61.0,2.0,13.0,28.0,36.0,18.0,26.0,9.0,19.0,4.0,3.0,19.0,29.0,71.0,10.0,27.0,13.0,20.0,19.0,20.0,16.0,16.0,3.0,4.0,26.0
23936,2008.0,9.0,1401.0,81.0,1431.0,76.0,H,0.0,26.0,56.0,6.0,17.0,23.0,39.0,16.0,27.0,13.0,13.0,4.0,2.0,17.0,28.0,58.0,10.0,26.0,10.0,13.0,6.0,22.0,10.0,11.0,3.0,3.0,27.0
23937,2008.0,9.0,1426.0,102.0,1411.0,72.0,H,0.0,40.0,64.0,10.0,20.0,12.0,23.0,14.0,37.0,18.0,18.0,8.0,4.0,23.0,22.0,62.0,8.0,24.0,20.0,26.0,7.0,17.0,10.0,14.0,10.0,2.0,18.0
23943,2008.0,10.0,1116.0,75.0,1158.0,49.0,N,0.0,28.0,60.0,7.0,15.0,12.0,16.0,18.0,35.0,18.0,26.0,12.0,5.0,15.0,18.0,63.0,5.0,30.0,8.0,10.0,11.0,16.0,8.0,17.0,13.0,6.0,14.0
23944,2008.0,10.0,1125.0,82.0,1359.0,73.0,A,0.0,23.0,46.0,9.0,23.0,27.0,32.0,11.0,17.0,12.0,11.0,13.0,1.0,18.0,26.0,46.0,7.0,24.0,14.0,22.0,10.0,16.0,16.0,16.0,6.0,1.0,21.0
23947,2008.0,10.0,1155.0,84.0,1280.0,82.0,A,0.0,24.0,70.0,8.0,21.0,28.0,38.0,21.0,21.0,14.0,13.0,9.0,3.0,22.0,28.0,64.0,7.0,24.0,19.0,31.0,21.0,30.0,10.0,19.0,5.0,10.0,28.0
23950,2008.0,10.0,1163.0,78.0,1205.0,66.0,N,0.0,29.0,67.0,6.0,12.0,14.0,26.0,17.0,35.0,20.0,12.0,8.0,10.0,21.0,23.0,71.0,7.0,27.0,13.0,19.0,17.0,27.0,10.0,20.0,5.0,2.0,29.0
23952,2008.0,10.0,1193.0,60.0,1110.0,52.0,A,0.0,20.0,48.0,2.0,10.0,18.0,24.0,13.0,21.0,13.0,13.0,13.0,3.0,19.0,18.0,47.0,6.0,21.0,10.0,16.0,12.0,19.0,6.0,16.0,5.0,5.0,20.0
23953,2008.0,10.0,1207.0,74.0,1276.0,52.0,H,0.0,31.0,66.0,10.0,19.0,2.0,4.0,16.0,29.0,18.0,11.0,6.0,8.0,14.0,21.0,57.0,5.0,18.0,5.0,10.0,11.0,20.0,6.0,14.0,4.0,3.0,6.0
23954,2008.0,10.0,1245.0,77.0,1214.0,71.0,H,0.0,22.0,45.0,9.0,20.0,24.0,33.0,10.0,24.0,16.0,23.0,10.0,4.0,22.0,26.0,64.0,6.0,19.0,13.0,21.0,18.0,18.0,8.0,24.0,11.0,4.0,28.0
23957,2008.0,10.0,1272.0,63.0,1328.0,53.0,N,0.0,22.0,57.0,8.0,25.0,11.0,23.0,14.0,27.0,10.0,20.0,9.0,7.0,17.0,21.0,55.0,4.0,15.0,7.0,12.0,8.0,28.0,12.0,19.0,9.0,1.0,21.0
