,Season,Daynum,Wteam,Wscore,Lteam,Lscore,Wloc,Numot,Wfgm,Wfga,Wfgm3,Wfga3,Wftm,Wfta,Wor,Wdr,Wast,Wto,Wstl,Wblk,Wpf,Lfgm,Lfga,Lfgm3,Lfga3,Lftm,Lfta,Lor,Ldr,Last,Lto,Lstl,Lblk,Lpf
44621,2012.0,11.0,1231.0,96.0,1392.0,66.0,H,0.0,34.0,52.0,7.0,14.0,21.0,24.0,8.0,24.0,21.0,14.0,9.0,2.0,14.0,26.0,62.0,5.0,20.0,9.0,15.0,16.0,10.0,8.0,16.0,5.0,1.0,20.0
44624,2012.0,11.0,1242.0,100.0,1406.0,54.0,H,0.0,41.0,70.0,10.0,23.0,8.0,12.0,12.0,20.0,30.0,5.0,15.0,7.0,20.0,18.0,51.0,3.0,9.0,15.0,20.0,15.0,20.0,4.0,23.0,3.0,3.0,15.0
44625,2012.0,11.0,1243.0,72.0,1149.0,67.0,H,0.0,24.0,56.0,2.0,16.0,22.0,33.0,13.0,26.0,12.0,19.0,6.0,7.0,19.0,21.0,67.0,6.0,21.0,19.0,23.0,22.0,26.0,9.0,22.0,10.0,1.0,34.0
44626,2012.0,11.0,1246.0,108.0,1265.0,58.0,H,0.0,46.0,75.0,4.0,10.0,12.0,15.0,15.0,36.0,24.0,9.0,8.0,13.0,18.0,20.0,63.0,6.0,18.0,12.0,23.0,13.0,16.0,10.0,14.0,2.0,4.0,15.0
44628,2012.0,11.0,1249.0,65.0,1117.0,62.0,H,0.0,21.0,61.0,5.0,14.0,18.0,25.0,18.0,25.0,14.0,18.0,13.0,8.0,22.0,21.0,54.0,6.0,13.0,14.0,24.0,13.0,25.0,13.0,20.0,7.0,5.0,23.0
44629,2012.0,11.0,1257.0,83.0,1404.0,48.0,H,0.0,31.0,57.0,9.0,23.0,12.0,21.0,13.0,33.0,20.0,19.0,12.0,8.0,19.0,16.0,54.0,6.0,18.0,10.0,19.0,11.0,18.0,11.0,21.0,7.0,2.0,20.0
44631,2012.0,11.0,1266.0,91.0,1291.0,37.0,H,0.0,36.0,64.0,4.0,19.0,15.0,20.0,12.0,24.0,26.0,10.0,19.0,5.0,13.0,16.0,55.0,2.0,18.0,3.0,6.0,16.0,17.0,11.0,29.0,4.0,1.0,18.0
44637,2012.0,11.0,1281.0,83.0,1369.0,68.0,H,0.0,27.0,58.0,6.0,16.0,23.0,27.0,11.0,25.0,11.0,10.0,7.0,5.0,15.0,27.0,57.0,4.0,11.0,10.0,15.0,9.0,22.0,12.0,14.0,4.0,2.0,24.0
44642,2012.0,11.0,1301.0,84.0,1421.0,75.0,H,0.0,29.0,66.0,6.0,19.0,20.0,28.0,16.0,34.0,21.0,14.0,10.0,7.0,18.0,23.0,66.0,10.0,25.0,19.0,26.0,14.0,22.0,10.0,12.0,7.0,1.0,21.0
44644,2012.0,11.0,1314.0,67.0,1277.0,55.0,N,0.0,24.0,51.0,4.0,12.0,15.0,23.0,8.0,26.0,14.0,14.0,6.0,11.0,14.0,22.0,72.0,2.0,20.0,9.0,13.0,24.0,25.0,8.0,15.0,7.0,3.0,25.0
44646,2012.0,11.0,1326.0,73.0,1460.0,42.0,H,0.0,21.0,47.0,5.0,14.0,26.0,38.0,7.0,27.0,14.0,14.0,10.0,3.0,18.0,13.0,41.0,6.0,18.0,10.0,15.0,2.0,26.0,7.0,25.0,1.0,0.0,27.0
44651,2012.0,11.0,1345.0,96.0,1296.0,34.0,H,0.0,31.0,67.0,14.0,28.0,20.0,26.0,15.0,28.0,23.0,9.0,14.0,6.0,13.0,14.0,57.0,3.0,18.0,3.0,5.0,16.0,21.0,7.0,28.0,4.0,4.0,23.0
44657,2012.0,11.0,1361.0,75.0,1136.0,63.0,H,0.0,31.0,58.0,2.0,12.0,11.0,25.0,12.0,33.0,19.0,11.0,6.0,3.0,9.0,25.0,67.0,10.0,30.0,3.0,4.0,9.0,23.0,15.0,10.0,5.0,1.0,21.0
44660,2012.0,11.0,1382.0,79.0,1165.0,58.0,H,0.0,27.0,54.0,6.0,18.0,19.0,26.0,10.0,25.0,16.0,10.0,8.0,4.0,19.0,19.0,45.0,8.0,20.0,12.0,19.0,5.0,21.0,12.0,18.0,5.0,2.0,22.0
44661,2012.0,11.0,1386.0,72.0,1443.0,61.0,A,0.0,24.0,49.0,6.0,14.0,18.0,25.0,3.0,32.0,12.0,15.0,7.0,9.0,20.0,18.0,68.0,4.0,19.0,21.0,27.0,20.0,26.0,8.0,12.0,6.0,3.0,20.0
44662,2012.0,11.0,1387.0,71.0,1398.0,37.0,H,0.0,25.0,48.0,8.0,16.0,13.0,18.0,8.0,21.0,16.0,13.0,9.0,5.0,14.0,14.0,47.0,4.0,13.0,5.0,7.0,11.0,17.0,6.0,22.0,3.0,3.0,21.0
44673,2012.0,11.0,1429.0,69.0,1140.0,62.0,H,0.0,22.0,48.0,5.0,15.0,20.0,29.0,11.0,20.0,11.0,18.0,6.0,3.0,21.0,22.0,47.0,3.0,14.0,15.0,22.0,9.0,20.0,16.0,20.0,7.0,4.0,26.0
44674,2012.0,11.0,1433.0,63.0,1384.0,57.0,H,0.0,21.0,64.0,7.0,30.0,14.0,20.0,20.0,19.0,10.0,10.0,14.0,4.0,18.0,20.0,42.0,6.0,13.0,11.0,16.0,7.0,26.0,9.0,20.0,3.0,1.0,17.0
44676,2012.0,11.0,1435.0,78.0,1332.0,64.0,H,0.0,27.0,66.0,9.0,28.0,15.0,27.0,17.0,24.0,16.0,8.0,11.0,6.0,20.0,26.0,53.0,6.0,20.0,6.0,17.0,11.0,28.0,15.0,20.0,4.0,5.0,24.0
44679,2012.0,11.0,1448.0,75.0,1259.0,63.0,H,0.0,24.0,49.0,5.0,13.0,22.0,46.0,12.0,27.0,10.0,17.0,4.0,9.0,22.0,22.0,63.0,1.0,14.0,18.0,26.0,19.0,26.0,10.0,18.0,6.0,6.0,34.0
44680,2012.0,11.0,1452.0,78.0,1331.0,71.0,H,0.0,30.0,51.0,5.0,15.0,13.0,17.0,7.0,17.0,19.0,21.0,13.0,3.0,25.0,23.0,57.0,3.0,12.0,22.0,30.0,21.0,16.0,14.0,22.0,11.0,0.0,18.0
44681,2012.0,11.0,1462.0,74.0,1288.0,63.0,H,0.0,28.0,57.0,6.0,14.0,12.0,24.0,10.0,30.0,18.0,15.0,8.0,7.0,24.0,19.0,58.0,2.0,15.0,23.0,36.0,14.0,26.0,10.0,12.0,9.0,5.0,20.0
44689,2012.0,12.0,1181.0,96.0,1342.0,55.0,H,0.0,35.0,57.0,8.0,16.0,18.0,31.0,13.0,30.0,18.0,10.0,6.0,3.0,15.0,17.0,53.0,5.0,15.0,16.0,17.0,7.0,17.0,6.0,15.0,7.0,0.0,21.0
44692,2012.0,12.0,1207.0,83.0,1366.0,54.0,H,0.0,34.0,51.0,8.0,15.0,7.0,12.0,7.0,27.0,22.0,14.0,8.0,10.0,18.0,20.0,58.0,6.0,18.0,8.0,16.0,16.0,13.0,12.0,16.0,6.0,0.0,16.0
44695,2012.0,12.0,1235.0,86.0,1250.0,77.0,H,0.0,30.0,53.0,10.0,22.0,16.0,21.0,10.0,28.0,13.0,18.0,5.0,4.0,20.0,28.0,63.0,5.0,21.0,16.0,22.0,12.0,16.0,12.0,10.0,8.0,3.0,19.0
44697,2012.0,12.0,1253.0,69.0,1225.0,61.0,H,0.0,26.0,60.0,6.0,20.0,11.0,17.0,16.0,19.0,17.0,10.0,6.0,2.0,18.0,23.0,48.0,5.0,9.0,10.0,16.0,10.0,21.0,12.0,16.0,3.0,1.0,18.0
44702,2012.0,12.0,1308.0,89.0,1294.0,75.0,A,0.0,29.0,54.0,5.0,14.0,26.0,41.0,13.0,28.0,17.0,21.0,7.0,5.0,20.0,29.0,60.0,8.0,20.0,9.0,15.0,8.0,19.0,16.0,20.0,10.0,5.0,29.0
44704,2012.0,12.0,1323.0,80.0,1290.0,67.0,H,0.0,24.0,54.0,8.0,19.0,24.0,29.0,10.0,29.0,19.0,11.0,5.0,2.0,12.0,28.0,63.0,8.0,23.0,3.0,8.0,9.0,21.0,16.0,12.0,5.0,0.0,23.0
44709,2012.0,12.0,1355.0,82.0,1444.0,76.0,H,0.0,29.0,63.0,9.0,28.0,15.0,20.0,10.0,24.0,14.0,12.0,7.0,4.0,23.0,29.0,61.0,2.0,15.0,16.0,28.0,12.0,27.0,10.0,11.0,5.0,3.0,19.0
44710,2012.0,12.0,1361.0,70.0,1381.0,37.0,H,0.0,28.0,55.0,5.0,13.0,9.0,20.0,15.0,26.0,16.0,20.0,12.0,1.0,20.0,13.0,43.0,1.0,10.0,10.0,14.0,7.0,18.0,7.0,26.0,5.0,2.0,22.0
44713,2012.0,12.0,1378.0,61.0,1436.0,59.0,H,0.0,20.0,50.0,8.0,13.0,13.0,24.0,12.0,20.0,12.0,5.0,3.0,1.0,14.0,23.0,49.0,8.0,16.0,5.0,10.0,10.0,24.0,18.0,8.0,2.0,4.0,20.0
44714,2012.0,12.0,1393.0,78.0,1200.0,53.0,H,0.0,30.0,64.0,7.0,21.0,11.0,18.0,16.0,27.0,15.0,15.0,11.0,7.0,16.0,18.0,52.0,4.0,21.0,13.0,21.0,10.0,22.0,13.0,19.0,10.0,2.0,17.0
44718,2012.0,12.0,1458.0,85.0,1244.0,31.0,H,0.0,30.0,51.0,15.0,25.0,10.0,13.0,9.0,32.0,23.0,10.0,7.0,3.0,12.0,10.0,43.0,2.0,10.0,9.0,16.0,5.0,15.0,2.0,12.0,7.0,3.0,16.0
44722,2012.0,13.0,1124.0,92.0,1238.0,59.0,H,0.0,26.0,57.0,10.0,23.0,30.0,37.0,15.0,26.0,17.0,13.0,11.0,11.0,16.0,19.0,63.0,6.0,17.0,15.0,23.0,20.0,19.0,13.0,19.0,5.0,2.0,27.0
44724,2012.0,13.0,1143.0,81.0,1203.0,54.0,H,0.0,28.0,50.0,8.0,13.0,17.0,23.0,9.0,29.0,18.0,15.0,5.0,3.0,10.0,22.0,58.0,7.0,16.0,3.0,8.0,6.0,16.0,11.0,12.0,4.0,1.0,16.0
44725,2012.0,13.0,1153.0,65.0,1106.0,40.0,H,0.0,24.0,53.0,3.0,16.0,14.0,20.0,9.0,35.0,12.0,16.0,8.0,10.0,10.0,18.0,62.0,3.0,21.0,1.0,3.0,10.0,21.0,9.0,17.0,8.0,1.0,19.0
44726,2012.0,13.0,1156.0,71.0,1435.0,58.0,A,0.0,27.0,54.0,5.0,17.0,12.0,20.0,10.0,26.0,13.0,16.0,15.0,4.0,21.0,18.0,51.0,4.0,17.0,18.0,26.0,13.0,22.0,6.0,21.0,10.0,3.0,15.0
44727,2012.0,13.0,1166.0,95.0,1152.0,61.0,H,0.0,33.0,58.0,13.0,30.0,16.0,21.0,6.0,22.0,28.0,8.0,11.0,3.0,11.0,26.0,51.0,5.0,11.0,4.0,9.0,6.0,23.0,12.0,21.0,7.0,4.0,20.0
44732,2012.0,13.0,1231.0,78.0,1151.0,53.0,H,0.0,25.0,50.0,7.0,18.0,21.0,31.0,6.0,30.0,12.0,18.0,15.0,7.0,19.0,17.0,63.0,8.0,22.0,11.0,16.0,20.0,25.0,11.0,25.0,8.0,0.0,24.0
44734,2012.0,13.0,1257.0,68.0,1249.0,48.0,H,0.0,23.0,57.0,3.0,11.0,19.0,24.0,13.0,36.0,13.0,14.0,5.0,5.0,20.0,15.0,65.0,3.0,19.0,15.0,27.0,21.0,23.0,6.0,11.0,8.0,4.0,21.0
44739,2012.0,13.0,1301.0,91.0,1287.0,61.0,H,0.0,33.0,54.0,8.0,23.0,17.0,22.0,13.0,21.0,26.0,12.0,4.0,6.0,20.0,19.0,47.0,8.0,15.0,15.0,24.0,12.0,11.0,9.0,16.0,6.0,0.0,22.0
44740,2012.0,13.0,1314.0,91.0,1421.0,75.0,A,0.0,32.0,54.0,2.0,7.0,25.0,35.0,8.0,33.0,16.0,17.0,5.0,3.0,18.0,25.0,63.0,8.0,28.0,17.0,24.0,8.0,19.0,8.0,10.0,10.0,0.0,26.0
44742,2012.0,13.0,1325.0,74.0,1404.0,65.0,H,0.0,27.0,63.0,6.0,23.0,14.0,27.0,16.0,19.0,19.0,10.0,10.0,4.0,24.0,21.0,51.0,2.0,13.0,21.0,27.0,16.0,27.0,8.0,23.0,3.0,4.0,24.0
44745,2012.0,13.0,1361.0,89.0,1413.0,74.0,H,0.0,28.0,56.0,10.0,19.0,23.0,31.0,9.0,24.0,16.0,10.0,11.0,2.0,9.0,30.0,63.0,14.0,37.0,0.0,3.0,9.0,22.0,17.0,16.0,5.0,1.0,23.0
44749,2012.0,13.0,1400.0,82.0,1131.0,46.0,H,0.0,31.0,67.0,11.0,26.0,9.0,12.0,13.0,22.0,23.0,10.0,11.0,8.0,14.0,17.0,57.0,4.0,25.0,8.0,13.0,18.0,25.0,5.0,24.0,4.0,1.0,14.0
44753,2012.0,13.0,1438.0,75.0,1354.0,38.0,H,0.0,25.0,51.0,8.0,19.0,17.0,23.0,10.0,34.0,18.0,14.0,9.0,2.0,17.0,13.0,51.0,3.0,16.0,9.0,20.0,9.0,20.0,6.0,15.0,7.0,3.0,21.0
44755,2012.0,13.0,1455.0,85.0,1149.0,57.0,H,0.0,31.0,58.0,11.0,22.0,12.0,23.0,13.0,27.0,17.0,15.0,5.0,9.0,19.0,18.0,62.0,5.0,24.0,16.0,21.0,17.0,18.0,12.0,23.0,8.0,0.0,23.0
44756,2012.0,14.0,1104.0,74.0,1324.0,57.0,H,0.0,28.0,55.0,3.0,8.0,15.0,20.0,12.0,27.0,13.0,14.0,4.0,4.0,17.0,20.0,50.0,4.0,18.0,13.0,24.0,8.0,19.0,5.0,12.0,8.0,1.0,18.0
44761,2012.0,14.0,1161.0,75.0,1374.0,56.0,N,0.0,26.0,50.0,9.0,17.0,14.0,15.0,10.0,22.0,13.0,14.0,2.0,2.0,23.0,16.0,42.0,7.0,25.0,17.0,27.0,6.0,13.0,8.0,9.0,4.0,1.0,15.0
44762,2012.0,14.0,1163.0,78.0,1447.0,66.0,H,0.0,21.0,47.0,5.0,12.0,31.0,43.0,18.0,24.0,7.0,19.0,6.0,9.0,18.0,23.0,58.0,6.0,21.0,14.0,17.0,11.0,13.0,13.0,13.0,6.0,2.0,28.0
44764,2012.0,14.0,1172.0,74.0,1350.0,61.0,H,0.0,21.0,52.0,6.0,16.0,26.0,30.0,11.0,28.0,10.0,15.0,6.0,4.0,25.0,16.0,46.0,2.0,10.0,27.0,33.0,5.0,22.0,7.0,13.0,10.0,3.0,26.0
44766,2012.0,14.0,1177.0,80.0,1290.0,70.0,H,0.0,29.0,56.0,10.0,24.0,12.0,21.0,11.0,23.0,16.0,20.0,9.0,6.0,22.0,24.0,60.0,2.0,14.0,20.0,29.0,16.0,24.0,12.0,18.0,10.0,0.0,22.0
44769,2012.0,14.0,1199.0,73.0,1416.0,50.0,H,0.0,28.0,55.0,3.0,14.0,14.0,25.0,16.0,30.0,14.0,19.0,6.0,6.0,15.0,18.0,59.0,6.0,30.0,8.0,20.0,14.0,17.0,4.0,14.0,9.0,5.0,22.0
44771,2012.0,14.0,1207.0,86.0,1422.0,45.0,H,0.0,30.0,67.0,9.0,27.0,17.0,22.0,19.0,24.0,17.0,10.0,10.0,2.0,17.0,16.0,54.0,5.0,22.0,8.0,18.0,13.0,20.0,8.0,22.0,1.0,3.0,23.0
44773,2012.0,14.0,1211.0,89.0,1450.0,81.0,H,0.0,23.0,56.0,13.0,29.0,30.0,37.0,14.0,27.0,17.0,13.0,8.0,5.0,19.0,29.0,61.0,9.0,20.0,14.0,21.0,10.0,23.0,15.0,13.0,9.0,4.0,27.0
44780,2012.0,14.0,1243.0,74.0,1260.0,61.0,H,0.0,24.0,51.0,7.0,15.0,19.0,32.0,13.0,19.0,13.0,17.0,5.0,8.0,26.0,18.0,47.0,2.0,9.0,23.0,29.0,12.0,18.0,9.0,19.0,6.0,1.0,29.0
44782,2012.0,14.0,1250.0,72.0,1192.0,61.0,A,0.0,21.0,54.0,4.0,16.0,26.0,30.0,8.0,30.0,8.0,21.0,11.0,4.0,12.0,27.0,72.0,3.0,16.0,4.0,10.0,17.0,26.0,12.0,22.0,11.0,7.0,23.0
44784,2012.0,14.0,1259.0,78.0,1164.0,68.0,H,0.0,27.0,61.0,6.0,21.0,18.0,26.0,18.0,29.0,14.0,16.0,7.0,3.0,22.0,24.0,55.0,6.0,23.0,14.0,22.0,5.0,20.0,12.0,11.0,7.0,2.0,21.0
44785,2012.0,14.0,1266.0,99.0,1313.0,68.0,H,0.0,33.0,62.0,9.0,21.0,24.0,30.0,8.0,30.0,26.0,13.0,11.0,3.0,23.0,23.0,55.0,11.0,24.0,11.0,24.0,10.0,26.0,15.0,25.0,8.0,2.0,25.0
44788,2012.0,14.0,1276.0,64.0,1406.0,47.0,H,0.0,25.0,54.0,6.0,25.0,8.0,16.0,12.0,20.0,13.0,14.0,8.0,2.0,15.0,18.0,42.0,4.0,14.0,7.0,17.0,8.0,22.0,11.0,21.0,7.0,3.0,18.0
44789,2012.0,14.0,1278.0,71.0,1355.0,55.0,H,0.0,27.0,47.0,6.0,14.0,11.0,21.0,6.0,27.0,19.0,15.0,14.0,9.0,21.0,19.0,52.0,6.0,20.0,11.0,21.0,13.0,24.0,8.0,18.0,8.0,2.0,19.0
44791,2012.0,14.0,1281.0,81.0,1273.0,63.0,H,0.0,25.0,54.0,11.0,22.0,20.0,29.0,13.0,21.0,12.0,13.0,14.0,4.0,15.0,23.0,52.0,8.0,20.0,9.0,12.0,9.0,21.0,16.0,20.0,9.0,3.0,24.0
44792,2012.0,14.0,1293.0,80.0,1288.0,69.0,A,0.0,21.0,47.0,6.0,18.0,32.0,37.0,8.0,18.0,8.0,18.0,13.0,3.0,24.0,25.0,45.0,4.0,10.0,15.0,28.0,9.0,21.0,9.0,27.0,8.0,4.0,26.0
44797,2012.0,14.0,1323.0,59.0,1178.0,53.0,H,0.0,19.0,47.0,4.0,15.0,17.0,31.0,10.0,32.0,12.0,13.0,4.0,3.0,12.0,21.0,68.0,6.0,21.0,5.0,8.0,17.0,27.0,13.0,12.0,5.0,7.0,26.0
44798,2012.0,14.0,1330.0,77.0,1254.0,69.0,H,0.0,30.0,62.0,9.0,23.0,8.0,18.0,13.0,26.0,19.0,18.0,12.0,9.0,17.0,25.0,59.0,6.0,20.0,13.0,18.0,10.0,25.0,16.0,20.0,8.0,1.0,18.0
44802,2012.0,14.0,1345.0,67.0,1219.0,65.0,H,0.0,24.0,52.0,13.0,32.0,6.0,19.0,9.0,21.0,17.0,11.0,6.0,4.0,16.0,23.0,52.0,7.0,18.0,12.0,14.0,8.0,23.0,8.0,16.0,3.0,0.0,18.0
44805,2012.0,14.0,1378.0,81.0,1265.0,67.0,H,0.0,30.0,61.0,6.0,19.0,15.0,18.0,14.0,24.0,18.0,10.0,5.0,5.0,18.0,24.0,49.0,7.0,14.0,12.0,19.0,4.0,19.0,17.0,13.0,7.0,4.0,17.0
44808,2012.0,14.0,1393.0,92.0,1264.0,56.0,H,0.0,34.0,71.0,9.0,23.0,15.0,25.0,19.0,25.0,19.0,13.0,15.0,10.0,18.0,18.0,57.0,10.0,30.0,10.0,17.0,16.0,24.0,13.0,28.0,6.0,1.0,25.0
44809,2012.0,14.0,1396.0,73.0,1335.0,67.0,A,1.0,29.0,66.0,6.0,17.0,9.0,17.0,13.0,22.0,14.0,13.0,7.0,3.0,15.0,27.0,58.0,7.0,19.0,6.0,9.0,8.0,23.0,15.0,16.0,4.0,5.0,17.0
44810,2012.0,14.0,1424.0,71.0,1305.0,67.0,H,0.0,26.0,63.0,7.0,26.0,12.0,19.0,13.0,34.0,18.0,10.0,6.0,8.0,21.0,19.0,59.0,7.0,24.0,22.0,34.0,14.0,26.0,6.0,10.0,6.0,5.0,18.0
44812,2012.0,14.0,1443.0,52.0,1398.0,49.0,H,0.0,19.0,46.0,5.0,19.0,9.0,12.0,9.0,24.0,12.0,25.0,6.0,3.0,19.0,18.0,47.0,1.0,14.0,12.0,18.0,7.0,21.0,7.0,19.0,12.0,1.0,16.0
44816,2012.0,15.0,1124.0,77.0,1361.0,67.0,H,0.0,24.0,52.0,9.0,17.0,20.0,24.0,10.0,26.0,18.0,21.0,10.0,5.0,21.0,21.0,59.0,8.0,24.0,17.0,20.0,13.0,20.0,8.0,21.0,10.0,2.0,22.0
44818,2012.0,15.0,1143.0,72.0,1122.0,55.0,H,0.0,28.0,53.0,1.0,12.0,15.0,21.0,7.0,29.0,14.0,14.0,6.0,3.0,12.0,23.0,62.0,2.0,17.0,7.0,8.0,11.0,21.0,13.0,16.0,5.0,2.0,19.0
44821,2012.0,15.0,1153.0,73.0,1240.0,59.0,H,0.0,27.0,56.0,8.0,13.0,11.0,14.0,15.0,25.0,17.0,20.0,6.0,9.0,12.0,23.0,62.0,3.0,14.0,10.0,14.0,16.0,16.0,9.0,13.0,9.0,1.0,11.0
44824,2012.0,15.0,1179.0,74.0,1235.0,65.0,H,0.0,28.0,56.0,6.0,18.0,12.0,14.0,7.0,27.0,13.0,16.0,5.0,4.0,20.0,21.0,57.0,6.0,19.0,17.0,27.0,12.0,23.0,15.0,14.0,6.0,2.0,17.0
44826,2012.0,15.0,1181.0,74.0,1277.0,69.0,N,0.0,17.0,39.0,10.0,21.0,30.0,41.0,4.0,27.0,8.0,17.0,12.0,5.0,21.0,26.0,59.0,4.0,12.0,13.0,18.0,9.0,23.0,8.0,21.0,8.0,4.0,29.0
44832,2012.0,15.0,1217.0,73.0,1221.0,64.0,A,0.0,26.0,51.0,3.0,9.0,18.0,25.0,12.0,12.0,12.0,15.0,11.0,4.0,15.0,25.0,49.0,6.0,13.0,8.0,12.0,14.0,14.0,12.0,21.0,6.0,8.0,26.0
44833,2012.0,15.0,1245.0,70.0,1452.0,60.0,A,0.0,28.0,59.0,5.0,13.0,9.0,13.0,9.0,22.0,13.0,11.0,9.0,2.0,23.0,21.0,57.0,2.0,12.0,16.0,28.0,21.0,25.0,11.0,17.0,7.0,2.0,17.0
44834,2012.0,15.0,1246.0,75.0,1242.0,65.0,N,0.0,26.0,51.0,7.0,15.0,16.0,29.0,8.0,26.0,14.0,19.0,5.0,13.0,20.0,20.0,59.0,4.0,15.0,21.0,27.0,14.0,25.0,9.0,14.0,10.0,5.0,25.0
44836,2012.0,15.0,1272.0,97.0,1125.0,81.0,H,0.0,34.0,58.0,7.0,14.0,22.0,34.0,5.0,24.0,20.0,9.0,7.0,7.0,20.0,26.0,67.0,6.0,20.0,23.0,29.0,18.0,24.0,13.0,18.0,7.0,1.0,27.0
44841,2012.0,15.0,1325.0,85.0,1249.0,78.0,H,1.0,28.0,74.0,8.0,20.0,21.0,26.0,18.0,29.0,7.0,12.0,7.0,4.0,19.0,26.0,60.0,7.0,24.0,19.0,26.0,8.0,30.0,17.0,15.0,4.0,5.0,23.0
44842,2012.0,15.0,1326.0,81.0,1196.0,74.0,H,0.0,25.0,53.0,4.0,15.0,27.0,34.0,7.0,22.0,16.0,7.0,8.0,2.0,18.0,25.0,56.0,11.0,22.0,13.0,21.0,13.0,25.0,11.0,16.0,3.0,4.0,22.0
44850,2012.0,15.0,1387.0,61.0,1356.0,42.0,A,0.0,22.0,52.0,5.0,14.0,12.0,18.0,8.0,28.0,12.0,9.0,7.0,4.0,24.0,8.0,39.0,1.0,9.0,25.0,37.0,9.0,27.0,1.0,14.0,1.0,6.0,21.0
44851,2012.0,15.0,1388.0,57.0,1320.0,41.0,H,0.0,21.0,51.0,7.0,22.0,8.0,13.0,9.0,33.0,12.0,15.0,10.0,3.0,14.0,16.0,59.0,6.0,19.0,3.0,5.0,10.0,24.0,7.0,14.0,7.0,1.0,19.0
44852,2012.0,15.0,1390.0,64.0,1161.0,52.0,H,0.0,21.0,49.0,5.0,17.0,17.0,26.0,11.0,29.0,11.0,17.0,5.0,3.0,15.0,21.0,62.0,4.0,16.0,6.0,12.0,13.0,23.0,9.0,13.0,8.0,1.0,19.0
