,Season,Daynum,Wteam,Wscore,Lteam,Lscore,Wloc,Numot,Wfgm,Wfga,Wfgm3,Wfga3,Wftm,Wfta,Wor,Wdr,Wast,Wto,Wstl,Wblk,Wpf,Lfgm,Lfga,Lfgm3,Lfga3,Lftm,Lfta,Lor,Ldr,Last,Lto,Lstl,Lblk,Lpf
4702,2004.0,18.0,1329.0,90.0,1322.0,62.0,H,0.0,36.0,59.0,4.0,10.0,14.0,27.0,11.0,28.0,21.0,22.0,16.0,5.0,21.0,22.0,55.0,3.0,14.0,15.0,28.0,12.0,19.0,10.0,27.0,9.0,3.0,24.0
4705,2004.0,18.0,1334.0,76.0,1363.0,65.0,H,1.0,24.0,61.0,8.0,24.0,20.0,24.0,17.0,29.0,15.0,16.0,7.0,6.0,17.0,28.0,65.0,5.0,12.0,4.0,7.0,9.0,24.0,9.0,14.0,3.0,2.0,12.0
4706,2004.0,18.0,1343.0,73.0,1159.0,64.0,H,0.0,27.0,43.0,4.0,12.0,15.0,25.0,3.0,23.0,17.0,9.0,7.0,3.0,25.0,23.0,54.0,3.0,11.0,15.0,24.0,13.0,22.0,9.0,11.0,1.0,1.0,26.0
4715,2004.0,18.0,1376.0,73.0,1298.0,40.0,H,0.0,27.0,60.0,6.0,22.0,13.0,19.0,14.0,23.0,16.0,16.0,20.0,9.0,12.0,16.0,51.0,5.0,12.0,3.0,5.0,14.0,23.0,9.0,30.0,11.0,3.0,21.0
4723,2004.0,18.0,1403.0,90.0,1269.0,50.0,H,0.0,36.0,75.0,3.0,10.0,15.0,22.0,20.0,29.0,17.0,15.0,19.0,4.0,20.0,20.0,61.0,2.0,15.0,8.0,16.0,16.0,21.0,6.0,28.0,6.0,6.0,18.0
4729,2004.0,18.0,1433.0,65.0,1233.0,61.0,H,0.0,21.0,53.0,3.0,16.0,20.0,34.0,12.0,27.0,9.0,15.0,11.0,2.0,15.0,24.0,58.0,6.0,16.0,7.0,11.0,9.0,27.0,17.0,19.0,6.0,3.0,26.0
4730,2004.0,18.0,1435.0,74.0,1125.0,59.0,A,0.0,30.0,63.0,4.0,13.0,10.0,15.0,12.0,38.0,17.0,13.0,6.0,2.0,15.0,23.0,65.0,10.0,39.0,3.0,10.0,8.0,24.0,13.0,9.0,6.0,2.0,13.0
4732,2004.0,18.0,1444.0,83.0,1425.0,65.0,H,0.0,28.0,58.0,7.0,24.0,20.0,22.0,11.0,23.0,24.0,12.0,10.0,3.0,14.0,24.0,56.0,9.0,20.0,8.0,10.0,12.0,20.0,10.0,17.0,6.0,4.0,23.0
4733,2004.0,18.0,1449.0,73.0,1340.0,65.0,H,0.0,26.0,64.0,3.0,14.0,18.0,26.0,12.0,23.0,14.0,16.0,11.0,6.0,22.0,24.0,58.0,3.0,12.0,14.0,18.0,12.0,31.0,9.0,28.0,5.0,1.0,26.0
4735,2004.0,18.0,1458.0,64.0,1335.0,53.0,A,0.0,23.0,60.0,1.0,14.0,17.0,28.0,16.0,27.0,9.0,6.0,9.0,3.0,11.0,22.0,54.0,6.0,19.0,3.0,4.0,6.0,26.0,14.0,13.0,2.0,2.0,25.0
4736,2004.0,19.0,1102.0,63.0,1115.0,40.0,H,0.0,20.0,43.0,7.0,27.0,16.0,19.0,8.0,25.0,12.0,12.0,11.0,1.0,15.0,13.0,44.0,3.0,10.0,11.0,12.0,7.0,17.0,4.0,14.0,8.0,0.0,19.0
4737,2004.0,19.0,1106.0,76.0,1299.0,43.0,N,0.0,26.0,46.0,6.0,14.0,18.0,31.0,12.0,28.0,16.0,23.0,10.0,6.0,20.0,14.0,55.0,2.0,11.0,13.0,28.0,15.0,21.0,8.0,27.0,9.0,3.0,23.0
4740,2004.0,19.0,1130.0,92.0,1111.0,67.0,N,0.0,35.0,57.0,4.0,10.0,18.0,25.0,11.0,28.0,22.0,13.0,6.0,3.0,16.0,26.0,76.0,5.0,26.0,10.0,16.0,23.0,16.0,8.0,11.0,7.0,0.0,20.0
4741,2004.0,19.0,1153.0,88.0,1103.0,66.0,H,0.0,29.0,62.0,5.0,16.0,25.0,34.0,11.0,23.0,14.0,6.0,10.0,3.0,20.0,20.0,49.0,6.0,16.0,20.0,29.0,9.0,27.0,9.0,20.0,3.0,1.0,28.0
4743,2004.0,19.0,1163.0,111.0,1357.0,64.0,H,0.0,41.0,68.0,12.0,21.0,17.0,27.0,9.0,37.0,30.0,13.0,15.0,14.0,13.0,26.0,77.0,6.0,19.0,6.0,9.0,15.0,24.0,16.0,20.0,6.0,3.0,22.0
4746,2004.0,19.0,1181.0,67.0,1178.0,56.0,H,0.0,16.0,45.0,6.0,21.0,29.0,36.0,11.0,18.0,8.0,15.0,8.0,4.0,13.0,22.0,46.0,4.0,7.0,8.0,10.0,6.0,19.0,10.0,21.0,8.0,3.0,28.0
4751,2004.0,19.0,1228.0,94.0,1442.0,66.0,H,0.0,35.0,67.0,7.0,22.0,17.0,23.0,11.0,33.0,21.0,15.0,9.0,3.0,20.0,23.0,61.0,9.0,24.0,11.0,15.0,9.0,22.0,15.0,18.0,5.0,1.0,17.0
4754,2004.0,19.0,1266.0,75.0,1434.0,70.0,H,0.0,29.0,57.0,5.0,17.0,12.0,20.0,13.0,24.0,14.0,7.0,5.0,3.0,17.0,27.0,56.0,11.0,21.0,5.0,12.0,7.0,17.0,18.0,10.0,3.0,0.0,20.0
4755,2004.0,19.0,1268.0,79.0,1110.0,48.0,H,0.0,33.0,73.0,6.0,22.0,7.0,12.0,22.0,26.0,19.0,13.0,10.0,9.0,8.0,17.0,62.0,8.0,24.0,6.0,7.0,19.0,22.0,9.0,23.0,6.0,2.0,16.0
4756,2004.0,19.0,1272.0,94.0,1200.0,64.0,H,0.0,32.0,73.0,13.0,26.0,17.0,25.0,21.0,36.0,22.0,17.0,14.0,6.0,13.0,22.0,64.0,10.0,28.0,10.0,12.0,7.0,22.0,17.0,19.0,9.0,4.0,21.0
4757,2004.0,19.0,1280.0,90.0,1404.0,74.0,H,0.0,37.0,68.0,5.0,19.0,11.0,16.0,16.0,31.0,19.0,21.0,9.0,4.0,17.0,26.0,68.0,6.0,25.0,16.0,17.0,12.0,20.0,11.0,15.0,10.0,3.0,16.0
4758,2004.0,19.0,1293.0,92.0,1447.0,68.0,H,0.0,37.0,66.0,9.0,17.0,9.0,11.0,9.0,19.0,26.0,15.0,15.0,5.0,20.0,22.0,49.0,9.0,21.0,15.0,23.0,11.0,22.0,10.0,25.0,10.0,2.0,13.0
4763,2004.0,19.0,1314.0,90.0,1330.0,64.0,H,0.0,37.0,61.0,1.0,8.0,15.0,22.0,9.0,28.0,25.0,15.0,13.0,9.0,12.0,26.0,69.0,10.0,29.0,2.0,3.0,15.0,17.0,18.0,22.0,7.0,2.0,20.0
4766,2004.0,19.0,1338.0,90.0,1384.0,69.0,H,0.0,42.0,67.0,3.0,8.0,3.0,9.0,14.0,22.0,29.0,8.0,5.0,9.0,18.0,28.0,65.0,6.0,20.0,7.0,11.0,17.0,15.0,9.0,12.0,3.0,2.0,13.0
4767,2004.0,19.0,1344.0,69.0,1220.0,56.0,H,0.0,23.0,59.0,11.0,31.0,12.0,22.0,15.0,25.0,17.0,15.0,12.0,8.0,15.0,24.0,66.0,4.0,18.0,4.0,9.0,16.0,25.0,9.0,16.0,9.0,1.0,17.0
4770,2004.0,19.0,1354.0,71.0,1186.0,51.0,N,0.0,25.0,49.0,5.0,10.0,16.0,21.0,10.0,19.0,11.0,16.0,12.0,3.0,21.0,17.0,46.0,6.0,20.0,11.0,19.0,14.0,19.0,13.0,19.0,5.0,1.0,19.0
4771,2004.0,19.0,1356.0,67.0,1461.0,62.0,A,0.0,26.0,66.0,6.0,20.0,9.0,12.0,13.0,26.0,11.0,12.0,9.0,4.0,23.0,18.0,54.0,6.0,22.0,20.0,30.0,15.0,29.0,10.0,15.0,6.0,6.0,14.0
4772,2004.0,19.0,1371.0,89.0,1288.0,62.0,H,0.0,30.0,57.0,4.0,11.0,25.0,31.0,11.0,28.0,18.0,13.0,6.0,5.0,16.0,24.0,59.0,7.0,21.0,7.0,14.0,11.0,19.0,12.0,18.0,5.0,1.0,26.0
4774,2004.0,19.0,1390.0,77.0,1170.0,59.0,H,0.0,26.0,52.0,4.0,15.0,21.0,31.0,14.0,32.0,21.0,20.0,6.0,3.0,16.0,23.0,62.0,6.0,22.0,7.0,12.0,9.0,13.0,8.0,14.0,6.0,1.0,29.0
4778,2004.0,19.0,1427.0,68.0,1440.0,52.0,N,0.0,23.0,52.0,4.0,13.0,18.0,24.0,8.0,29.0,13.0,19.0,9.0,0.0,14.0,17.0,59.0,11.0,36.0,7.0,10.0,14.0,23.0,15.0,25.0,6.0,3.0,21.0
4780,2004.0,19.0,1448.0,97.0,1189.0,55.0,H,0.0,36.0,65.0,6.0,16.0,19.0,26.0,13.0,31.0,26.0,19.0,16.0,4.0,20.0,18.0,60.0,6.0,24.0,13.0,22.0,16.0,19.0,12.0,29.0,9.0,3.0,26.0
4785,2004.0,20.0,1130.0,60.0,1284.0,50.0,N,0.0,21.0,45.0,3.0,11.0,15.0,27.0,9.0,27.0,17.0,10.0,3.0,1.0,17.0,16.0,52.0,6.0,26.0,12.0,16.0,11.0,19.0,7.0,11.0,2.0,3.0,21.0
4790,2004.0,20.0,1210.0,90.0,1165.0,69.0,A,0.0,36.0,73.0,6.0,17.0,12.0,17.0,14.0,30.0,22.0,13.0,11.0,9.0,17.0,25.0,64.0,8.0,25.0,11.0,17.0,12.0,25.0,17.0,21.0,5.0,4.0,19.0
4791,2004.0,20.0,1226.0,65.0,1427.0,59.0,N,0.0,25.0,52.0,7.0,16.0,8.0,16.0,7.0,23.0,16.0,10.0,4.0,2.0,12.0,22.0,56.0,10.0,23.0,5.0,12.0,16.0,26.0,12.0,19.0,6.0,2.0,17.0
4792,2004.0,20.0,1229.0,87.0,1197.0,70.0,H,0.0,22.0,45.0,5.0,14.0,38.0,48.0,7.0,28.0,15.0,20.0,11.0,4.0,19.0,25.0,64.0,4.0,23.0,16.0,20.0,12.0,22.0,11.0,17.0,9.0,1.0,32.0
4800,2004.0,20.0,1403.0,64.0,1190.0,53.0,H,0.0,25.0,67.0,1.0,7.0,13.0,19.0,18.0,20.0,12.0,18.0,14.0,3.0,17.0,20.0,50.0,3.0,14.0,10.0,17.0,12.0,27.0,9.0,27.0,11.0,10.0,20.0
4801,2004.0,20.0,1428.0,51.0,1392.0,48.0,A,0.0,21.0,43.0,7.0,14.0,2.0,6.0,11.0,20.0,12.0,16.0,4.0,2.0,12.0,16.0,41.0,3.0,7.0,13.0,18.0,6.0,15.0,5.0,9.0,6.0,1.0,11.0
4804,2004.0,20.0,1456.0,91.0,1251.0,64.0,H,0.0,34.0,63.0,14.0,25.0,9.0,13.0,10.0,25.0,21.0,12.0,7.0,1.0,20.0,24.0,60.0,4.0,21.0,12.0,17.0,12.0,22.0,6.0,16.0,5.0,2.0,17.0
4807,2004.0,21.0,1112.0,107.0,1319.0,73.0,H,0.0,42.0,91.0,7.0,23.0,16.0,21.0,27.0,35.0,24.0,19.0,11.0,12.0,20.0,25.0,78.0,7.0,29.0,16.0,23.0,20.0,24.0,10.0,22.0,5.0,3.0,20.0
4810,2004.0,21.0,1128.0,67.0,1106.0,57.0,H,0.0,21.0,45.0,9.0,17.0,16.0,24.0,10.0,22.0,13.0,15.0,11.0,6.0,14.0,21.0,50.0,9.0,26.0,6.0,9.0,8.0,21.0,5.0,16.0,6.0,2.0,22.0
4811,2004.0,21.0,1130.0,84.0,1455.0,81.0,N,0.0,27.0,59.0,2.0,9.0,28.0,35.0,14.0,23.0,11.0,8.0,4.0,0.0,20.0,25.0,57.0,10.0,21.0,21.0,23.0,9.0,21.0,21.0,12.0,2.0,2.0,24.0
4812,2004.0,21.0,1150.0,102.0,1299.0,39.0,H,0.0,37.0,68.0,10.0,24.0,18.0,26.0,18.0,39.0,22.0,14.0,7.0,12.0,10.0,16.0,75.0,4.0,24.0,3.0,8.0,22.0,18.0,5.0,19.0,5.0,1.0,20.0
4814,2004.0,21.0,1153.0,89.0,1324.0,60.0,H,0.0,37.0,64.0,4.0,15.0,11.0,22.0,16.0,27.0,24.0,17.0,13.0,4.0,21.0,19.0,57.0,4.0,20.0,18.0,27.0,15.0,15.0,10.0,21.0,8.0,3.0,22.0
4816,2004.0,21.0,1173.0,82.0,1141.0,63.0,N,0.0,27.0,54.0,8.0,20.0,20.0,25.0,14.0,29.0,15.0,15.0,6.0,7.0,13.0,23.0,66.0,10.0,29.0,7.0,8.0,14.0,17.0,11.0,12.0,8.0,1.0,20.0
4817,2004.0,21.0,1178.0,64.0,1444.0,43.0,H,0.0,22.0,45.0,8.0,16.0,12.0,16.0,10.0,23.0,14.0,14.0,3.0,1.0,21.0,13.0,45.0,4.0,17.0,13.0,19.0,12.0,15.0,7.0,15.0,6.0,3.0,17.0
4819,2004.0,21.0,1211.0,90.0,1176.0,58.0,H,0.0,33.0,67.0,6.0,18.0,18.0,26.0,18.0,24.0,12.0,9.0,8.0,3.0,19.0,21.0,46.0,7.0,16.0,9.0,23.0,9.0,19.0,10.0,19.0,4.0,2.0,25.0
4822,2004.0,21.0,1233.0,56.0,1436.0,53.0,N,0.0,22.0,52.0,5.0,20.0,7.0,12.0,11.0,28.0,17.0,17.0,7.0,8.0,14.0,20.0,64.0,6.0,23.0,7.0,8.0,16.0,22.0,11.0,13.0,9.0,2.0,16.0
4827,2004.0,21.0,1264.0,72.0,1162.0,57.0,N,0.0,17.0,44.0,6.0,11.0,32.0,47.0,6.0,24.0,8.0,12.0,9.0,2.0,22.0,20.0,48.0,4.0,11.0,13.0,21.0,10.0,27.0,9.0,22.0,4.0,1.0,35.0
4828,2004.0,21.0,1284.0,64.0,1214.0,52.0,N,0.0,19.0,53.0,10.0,18.0,16.0,21.0,8.0,25.0,13.0,11.0,9.0,2.0,13.0,18.0,49.0,9.0,25.0,7.0,11.0,5.0,27.0,13.0,17.0,2.0,8.0,23.0
4829,2004.0,21.0,1305.0,74.0,1424.0,62.0,A,0.0,28.0,58.0,3.0,12.0,15.0,17.0,13.0,28.0,13.0,19.0,7.0,5.0,17.0,22.0,61.0,1.0,13.0,17.0,25.0,16.0,18.0,10.0,15.0,9.0,4.0,19.0
4831,2004.0,21.0,1314.0,91.0,1172.0,68.0,N,0.0,30.0,59.0,8.0,22.0,23.0,37.0,10.0,24.0,17.0,14.0,10.0,2.0,21.0,22.0,52.0,11.0,29.0,13.0,18.0,9.0,28.0,16.0,27.0,4.0,1.0,32.0
4836,2004.0,21.0,1350.0,66.0,1362.0,59.0,N,0.0,22.0,46.0,7.0,17.0,15.0,20.0,7.0,19.0,16.0,11.0,4.0,1.0,20.0,23.0,47.0,4.0,12.0,9.0,21.0,12.0,20.0,12.0,14.0,4.0,2.0,18.0
4838,2004.0,21.0,1376.0,77.0,1283.0,64.0,N,0.0,28.0,55.0,10.0,20.0,11.0,19.0,13.0,22.0,20.0,9.0,5.0,4.0,23.0,22.0,59.0,7.0,23.0,13.0,25.0,22.0,18.0,12.0,12.0,6.0,2.0,21.0
4840,2004.0,21.0,1400.0,122.0,1358.0,71.0,H,0.0,44.0,82.0,12.0,29.0,22.0,33.0,28.0,30.0,21.0,13.0,10.0,4.0,17.0,25.0,66.0,6.0,26.0,15.0,18.0,14.0,15.0,17.0,22.0,6.0,3.0,24.0
4842,2004.0,21.0,1412.0,94.0,1204.0,73.0,H,0.0,35.0,67.0,6.0,14.0,18.0,26.0,10.0,37.0,26.0,25.0,12.0,3.0,21.0,26.0,71.0,6.0,23.0,15.0,25.0,13.0,29.0,16.0,25.0,12.0,3.0,25.0
4844,2004.0,21.0,1435.0,73.0,1231.0,60.0,H,0.0,20.0,59.0,6.0,24.0,27.0,34.0,10.0,31.0,17.0,8.0,4.0,8.0,22.0,18.0,55.0,3.0,15.0,21.0,30.0,11.0,31.0,6.0,11.0,1.0,5.0,24.0
4845,2004.0,21.0,1449.0,91.0,1415.0,78.0,H,0.0,35.0,62.0,7.0,12.0,14.0,16.0,16.0,28.0,19.0,21.0,6.0,5.0,17.0,29.0,67.0,10.0,25.0,10.0,13.0,11.0,11.0,15.0,13.0,7.0,4.0,16.0
4847,2004.0,22.0,1104.0,83.0,1368.0,76.0,H,0.0,26.0,49.0,5.0,16.0,26.0,43.0,12.0,28.0,11.0,11.0,7.0,4.0,21.0,25.0,62.0,9.0,28.0,17.0,22.0,12.0,21.0,8.0,10.0,2.0,0.0,28.0
