,Season,Daynum,Wteam,Wscore,Lteam,Lscore,Wloc,Numot,Wfgm,Wfga,Wfgm3,Wfga3,Wftm,Wfta,Wor,Wdr,Wast,Wto,Wstl,Wblk,Wpf,Lfgm,Lfga,Lfgm3,Lfga3,Lftm,Lfta,Lor,Ldr,Last,Lto,Lstl,Lblk,Lpf
13892,2006.0,13.0,1423.0,75.0,1139.0,59.0,N,0.0,27.0,49.0,7.0,18.0,14.0,16.0,9.0,23.0,19.0,15.0,8.0,0.0,22.0,22.0,46.0,6.0,21.0,9.0,16.0,5.0,15.0,10.0,15.0,5.0,1.0,16.0
13894,2006.0,13.0,1449.0,118.0,1288.0,51.0,H,0.0,44.0,77.0,6.0,19.0,24.0,35.0,23.0,27.0,32.0,19.0,23.0,9.0,17.0,21.0,62.0,1.0,8.0,8.0,11.0,15.0,16.0,9.0,36.0,7.0,5.0,25.0
13895,2006.0,13.0,1452.0,61.0,1459.0,41.0,H,0.0,22.0,59.0,9.0,27.0,8.0,11.0,9.0,26.0,17.0,10.0,11.0,3.0,10.0,18.0,52.0,2.0,21.0,3.0,4.0,9.0,30.0,3.0,20.0,7.0,3.0,16.0
13898,2006.0,14.0,1102.0,57.0,1274.0,53.0,N,0.0,22.0,47.0,8.0,25.0,5.0,7.0,8.0,20.0,16.0,13.0,4.0,1.0,16.0,21.0,50.0,7.0,18.0,4.0,9.0,12.0,17.0,8.0,11.0,5.0,0.0,14.0
13902,2006.0,14.0,1181.0,64.0,1131.0,47.0,H,0.0,22.0,55.0,3.0,16.0,17.0,26.0,12.0,15.0,6.0,10.0,15.0,3.0,11.0,22.0,45.0,1.0,11.0,2.0,4.0,8.0,25.0,12.0,26.0,6.0,4.0,23.0
13903,2006.0,14.0,1234.0,86.0,1271.0,41.0,H,0.0,33.0,65.0,5.0,16.0,15.0,21.0,12.0,35.0,25.0,16.0,17.0,8.0,14.0,16.0,59.0,1.0,9.0,8.0,14.0,11.0,25.0,6.0,25.0,5.0,1.0,17.0
13904,2006.0,14.0,1246.0,67.0,1252.0,49.0,H,0.0,24.0,48.0,7.0,15.0,12.0,19.0,8.0,22.0,13.0,9.0,5.0,3.0,15.0,20.0,53.0,4.0,17.0,5.0,9.0,14.0,20.0,7.0,16.0,3.0,2.0,18.0
13909,2006.0,14.0,1371.0,66.0,1264.0,52.0,H,0.0,20.0,46.0,3.0,8.0,23.0,29.0,11.0,30.0,9.0,16.0,6.0,7.0,23.0,17.0,65.0,7.0,24.0,11.0,21.0,23.0,19.0,8.0,12.0,5.0,5.0,24.0
13911,2006.0,14.0,1423.0,62.0,1461.0,59.0,A,1.0,23.0,66.0,3.0,19.0,13.0,18.0,11.0,26.0,10.0,8.0,7.0,2.0,32.0,13.0,48.0,1.0,12.0,32.0,49.0,18.0,34.0,5.0,18.0,2.0,6.0,20.0
13913,2006.0,14.0,1449.0,87.0,1453.0,54.0,H,0.0,36.0,65.0,8.0,17.0,7.0,10.0,10.0,23.0,27.0,13.0,11.0,1.0,19.0,19.0,53.0,1.0,7.0,15.0,23.0,13.0,19.0,7.0,23.0,6.0,1.0,16.0
13914,2006.0,15.0,1104.0,64.0,1275.0,58.0,H,0.0,23.0,47.0,5.0,10.0,13.0,23.0,10.0,23.0,15.0,13.0,7.0,5.0,12.0,22.0,54.0,7.0,19.0,7.0,13.0,12.0,19.0,17.0,14.0,5.0,1.0,20.0
13917,2006.0,15.0,1234.0,73.0,1159.0,51.0,H,0.0,28.0,57.0,7.0,18.0,10.0,15.0,13.0,23.0,18.0,14.0,8.0,4.0,11.0,21.0,50.0,5.0,16.0,4.0,9.0,9.0,20.0,16.0,18.0,6.0,1.0,16.0
13919,2006.0,15.0,1272.0,79.0,1454.0,52.0,H,0.0,27.0,61.0,6.0,21.0,19.0,26.0,10.0,35.0,17.0,14.0,12.0,11.0,25.0,12.0,54.0,2.0,14.0,26.0,34.0,10.0,29.0,6.0,19.0,4.0,2.0,24.0
13924,2006.0,15.0,1400.0,89.0,1380.0,56.0,H,0.0,33.0,67.0,10.0,21.0,13.0,19.0,15.0,28.0,18.0,16.0,12.0,12.0,10.0,24.0,67.0,4.0,17.0,4.0,7.0,17.0,20.0,13.0,22.0,4.0,0.0,18.0
13925,2006.0,15.0,1417.0,83.0,1308.0,70.0,H,0.0,33.0,60.0,3.0,14.0,14.0,19.0,10.0,23.0,21.0,12.0,9.0,2.0,22.0,24.0,50.0,8.0,18.0,14.0,24.0,9.0,20.0,8.0,19.0,3.0,0.0,20.0
13927,2006.0,15.0,1423.0,56.0,1321.0,48.0,N,0.0,19.0,44.0,5.0,19.0,13.0,20.0,7.0,22.0,8.0,9.0,6.0,0.0,21.0,15.0,37.0,4.0,16.0,14.0,22.0,5.0,21.0,12.0,13.0,5.0,1.0,16.0
13928,2006.0,15.0,1449.0,85.0,1102.0,74.0,H,0.0,32.0,60.0,3.0,12.0,18.0,25.0,18.0,21.0,12.0,18.0,8.0,5.0,16.0,25.0,51.0,9.0,21.0,15.0,16.0,6.0,11.0,18.0,18.0,11.0,0.0,25.0
13930,2006.0,16.0,1170.0,67.0,1380.0,64.0,N,1.0,26.0,69.0,5.0,21.0,10.0,18.0,18.0,21.0,10.0,12.0,9.0,7.0,17.0,28.0,60.0,1.0,9.0,7.0,15.0,15.0,29.0,12.0,18.0,6.0,8.0,15.0
13931,2006.0,16.0,1181.0,93.0,1371.0,40.0,H,0.0,35.0,55.0,10.0,18.0,13.0,19.0,8.0,33.0,22.0,14.0,8.0,2.0,17.0,13.0,54.0,2.0,10.0,12.0,18.0,11.0,16.0,5.0,17.0,10.0,2.0,20.0
13932,2006.0,16.0,1400.0,77.0,1359.0,33.0,H,0.0,26.0,55.0,6.0,20.0,19.0,28.0,22.0,32.0,16.0,13.0,6.0,8.0,8.0,13.0,50.0,7.0,26.0,0.0,2.0,4.0,11.0,9.0,11.0,6.0,1.0,21.0
13934,2006.0,17.0,1196.0,77.0,1448.0,72.0,N,0.0,25.0,52.0,8.0,24.0,19.0,29.0,9.0,23.0,17.0,18.0,10.0,3.0,21.0,24.0,57.0,9.0,23.0,15.0,24.0,12.0,23.0,14.0,22.0,5.0,2.0,26.0
13936,2006.0,17.0,1272.0,87.0,1104.0,76.0,A,0.0,33.0,70.0,5.0,14.0,16.0,26.0,15.0,28.0,14.0,13.0,7.0,2.0,29.0,22.0,62.0,5.0,17.0,27.0,42.0,19.0,27.0,10.0,17.0,5.0,9.0,21.0
13937,2006.0,17.0,1393.0,81.0,1403.0,46.0,N,0.0,33.0,64.0,8.0,25.0,7.0,13.0,15.0,29.0,14.0,11.0,11.0,6.0,19.0,17.0,59.0,2.0,12.0,10.0,16.0,18.0,20.0,7.0,17.0,4.0,1.0,12.0
13938,2006.0,17.0,1417.0,54.0,1396.0,47.0,H,0.0,17.0,46.0,7.0,25.0,13.0,16.0,13.0,28.0,10.0,12.0,4.0,2.0,11.0,17.0,54.0,6.0,21.0,7.0,12.0,10.0,19.0,8.0,5.0,6.0,0.0,19.0
13940,2006.0,18.0,1116.0,107.0,1340.0,69.0,H,0.0,41.0,68.0,8.0,16.0,17.0,22.0,15.0,29.0,30.0,15.0,13.0,7.0,19.0,23.0,68.0,13.0,26.0,10.0,15.0,18.0,14.0,14.0,20.0,6.0,5.0,17.0
13941,2006.0,18.0,1129.0,90.0,1285.0,69.0,H,0.0,29.0,59.0,8.0,20.0,24.0,32.0,9.0,28.0,15.0,10.0,8.0,2.0,18.0,27.0,69.0,7.0,21.0,8.0,16.0,17.0,26.0,5.0,16.0,5.0,1.0,25.0
13942,2006.0,18.0,1130.0,80.0,1171.0,61.0,H,0.0,29.0,57.0,7.0,21.0,15.0,20.0,12.0,24.0,17.0,9.0,2.0,3.0,9.0,25.0,59.0,6.0,14.0,5.0,8.0,12.0,18.0,9.0,9.0,4.0,1.0,20.0
13943,2006.0,18.0,1137.0,56.0,1351.0,54.0,A,0.0,21.0,54.0,7.0,25.0,7.0,13.0,12.0,27.0,17.0,17.0,6.0,3.0,16.0,21.0,48.0,7.0,23.0,5.0,8.0,3.0,25.0,17.0,16.0,1.0,4.0,16.0
13949,2006.0,18.0,1160.0,73.0,1423.0,54.0,H,0.0,26.0,56.0,4.0,17.0,17.0,24.0,13.0,23.0,12.0,17.0,17.0,6.0,14.0,22.0,54.0,5.0,14.0,5.0,8.0,12.0,19.0,13.0,26.0,3.0,2.0,24.0
13952,2006.0,18.0,1163.0,75.0,1337.0,56.0,A,0.0,25.0,57.0,5.0,9.0,20.0,26.0,16.0,33.0,10.0,19.0,5.0,11.0,16.0,23.0,73.0,1.0,10.0,9.0,15.0,19.0,21.0,6.0,12.0,13.0,4.0,20.0
13956,2006.0,18.0,1185.0,67.0,1143.0,65.0,H,0.0,26.0,47.0,9.0,19.0,6.0,7.0,5.0,25.0,14.0,18.0,4.0,2.0,17.0,24.0,52.0,5.0,15.0,12.0,19.0,7.0,17.0,15.0,10.0,7.0,0.0,12.0
13959,2006.0,18.0,1196.0,75.0,1393.0,70.0,N,0.0,26.0,53.0,10.0,23.0,13.0,27.0,12.0,25.0,16.0,17.0,8.0,5.0,13.0,27.0,72.0,8.0,25.0,8.0,10.0,18.0,22.0,17.0,15.0,4.0,5.0,19.0
13960,2006.0,18.0,1207.0,72.0,1298.0,49.0,A,0.0,28.0,52.0,5.0,13.0,11.0,19.0,11.0,25.0,9.0,15.0,9.0,6.0,17.0,18.0,51.0,3.0,11.0,10.0,17.0,13.0,20.0,8.0,16.0,8.0,5.0,20.0
13962,2006.0,18.0,1211.0,69.0,1225.0,60.0,H,0.0,28.0,56.0,4.0,19.0,9.0,12.0,12.0,28.0,14.0,18.0,5.0,3.0,13.0,21.0,57.0,7.0,22.0,11.0,15.0,12.0,19.0,12.0,13.0,6.0,0.0,16.0
13964,2006.0,18.0,1228.0,90.0,1355.0,65.0,H,0.0,31.0,57.0,10.0,21.0,18.0,29.0,11.0,29.0,18.0,20.0,9.0,3.0,20.0,22.0,58.0,9.0,22.0,12.0,21.0,9.0,19.0,9.0,21.0,10.0,1.0,24.0
13965,2006.0,18.0,1231.0,99.0,1311.0,65.0,H,0.0,38.0,70.0,10.0,17.0,13.0,20.0,21.0,34.0,27.0,17.0,9.0,8.0,18.0,24.0,58.0,7.0,19.0,10.0,17.0,5.0,16.0,14.0,15.0,10.0,2.0,20.0
13966,2006.0,18.0,1242.0,90.0,1226.0,66.0,H,0.0,31.0,67.0,2.0,13.0,26.0,34.0,17.0,32.0,17.0,16.0,14.0,7.0,15.0,23.0,68.0,9.0,26.0,11.0,18.0,17.0,25.0,9.0,24.0,6.0,4.0,23.0
13969,2006.0,18.0,1261.0,84.0,1380.0,56.0,H,0.0,31.0,64.0,4.0,13.0,18.0,29.0,22.0,33.0,14.0,17.0,11.0,6.0,13.0,23.0,60.0,5.0,16.0,5.0,9.0,7.0,16.0,7.0,15.0,7.0,2.0,21.0
13970,2006.0,18.0,1266.0,82.0,1349.0,65.0,H,0.0,28.0,51.0,9.0,20.0,17.0,21.0,9.0,30.0,24.0,20.0,5.0,5.0,15.0,27.0,69.0,6.0,22.0,5.0,9.0,13.0,15.0,15.0,12.0,5.0,1.0,20.0
13976,2006.0,18.0,1301.0,91.0,1391.0,61.0,H,0.0,34.0,60.0,9.0,28.0,14.0,24.0,15.0,22.0,23.0,11.0,10.0,4.0,16.0,21.0,55.0,9.0,20.0,10.0,13.0,13.0,19.0,9.0,19.0,6.0,1.0,26.0
13983,2006.0,18.0,1350.0,44.0,1214.0,40.0,H,0.0,14.0,40.0,5.0,21.0,11.0,21.0,9.0,24.0,11.0,15.0,6.0,2.0,14.0,14.0,46.0,4.0,16.0,8.0,11.0,9.0,21.0,6.0,13.0,2.0,1.0,21.0
13984,2006.0,18.0,1356.0,65.0,1418.0,47.0,H,0.0,22.0,58.0,11.0,27.0,10.0,14.0,13.0,25.0,13.0,12.0,11.0,3.0,20.0,15.0,43.0,4.0,16.0,13.0,22.0,7.0,25.0,10.0,17.0,4.0,7.0,12.0
13993,2006.0,18.0,1397.0,106.0,1190.0,83.0,H,0.0,35.0,65.0,12.0,28.0,24.0,35.0,11.0,27.0,25.0,23.0,15.0,2.0,22.0,32.0,60.0,7.0,20.0,12.0,25.0,8.0,26.0,18.0,33.0,8.0,0.0,25.0
13999,2006.0,18.0,1437.0,78.0,1392.0,35.0,H,0.0,24.0,48.0,10.0,25.0,20.0,32.0,13.0,33.0,17.0,15.0,10.0,5.0,15.0,16.0,50.0,2.0,8.0,1.0,11.0,7.0,15.0,7.0,18.0,4.0,0.0,23.0
14005,2006.0,18.0,1457.0,73.0,1237.0,50.0,N,0.0,26.0,53.0,7.0,19.0,14.0,18.0,9.0,26.0,20.0,10.0,5.0,2.0,19.0,15.0,49.0,5.0,26.0,15.0,23.0,13.0,19.0,8.0,16.0,4.0,1.0,19.0
14006,2006.0,18.0,1458.0,80.0,1313.0,51.0,N,0.0,31.0,63.0,7.0,19.0,11.0,19.0,19.0,24.0,18.0,13.0,4.0,4.0,14.0,22.0,50.0,2.0,11.0,5.0,15.0,8.0,18.0,7.0,14.0,5.0,2.0,24.0
14008,2006.0,19.0,1125.0,86.0,1460.0,80.0,H,0.0,29.0,51.0,9.0,17.0,19.0,29.0,11.0,26.0,18.0,16.0,7.0,4.0,25.0,26.0,57.0,4.0,10.0,24.0,33.0,11.0,18.0,12.0,10.0,9.0,3.0,27.0
14010,2006.0,19.0,1133.0,75.0,1177.0,60.0,A,0.0,30.0,68.0,8.0,22.0,7.0,16.0,14.0,23.0,21.0,9.0,7.0,0.0,17.0,20.0,46.0,7.0,18.0,13.0,19.0,7.0,31.0,11.0,23.0,4.0,8.0,16.0
14011,2006.0,19.0,1153.0,79.0,1293.0,75.0,H,1.0,26.0,66.0,5.0,19.0,22.0,28.0,18.0,25.0,14.0,11.0,3.0,0.0,17.0,27.0,70.0,9.0,26.0,12.0,13.0,18.0,23.0,14.0,15.0,6.0,6.0,22.0
14016,2006.0,19.0,1181.0,84.0,1172.0,55.0,H,0.0,31.0,59.0,10.0,21.0,12.0,17.0,9.0,24.0,16.0,9.0,5.0,11.0,14.0,22.0,57.0,1.0,8.0,10.0,11.0,11.0,20.0,10.0,14.0,3.0,1.0,18.0
14020,2006.0,19.0,1218.0,84.0,1277.0,62.0,H,0.0,31.0,68.0,10.0,24.0,12.0,16.0,18.0,18.0,18.0,10.0,9.0,3.0,18.0,21.0,53.0,5.0,18.0,15.0,19.0,14.0,22.0,10.0,17.0,3.0,1.0,15.0
14024,2006.0,19.0,1227.0,66.0,1361.0,63.0,N,0.0,26.0,59.0,3.0,9.0,11.0,18.0,16.0,20.0,11.0,11.0,4.0,4.0,15.0,25.0,53.0,6.0,17.0,7.0,13.0,11.0,19.0,14.0,15.0,4.0,1.0,19.0
14034,2006.0,19.0,1301.0,91.0,1154.0,59.0,H,0.0,24.0,53.0,14.0,33.0,29.0,37.0,7.0,25.0,19.0,8.0,6.0,7.0,25.0,16.0,61.0,4.0,23.0,23.0,31.0,23.0,25.0,8.0,18.0,2.0,0.0,31.0
14036,2006.0,19.0,1305.0,82.0,1170.0,74.0,H,0.0,26.0,53.0,1.0,9.0,29.0,38.0,13.0,32.0,15.0,19.0,7.0,7.0,14.0,25.0,66.0,11.0,24.0,13.0,19.0,13.0,20.0,11.0,17.0,10.0,2.0,27.0
14038,2006.0,19.0,1314.0,83.0,1205.0,80.0,H,0.0,31.0,56.0,5.0,15.0,16.0,26.0,11.0,17.0,22.0,20.0,14.0,0.0,12.0,29.0,58.0,10.0,27.0,12.0,15.0,10.0,17.0,16.0,23.0,14.0,0.0,21.0
14041,2006.0,19.0,1328.0,68.0,1359.0,41.0,H,0.0,24.0,56.0,6.0,17.0,14.0,18.0,21.0,21.0,19.0,15.0,10.0,3.0,13.0,15.0,35.0,3.0,12.0,8.0,9.0,0.0,14.0,4.0,18.0,8.0,1.0,15.0
14044,2006.0,19.0,1338.0,82.0,1389.0,71.0,H,0.0,27.0,63.0,10.0,21.0,18.0,27.0,15.0,31.0,16.0,12.0,6.0,4.0,14.0,26.0,61.0,9.0,25.0,10.0,16.0,7.0,25.0,14.0,10.0,4.0,3.0,22.0
14049,2006.0,19.0,1371.0,75.0,1265.0,72.0,H,0.0,26.0,58.0,11.0,25.0,12.0,18.0,12.0,34.0,13.0,16.0,1.0,1.0,16.0,23.0,63.0,12.0,37.0,14.0,17.0,8.0,20.0,12.0,8.0,7.0,1.0,14.0
14054,2006.0,19.0,1417.0,56.0,1175.0,37.0,H,0.0,20.0,35.0,8.0,15.0,8.0,12.0,10.0,17.0,12.0,16.0,5.0,2.0,4.0,16.0,41.0,5.0,13.0,0.0,0.0,8.0,8.0,8.0,13.0,6.0,3.0,12.0
14055,2006.0,19.0,1429.0,72.0,1331.0,67.0,A,1.0,24.0,51.0,4.0,18.0,20.0,26.0,10.0,21.0,11.0,18.0,7.0,1.0,22.0,25.0,60.0,4.0,21.0,13.0,18.0,16.0,18.0,12.0,18.0,6.0,4.0,19.0
14057,2006.0,19.0,1449.0,99.0,1110.0,82.0,H,0.0,38.0,77.0,8.0,22.0,15.0,20.0,21.0,22.0,20.0,15.0,7.0,7.0,22.0,27.0,65.0,7.0,21.0,21.0,27.0,17.0,19.0,18.0,20.0,6.0,3.0,24.0
14059,2006.0,19.0,1457.0,71.0,1266.0,64.0,A,0.0,20.0,57.0,11.0,27.0,20.0,25.0,22.0,17.0,15.0,14.0,12.0,1.0,14.0,21.0,43.0,9.0,21.0,13.0,16.0,5.0,16.0,13.0,15.0,7.0,4.0,18.0
14060,2006.0,19.0,1458.0,95.0,1184.0,89.0,N,2.0,34.0,76.0,9.0,26.0,18.0,25.0,21.0,23.0,17.0,16.0,6.0,3.0,23.0,29.0,59.0,11.0,20.0,20.0,32.0,11.0,23.0,12.0,15.0,11.0,2.0,23.0
14061,2006.0,19.0,1462.0,80.0,1183.0,35.0,H,0.0,28.0,54.0,6.0,18.0,18.0,28.0,11.0,33.0,20.0,12.0,13.0,5.0,15.0,9.0,49.0,2.0,15.0,15.0,22.0,10.0,20.0,7.0,16.0,7.0,4.0,20.0
14062,2006.0,20.0,1104.0,105.0,1106.0,68.0,H,0.0,37.0,60.0,7.0,16.0,24.0,28.0,12.0,31.0,17.0,13.0,5.0,7.0,13.0,22.0,61.0,7.0,22.0,17.0,22.0,9.0,13.0,6.0,12.0,5.0,6.0,20.0
14070,2006.0,20.0,1228.0,71.0,1410.0,59.0,H,0.0,28.0,68.0,11.0,34.0,4.0,12.0,24.0,14.0,20.0,12.0,9.0,1.0,18.0,23.0,47.0,2.0,10.0,11.0,18.0,14.0,18.0,5.0,17.0,4.0,0.0,16.0
14074,2006.0,20.0,1281.0,81.0,1322.0,72.0,H,0.0,26.0,52.0,5.0,13.0,24.0,36.0,15.0,22.0,14.0,18.0,1.0,4.0,16.0,28.0,57.0,8.0,22.0,8.0,9.0,8.0,17.0,14.0,19.0,5.0,1.0,32.0
14075,2006.0,20.0,1301.0,73.0,1174.0,57.0,H,0.0,21.0,49.0,1.0,11.0,30.0,39.0,9.0,30.0,10.0,12.0,7.0,4.0,20.0,18.0,60.0,6.0,20.0,15.0,22.0,15.0,24.0,7.0,16.0,5.0,3.0,31.0
14078,2006.0,20.0,1320.0,68.0,1441.0,46.0,N,0.0,25.0,50.0,4.0,19.0,14.0,24.0,12.0,25.0,20.0,9.0,7.0,3.0,18.0,16.0,44.0,5.0,16.0,9.0,15.0,7.0,21.0,6.0,15.0,3.0,1.0,22.0
14080,2006.0,20.0,1326.0,81.0,1152.0,52.0,H,0.0,31.0,55.0,7.0,17.0,12.0,20.0,7.0,30.0,22.0,12.0,10.0,0.0,11.0,23.0,66.0,4.0,20.0,2.0,7.0,15.0,18.0,9.0,16.0,6.0,3.0,14.0
14086,2006.0,20.0,1361.0,79.0,1379.0,51.0,N,0.0,28.0,46.0,10.0,13.0,13.0,19.0,7.0,15.0,14.0,7.0,7.0,1.0,16.0,18.0,43.0,4.0,17.0,11.0,16.0,10.0,13.0,9.0,12.0,0.0,3.0,13.0
14090,2006.0,20.0,1401.0,88.0,1380.0,44.0,H,0.0,28.0,55.0,13.0,25.0,19.0,26.0,13.0,20.0,21.0,10.0,13.0,3.0,28.0,11.0,32.0,1.0,10.0,21.0,31.0,8.0,17.0,5.0,25.0,2.0,3.0,23.0
14093,2006.0,20.0,1455.0,86.0,1411.0,54.0,H,0.0,27.0,60.0,7.0,15.0,25.0,30.0,17.0,38.0,16.0,18.0,1.0,1.0,22.0,15.0,55.0,5.0,19.0,19.0,33.0,9.0,20.0,11.0,15.0,10.0,2.0,23.0
14096,2006.0,21.0,1112.0,61.0,1242.0,49.0,N,0.0,17.0,60.0,4.0,14.0,23.0,33.0,21.0,22.0,4.0,15.0,12.0,2.0,17.0,19.0,56.0,4.0,19.0,7.0,12.0,18.0,26.0,10.0,27.0,7.0,7.0,28.0
14099,2006.0,21.0,1143.0,88.0,1253.0,69.0,H,0.0,31.0,66.0,5.0,14.0,21.0,30.0,18.0,29.0,19.0,13.0,3.0,1.0,19.0,23.0,58.0,7.0,27.0,16.0,25.0,11.0,19.0,10.0,14.0,5.0,3.0,27.0
14102,2006.0,21.0,1163.0,77.0,1116.0,68.0,N,0.0,27.0,53.0,2.0,6.0,21.0,25.0,12.0,25.0,10.0,23.0,8.0,3.0,21.0,25.0,57.0,3.0,13.0,15.0,19.0,9.0,16.0,11.0,20.0,13.0,4.0,22.0
14103,2006.0,21.0,1175.0,65.0,1245.0,56.0,A,0.0,19.0,40.0,4.0,11.0,23.0,28.0,8.0,22.0,7.0,12.0,6.0,1.0,21.0,19.0,42.0,7.0,20.0,11.0,17.0,5.0,16.0,13.0,12.0,3.0,1.0,22.0
14107,2006.0,21.0,1207.0,73.0,1241.0,66.0,A,0.0,24.0,51.0,6.0,20.0,19.0,22.0,11.0,19.0,11.0,12.0,5.0,4.0,18.0,25.0,55.0,8.0,19.0,8.0,16.0,12.0,18.0,15.0,15.0,2.0,5.0,21.0
14110,2006.0,21.0,1211.0,88.0,1268.0,76.0,N,0.0,29.0,52.0,7.0,13.0,23.0,28.0,5.0,21.0,16.0,17.0,15.0,2.0,19.0,28.0,58.0,7.0,18.0,13.0,19.0,13.0,20.0,17.0,23.0,9.0,3.0,22.0
14111,2006.0,21.0,1231.0,100.0,1197.0,63.0,H,0.0,36.0,59.0,16.0,29.0,12.0,21.0,5.0,28.0,29.0,20.0,10.0,3.0,14.0,23.0,56.0,4.0,12.0,13.0,15.0,7.0,21.0,13.0,27.0,17.0,3.0,20.0
14112,2006.0,21.0,1234.0,67.0,1246.0,63.0,N,0.0,23.0,60.0,4.0,15.0,17.0,23.0,11.0,28.0,14.0,15.0,6.0,9.0,19.0,20.0,61.0,9.0,20.0,14.0,21.0,15.0,30.0,14.0,17.0,6.0,3.0,21.0
14116,2006.0,21.0,1261.0,104.0,1311.0,57.0,H,0.0,44.0,77.0,5.0,16.0,11.0,20.0,23.0,36.0,26.0,10.0,9.0,9.0,11.0,20.0,61.0,9.0,28.0,8.0,10.0,6.0,14.0,10.0,14.0,2.0,2.0,17.0
14119,2006.0,21.0,1285.0,81.0,1258.0,75.0,A,0.0,27.0,50.0,4.0,13.0,23.0,26.0,8.0,27.0,18.0,23.0,8.0,2.0,23.0,23.0,61.0,7.0,18.0,22.0,32.0,15.0,17.0,15.0,16.0,11.0,4.0,22.0
14121,2006.0,21.0,1292.0,60.0,1429.0,59.0,H,0.0,19.0,53.0,6.0,23.0,16.0,22.0,13.0,20.0,9.0,14.0,6.0,4.0,20.0,22.0,47.0,4.0,12.0,11.0,19.0,9.0,25.0,12.0,17.0,6.0,1.0,20.0
14124,2006.0,21.0,1334.0,82.0,1366.0,37.0,N,0.0,26.0,59.0,5.0,19.0,25.0,30.0,18.0,29.0,9.0,11.0,7.0,3.0,15.0,14.0,45.0,3.0,11.0,6.0,12.0,5.0,16.0,3.0,19.0,5.0,2.0,22.0
14125,2006.0,21.0,1335.0,82.0,1373.0,77.0,H,0.0,28.0,58.0,9.0,25.0,17.0,24.0,11.0,24.0,17.0,17.0,9.0,4.0,21.0,25.0,59.0,11.0,24.0,16.0,23.0,13.0,23.0,11.0,17.0,8.0,1.0,19.0
14128,2006.0,21.0,1357.0,63.0,1107.0,61.0,A,0.0,19.0,46.0,2.0,10.0,23.0,28.0,13.0,25.0,15.0,25.0,8.0,2.0,21.0,20.0,53.0,5.0,23.0,16.0,20.0,10.0,16.0,10.0,18.0,10.0,6.0,21.0
