,Season,Daynum,Wteam,Wscore,Lteam,Lscore,Wloc,Numot,Wfgm,Wfga,Wfgm3,Wfga3,Wftm,Wfta,Wor,Wdr,Wast,Wto,Wstl,Wblk,Wpf,Lfgm,Lfga,Lfgm3,Lfga3,Lftm,Lfta,Lor,Ldr,Last,Lto,Lstl,Lblk,Lpf
60584,2015.0,11.0,1329.0,83.0,1368.0,55.0,H,0.0,28.0,63.0,12.0,29.0,15.0,18.0,9.0,29.0,19.0,11.0,15.0,9.0,14.0,19.0,60.0,6.0,28.0,11.0,15.0,13.0,27.0,9.0,21.0,6.0,1.0,16.0
60585,2015.0,11.0,1332.0,107.0,1164.0,65.0,H,0.0,41.0,73.0,14.0,23.0,11.0,17.0,16.0,33.0,25.0,11.0,9.0,5.0,17.0,21.0,67.0,12.0,30.0,11.0,20.0,16.0,19.0,10.0,16.0,6.0,6.0,18.0
60592,2015.0,11.0,1345.0,80.0,1359.0,40.0,H,0.0,26.0,47.0,9.0,21.0,19.0,31.0,8.0,37.0,21.0,16.0,6.0,9.0,16.0,15.0,66.0,3.0,20.0,7.0,11.0,13.0,21.0,9.0,12.0,8.0,2.0,24.0
60596,2015.0,11.0,1361.0,79.0,1169.0,58.0,H,0.0,28.0,56.0,6.0,20.0,17.0,26.0,15.0,22.0,15.0,12.0,11.0,7.0,15.0,24.0,58.0,2.0,6.0,8.0,15.0,15.0,19.0,11.0,17.0,8.0,3.0,19.0
60598,2015.0,11.0,1374.0,93.0,1249.0,54.0,H,0.0,33.0,54.0,5.0,16.0,22.0,27.0,11.0,27.0,22.0,10.0,9.0,7.0,20.0,16.0,51.0,5.0,20.0,17.0,30.0,20.0,15.0,8.0,16.0,6.0,3.0,22.0
60599,2015.0,11.0,1376.0,81.0,1316.0,56.0,H,0.0,29.0,57.0,4.0,11.0,19.0,26.0,10.0,32.0,19.0,9.0,7.0,3.0,15.0,18.0,53.0,10.0,32.0,10.0,16.0,6.0,22.0,9.0,15.0,2.0,5.0,22.0
60600,2015.0,11.0,1385.0,77.0,1312.0,58.0,H,0.0,24.0,58.0,2.0,16.0,27.0,36.0,7.0,39.0,13.0,7.0,6.0,4.0,23.0,17.0,60.0,7.0,25.0,17.0,24.0,8.0,32.0,9.0,13.0,4.0,4.0,25.0
60601,2015.0,11.0,1390.0,74.0,1459.0,59.0,H,0.0,28.0,53.0,1.0,8.0,17.0,28.0,12.0,21.0,14.0,12.0,4.0,2.0,18.0,21.0,47.0,6.0,17.0,11.0,15.0,9.0,16.0,14.0,16.0,4.0,0.0,20.0
60606,2015.0,11.0,1400.0,85.0,1295.0,50.0,H,0.0,30.0,62.0,7.0,22.0,18.0,21.0,12.0,39.0,9.0,10.0,7.0,3.0,16.0,17.0,62.0,7.0,29.0,9.0,17.0,11.0,21.0,8.0,11.0,3.0,2.0,20.0
60610,2015.0,11.0,1417.0,113.0,1286.0,78.0,H,0.0,39.0,68.0,9.0,19.0,26.0,40.0,15.0,24.0,25.0,11.0,17.0,6.0,20.0,28.0,59.0,9.0,21.0,13.0,17.0,9.0,23.0,17.0,22.0,4.0,4.0,30.0
60613,2015.0,11.0,1428.0,90.0,1123.0,72.0,H,0.0,29.0,49.0,6.0,9.0,26.0,40.0,13.0,22.0,14.0,14.0,11.0,5.0,18.0,25.0,55.0,10.0,22.0,12.0,13.0,9.0,13.0,10.0,15.0,5.0,4.0,30.0
60617,2015.0,11.0,1433.0,85.0,1397.0,69.0,N,0.0,25.0,62.0,11.0,29.0,24.0,40.0,23.0,26.0,15.0,18.0,10.0,4.0,28.0,24.0,57.0,4.0,17.0,17.0,33.0,16.0,26.0,12.0,19.0,9.0,4.0,34.0
60618,2015.0,11.0,1434.0,90.0,1190.0,76.0,H,0.0,26.0,52.0,10.0,18.0,28.0,43.0,9.0,33.0,12.0,13.0,5.0,6.0,17.0,27.0,63.0,8.0,24.0,14.0,23.0,8.0,24.0,7.0,10.0,9.0,3.0,26.0
60619,2015.0,11.0,1437.0,77.0,1250.0,66.0,N,0.0,27.0,71.0,8.0,33.0,15.0,24.0,19.0,21.0,16.0,9.0,13.0,3.0,11.0,28.0,51.0,6.0,16.0,4.0,10.0,4.0,29.0,15.0,23.0,6.0,2.0,22.0
60620,2015.0,11.0,1438.0,79.0,1241.0,51.0,A,0.0,29.0,50.0,5.0,7.0,16.0,21.0,9.0,29.0,12.0,16.0,11.0,7.0,18.0,15.0,53.0,8.0,26.0,13.0,18.0,12.0,15.0,9.0,18.0,4.0,1.0,15.0
60625,2015.0,11.0,1452.0,64.0,1284.0,54.0,H,0.0,18.0,69.0,6.0,29.0,22.0,34.0,30.0,19.0,9.0,14.0,11.0,2.0,17.0,17.0,38.0,2.0,9.0,18.0,22.0,5.0,28.0,5.0,24.0,7.0,4.0,31.0
60626,2015.0,11.0,1455.0,71.0,1308.0,54.0,H,0.0,31.0,63.0,0.0,11.0,9.0,16.0,15.0,22.0,11.0,12.0,11.0,4.0,22.0,16.0,40.0,4.0,17.0,18.0,31.0,9.0,23.0,9.0,20.0,6.0,3.0,15.0
60627,2015.0,11.0,1458.0,62.0,1297.0,31.0,H,0.0,23.0,47.0,4.0,17.0,12.0,20.0,7.0,35.0,13.0,9.0,3.0,5.0,9.0,14.0,53.0,2.0,16.0,1.0,5.0,6.0,22.0,4.0,10.0,5.0,1.0,19.0
60628,2015.0,11.0,1460.0,73.0,1125.0,70.0,H,0.0,24.0,60.0,5.0,23.0,20.0,32.0,15.0,20.0,10.0,14.0,6.0,4.0,23.0,24.0,51.0,3.0,15.0,19.0,26.0,11.0,26.0,5.0,21.0,7.0,2.0,24.0
60629,2015.0,11.0,1462.0,93.0,1319.0,60.0,H,0.0,36.0,54.0,7.0,19.0,14.0,19.0,5.0,31.0,22.0,16.0,7.0,8.0,18.0,24.0,63.0,8.0,20.0,4.0,12.0,14.0,15.0,12.0,16.0,6.0,1.0,19.0
60632,2015.0,12.0,1129.0,77.0,1258.0,69.0,A,0.0,24.0,51.0,8.0,23.0,21.0,24.0,6.0,23.0,13.0,8.0,3.0,1.0,22.0,24.0,52.0,4.0,14.0,17.0,22.0,9.0,23.0,14.0,14.0,3.0,1.0,20.0
60634,2015.0,12.0,1139.0,99.0,1263.0,57.0,H,0.0,41.0,57.0,8.0,16.0,9.0,16.0,4.0,27.0,29.0,12.0,8.0,3.0,19.0,21.0,54.0,5.0,21.0,10.0,14.0,5.0,16.0,11.0,18.0,5.0,1.0,20.0
60638,2015.0,12.0,1181.0,109.0,1193.0,59.0,H,0.0,40.0,62.0,9.0,22.0,20.0,28.0,12.0,27.0,22.0,12.0,12.0,4.0,17.0,22.0,53.0,2.0,14.0,13.0,17.0,6.0,14.0,9.0,18.0,4.0,1.0,20.0
60639,2015.0,12.0,1199.0,81.0,1264.0,66.0,H,0.0,23.0,40.0,3.0,9.0,32.0,44.0,4.0,28.0,14.0,21.0,8.0,4.0,30.0,16.0,56.0,9.0,28.0,25.0,36.0,15.0,18.0,8.0,21.0,6.0,1.0,35.0
60640,2015.0,12.0,1207.0,83.0,1383.0,62.0,H,0.0,32.0,61.0,2.0,10.0,17.0,25.0,9.0,31.0,19.0,10.0,8.0,6.0,16.0,23.0,71.0,6.0,19.0,10.0,17.0,22.0,23.0,12.0,17.0,6.0,7.0,21.0
60645,2015.0,12.0,1261.0,93.0,1205.0,82.0,H,0.0,36.0,69.0,8.0,23.0,13.0,14.0,16.0,31.0,19.0,18.0,7.0,3.0,8.0,35.0,75.0,9.0,33.0,3.0,5.0,10.0,18.0,17.0,10.0,12.0,0.0,15.0
60647,2015.0,12.0,1320.0,64.0,1315.0,52.0,H,0.0,21.0,47.0,6.0,18.0,16.0,23.0,9.0,27.0,12.0,16.0,7.0,3.0,21.0,16.0,45.0,7.0,19.0,13.0,21.0,8.0,21.0,4.0,14.0,5.0,5.0,25.0
60652,2015.0,12.0,1344.0,64.0,1107.0,60.0,H,0.0,24.0,59.0,4.0,13.0,12.0,24.0,15.0,21.0,14.0,12.0,6.0,3.0,15.0,25.0,53.0,7.0,17.0,3.0,8.0,9.0,27.0,13.0,18.0,6.0,1.0,21.0
60657,2015.0,12.0,1419.0,74.0,1412.0,65.0,A,0.0,28.0,67.0,6.0,16.0,12.0,15.0,14.0,26.0,18.0,11.0,8.0,5.0,15.0,23.0,56.0,6.0,15.0,13.0,15.0,8.0,27.0,13.0,16.0,7.0,7.0,15.0
60659,2015.0,13.0,1112.0,86.0,1169.0,68.0,H,0.0,28.0,52.0,8.0,18.0,22.0,35.0,10.0,25.0,17.0,18.0,11.0,2.0,21.0,22.0,52.0,2.0,10.0,22.0,28.0,6.0,20.0,16.0,16.0,10.0,1.0,25.0
60660,2015.0,13.0,1116.0,97.0,1106.0,79.0,H,0.0,34.0,60.0,8.0,14.0,21.0,29.0,6.0,21.0,25.0,14.0,14.0,6.0,13.0,31.0,70.0,9.0,18.0,8.0,10.0,15.0,23.0,18.0,23.0,7.0,3.0,27.0
60668,2015.0,13.0,1221.0,58.0,1217.0,57.0,N,0.0,23.0,58.0,3.0,12.0,9.0,17.0,11.0,20.0,12.0,11.0,14.0,2.0,16.0,21.0,47.0,5.0,14.0,10.0,13.0,8.0,27.0,14.0,24.0,8.0,8.0,14.0
60670,2015.0,13.0,1246.0,71.0,1138.0,52.0,H,0.0,25.0,61.0,6.0,20.0,15.0,23.0,19.0,26.0,17.0,14.0,10.0,7.0,21.0,16.0,46.0,4.0,12.0,16.0,21.0,7.0,18.0,5.0,17.0,5.0,3.0,21.0
60675,2015.0,13.0,1281.0,56.0,1434.0,41.0,H,0.0,20.0,50.0,4.0,17.0,12.0,14.0,10.0,27.0,9.0,12.0,4.0,5.0,16.0,15.0,46.0,4.0,18.0,7.0,12.0,6.0,22.0,8.0,14.0,3.0,4.0,18.0
60679,2015.0,13.0,1314.0,103.0,1352.0,59.0,H,0.0,36.0,71.0,4.0,16.0,27.0,36.0,20.0,29.0,29.0,8.0,9.0,5.0,20.0,22.0,61.0,6.0,20.0,9.0,14.0,13.0,18.0,9.0,18.0,4.0,6.0,27.0
60680,2015.0,13.0,1318.0,71.0,1131.0,65.0,N,0.0,24.0,54.0,9.0,23.0,14.0,21.0,11.0,24.0,19.0,10.0,6.0,3.0,13.0,21.0,52.0,8.0,19.0,15.0,20.0,7.0,23.0,17.0,8.0,6.0,0.0,17.0
60681,2015.0,13.0,1323.0,92.0,1298.0,53.0,H,0.0,32.0,57.0,9.0,25.0,19.0,23.0,7.0,28.0,19.0,9.0,11.0,4.0,14.0,16.0,50.0,6.0,20.0,15.0,15.0,6.0,19.0,9.0,20.0,5.0,0.0,18.0
60682,2015.0,13.0,1328.0,78.0,1368.0,53.0,H,0.0,29.0,75.0,9.0,21.0,11.0,17.0,14.0,35.0,13.0,10.0,8.0,2.0,16.0,21.0,64.0,3.0,20.0,8.0,16.0,13.0,34.0,10.0,20.0,5.0,8.0,17.0
60683,2015.0,13.0,1329.0,74.0,1341.0,52.0,H,0.0,21.0,55.0,6.0,29.0,26.0,41.0,15.0,35.0,7.0,13.0,9.0,6.0,18.0,20.0,62.0,3.0,16.0,9.0,18.0,12.0,29.0,8.0,15.0,9.0,1.0,26.0
60687,2015.0,13.0,1345.0,77.0,1237.0,57.0,H,0.0,25.0,50.0,8.0,17.0,19.0,31.0,10.0,20.0,14.0,15.0,9.0,8.0,18.0,19.0,46.0,6.0,16.0,13.0,17.0,9.0,18.0,10.0,21.0,7.0,0.0,32.0
60693,2015.0,13.0,1393.0,65.0,1214.0,47.0,H,0.0,22.0,53.0,5.0,18.0,16.0,23.0,11.0,27.0,14.0,10.0,4.0,4.0,13.0,20.0,53.0,4.0,19.0,3.0,8.0,9.0,23.0,8.0,15.0,6.0,0.0,22.0
60694,2015.0,13.0,1400.0,85.0,1108.0,53.0,H,0.0,32.0,56.0,12.0,25.0,9.0,18.0,14.0,33.0,24.0,12.0,4.0,9.0,10.0,19.0,64.0,7.0,19.0,8.0,11.0,14.0,14.0,5.0,8.0,2.0,3.0,18.0
60696,2015.0,13.0,1414.0,68.0,1334.0,50.0,H,0.0,24.0,50.0,5.0,16.0,15.0,17.0,12.0,24.0,13.0,13.0,4.0,5.0,20.0,16.0,47.0,8.0,24.0,10.0,20.0,12.0,16.0,10.0,15.0,4.0,2.0,17.0
60698,2015.0,13.0,1417.0,84.0,1157.0,71.0,H,0.0,27.0,62.0,8.0,20.0,22.0,26.0,15.0,28.0,16.0,11.0,4.0,3.0,18.0,24.0,60.0,4.0,22.0,19.0,23.0,10.0,22.0,10.0,10.0,7.0,1.0,18.0
60702,2015.0,13.0,1438.0,67.0,1313.0,39.0,H,0.0,23.0,53.0,10.0,21.0,11.0,17.0,14.0,27.0,19.0,11.0,9.0,11.0,11.0,12.0,51.0,7.0,17.0,8.0,9.0,12.0,19.0,8.0,13.0,3.0,4.0,18.0
60703,2015.0,13.0,1452.0,83.0,1248.0,56.0,H,0.0,31.0,81.0,8.0,33.0,13.0,18.0,26.0,24.0,20.0,6.0,11.0,2.0,16.0,20.0,46.0,4.0,13.0,12.0,15.0,4.0,27.0,15.0,20.0,3.0,3.0,16.0
60704,2015.0,13.0,1458.0,89.0,1151.0,45.0,H,0.0,32.0,60.0,8.0,18.0,17.0,23.0,11.0,38.0,20.0,9.0,5.0,2.0,13.0,18.0,56.0,6.0,22.0,3.0,10.0,3.0,18.0,7.0,11.0,7.0,4.0,19.0
60705,2015.0,13.0,1461.0,78.0,1294.0,70.0,H,0.0,26.0,42.0,8.0,18.0,18.0,22.0,6.0,18.0,21.0,13.0,5.0,4.0,15.0,25.0,51.0,6.0,17.0,14.0,19.0,10.0,11.0,11.0,9.0,7.0,0.0,25.0
60710,2015.0,14.0,1125.0,87.0,1252.0,62.0,A,0.0,33.0,57.0,16.0,33.0,5.0,7.0,7.0,34.0,23.0,20.0,8.0,6.0,14.0,23.0,69.0,9.0,33.0,7.0,10.0,14.0,18.0,11.0,13.0,6.0,1.0,11.0
60714,2015.0,14.0,1186.0,75.0,1430.0,50.0,H,0.0,30.0,55.0,11.0,26.0,4.0,5.0,7.0,27.0,14.0,10.0,5.0,9.0,12.0,19.0,54.0,6.0,13.0,6.0,10.0,9.0,17.0,12.0,10.0,4.0,3.0,8.0
60717,2015.0,14.0,1211.0,72.0,1374.0,56.0,H,0.0,27.0,60.0,10.0,24.0,8.0,20.0,16.0,26.0,20.0,10.0,6.0,4.0,16.0,19.0,61.0,6.0,16.0,12.0,16.0,18.0,22.0,10.0,13.0,4.0,4.0,21.0
60721,2015.0,14.0,1231.0,83.0,1411.0,64.0,H,0.0,32.0,56.0,10.0,15.0,9.0,16.0,7.0,25.0,17.0,13.0,8.0,9.0,16.0,25.0,58.0,5.0,16.0,9.0,16.0,12.0,22.0,11.0,16.0,9.0,4.0,19.0
60722,2015.0,14.0,1234.0,87.0,1295.0,56.0,H,0.0,30.0,56.0,9.0,20.0,18.0,20.0,6.0,39.0,20.0,18.0,10.0,4.0,18.0,18.0,67.0,10.0,27.0,10.0,14.0,12.0,21.0,12.0,16.0,9.0,4.0,16.0
60723,2015.0,14.0,1235.0,81.0,1209.0,58.0,H,0.0,29.0,60.0,8.0,27.0,15.0,19.0,8.0,30.0,23.0,11.0,5.0,4.0,12.0,25.0,64.0,5.0,19.0,3.0,5.0,8.0,25.0,13.0,15.0,4.0,1.0,18.0
60728,2015.0,14.0,1257.0,88.0,1240.0,39.0,H,0.0,35.0,74.0,5.0,26.0,13.0,27.0,30.0,30.0,15.0,12.0,12.0,4.0,16.0,14.0,50.0,5.0,26.0,6.0,12.0,9.0,17.0,12.0,20.0,5.0,1.0,21.0
60729,2015.0,14.0,1268.0,93.0,1148.0,57.0,H,0.0,35.0,63.0,10.0,23.0,13.0,18.0,12.0,28.0,15.0,10.0,7.0,9.0,13.0,23.0,65.0,5.0,15.0,6.0,10.0,13.0,18.0,4.0,16.0,4.0,0.0,13.0
60732,2015.0,14.0,1279.0,74.0,1407.0,64.0,A,0.0,30.0,60.0,5.0,20.0,9.0,11.0,18.0,24.0,13.0,20.0,8.0,3.0,22.0,17.0,53.0,7.0,29.0,23.0,30.0,14.0,14.0,8.0,17.0,10.0,3.0,16.0
60734,2015.0,14.0,1301.0,76.0,1220.0,64.0,H,0.0,25.0,67.0,6.0,20.0,20.0,31.0,16.0,34.0,12.0,10.0,5.0,7.0,19.0,21.0,68.0,9.0,28.0,13.0,21.0,17.0,29.0,9.0,13.0,6.0,1.0,21.0
60738,2015.0,14.0,1332.0,83.0,1178.0,66.0,H,0.0,30.0,67.0,9.0,33.0,14.0,22.0,16.0,31.0,16.0,14.0,6.0,6.0,16.0,24.0,67.0,7.0,17.0,11.0,14.0,13.0,24.0,9.0,13.0,8.0,0.0,21.0
60739,2015.0,14.0,1344.0,66.0,1127.0,45.0,H,0.0,24.0,58.0,0.0,9.0,18.0,24.0,20.0,29.0,15.0,18.0,12.0,8.0,19.0,18.0,54.0,3.0,18.0,6.0,11.0,9.0,17.0,9.0,17.0,5.0,2.0,20.0
60751,2015.0,14.0,1437.0,81.0,1271.0,44.0,H,0.0,29.0,51.0,7.0,21.0,16.0,19.0,10.0,21.0,16.0,12.0,12.0,4.0,20.0,13.0,38.0,4.0,15.0,14.0,25.0,9.0,13.0,5.0,22.0,10.0,0.0,14.0
60754,2015.0,15.0,1124.0,69.0,1376.0,65.0,A,0.0,21.0,47.0,6.0,18.0,21.0,26.0,8.0,21.0,10.0,11.0,6.0,1.0,20.0,22.0,54.0,5.0,21.0,16.0,19.0,13.0,20.0,11.0,10.0,4.0,3.0,21.0
60755,2015.0,15.0,1129.0,72.0,1285.0,67.0,H,2.0,20.0,60.0,10.0,27.0,22.0,28.0,10.0,26.0,9.0,12.0,7.0,5.0,13.0,25.0,58.0,8.0,25.0,9.0,12.0,5.0,33.0,9.0,17.0,6.0,4.0,23.0
60756,2015.0,15.0,1138.0,74.0,1426.0,68.0,A,0.0,21.0,54.0,8.0,23.0,24.0,31.0,13.0,31.0,9.0,18.0,6.0,6.0,18.0,26.0,67.0,9.0,31.0,7.0,15.0,13.0,25.0,11.0,16.0,7.0,3.0,25.0
60757,2015.0,15.0,1139.0,70.0,1151.0,48.0,H,0.0,22.0,53.0,5.0,13.0,21.0,34.0,13.0,25.0,11.0,11.0,7.0,1.0,16.0,16.0,47.0,6.0,20.0,10.0,16.0,6.0,25.0,9.0,19.0,2.0,4.0,26.0
60758,2015.0,15.0,1140.0,91.0,1114.0,62.0,H,0.0,37.0,69.0,7.0,20.0,10.0,20.0,13.0,34.0,22.0,11.0,9.0,0.0,18.0,21.0,61.0,6.0,18.0,14.0,19.0,9.0,24.0,10.0,14.0,3.0,4.0,19.0
60763,2015.0,15.0,1172.0,86.0,1144.0,51.0,H,0.0,36.0,64.0,10.0,21.0,4.0,8.0,9.0,29.0,18.0,9.0,5.0,5.0,22.0,23.0,49.0,1.0,11.0,4.0,16.0,6.0,21.0,9.0,17.0,3.0,6.0,12.0
60765,2015.0,15.0,1181.0,81.0,1277.0,71.0,N,0.0,27.0,50.0,7.0,14.0,20.0,26.0,5.0,20.0,15.0,8.0,6.0,5.0,16.0,30.0,60.0,5.0,20.0,6.0,10.0,13.0,22.0,15.0,13.0,2.0,0.0,22.0
60767,2015.0,15.0,1207.0,78.0,1394.0,62.0,H,0.0,27.0,53.0,4.0,12.0,20.0,30.0,18.0,21.0,13.0,16.0,9.0,6.0,15.0,22.0,52.0,4.0,14.0,14.0,16.0,9.0,14.0,9.0,16.0,12.0,6.0,28.0
60768,2015.0,15.0,1208.0,80.0,1392.0,70.0,H,0.0,21.0,47.0,5.0,16.0,33.0,48.0,7.0,34.0,14.0,12.0,5.0,8.0,24.0,21.0,66.0,8.0,25.0,20.0,26.0,14.0,28.0,11.0,10.0,5.0,4.0,30.0
60772,2015.0,15.0,1246.0,72.0,1242.0,40.0,N,0.0,25.0,58.0,6.0,18.0,16.0,26.0,15.0,32.0,15.0,6.0,5.0,11.0,21.0,11.0,56.0,3.0,15.0,15.0,27.0,20.0,22.0,4.0,11.0,5.0,3.0,19.0
60774,2015.0,15.0,1261.0,69.0,1403.0,64.0,H,1.0,26.0,71.0,2.0,19.0,15.0,23.0,14.0,33.0,14.0,13.0,8.0,6.0,21.0,21.0,59.0,3.0,12.0,19.0,28.0,11.0,35.0,9.0,17.0,4.0,6.0,21.0
