,Season,Daynum,Wteam,Wscore,Lteam,Lscore,Wloc,Numot,Wfgm,Wfga,Wfgm3,Wfga3,Wftm,Wfta,Wor,Wdr,Wast,Wto,Wstl,Wblk,Wpf,Lfgm,Lfga,Lfgm3,Lfga3,Lftm,Lfta,Lor,Ldr,Last,Lto,Lstl,Lblk,Lpf
49861,2013.0,4.0,1211.0,103.0,1381.0,65.0,H,0.0,40.0,73.0,6.0,13.0,17.0,30.0,15.0,21.0,18.0,9.0,18.0,1.0,13.0,27.0,55.0,4.0,17.0,7.0,11.0,8.0,25.0,8.0,28.0,4.0,6.0,22.0
49867,2013.0,4.0,1228.0,75.0,1159.0,55.0,H,0.0,29.0,74.0,13.0,30.0,4.0,10.0,19.0,28.0,14.0,12.0,5.0,2.0,12.0,20.0,51.0,7.0,23.0,8.0,11.0,4.0,28.0,13.0,17.0,5.0,5.0,15.0
49868,2013.0,4.0,1231.0,97.0,1136.0,54.0,H,0.0,30.0,54.0,8.0,21.0,29.0,34.0,11.0,35.0,16.0,17.0,12.0,6.0,16.0,20.0,62.0,4.0,29.0,10.0,17.0,13.0,16.0,10.0,18.0,8.0,1.0,24.0
49869,2013.0,4.0,1233.0,65.0,1176.0,58.0,H,0.0,24.0,45.0,6.0,12.0,11.0,12.0,7.0,20.0,15.0,18.0,6.0,4.0,14.0,21.0,45.0,6.0,22.0,10.0,13.0,7.0,15.0,14.0,17.0,7.0,4.0,13.0
49871,2013.0,4.0,1235.0,82.0,1380.0,59.0,H,0.0,30.0,68.0,7.0,21.0,15.0,28.0,21.0,38.0,12.0,21.0,8.0,9.0,17.0,20.0,66.0,5.0,25.0,14.0,16.0,8.0,25.0,12.0,16.0,9.0,2.0,26.0
49873,2013.0,4.0,1242.0,74.0,1369.0,55.0,H,0.0,24.0,62.0,2.0,21.0,24.0,28.0,14.0,35.0,12.0,13.0,5.0,10.0,18.0,18.0,62.0,4.0,16.0,15.0,20.0,12.0,25.0,6.0,12.0,8.0,2.0,20.0
49874,2013.0,4.0,1243.0,85.0,1315.0,52.0,H,0.0,29.0,66.0,7.0,24.0,20.0,28.0,18.0,30.0,16.0,14.0,8.0,5.0,18.0,19.0,63.0,2.0,18.0,12.0,17.0,13.0,22.0,7.0,19.0,11.0,2.0,25.0
49881,2013.0,4.0,1274.0,87.0,1391.0,79.0,H,0.0,32.0,61.0,7.0,21.0,16.0,24.0,12.0,27.0,19.0,11.0,4.0,1.0,13.0,28.0,63.0,13.0,31.0,10.0,14.0,8.0,22.0,20.0,11.0,6.0,1.0,21.0
49882,2013.0,4.0,1278.0,72.0,1110.0,36.0,H,0.0,27.0,62.0,4.0,22.0,14.0,21.0,22.0,19.0,17.0,8.0,15.0,10.0,20.0,9.0,38.0,2.0,7.0,16.0,23.0,13.0,17.0,5.0,22.0,4.0,4.0,19.0
49883,2013.0,4.0,1279.0,93.0,1290.0,57.0,H,0.0,31.0,78.0,6.0,27.0,25.0,39.0,24.0,30.0,14.0,11.0,13.0,8.0,20.0,19.0,59.0,5.0,21.0,14.0,24.0,15.0,28.0,7.0,23.0,6.0,1.0,27.0
49885,2013.0,4.0,1287.0,77.0,1254.0,74.0,A,0.0,31.0,67.0,9.0,23.0,6.0,8.0,16.0,25.0,13.0,19.0,10.0,3.0,27.0,25.0,59.0,2.0,16.0,22.0,33.0,16.0,21.0,14.0,16.0,11.0,4.0,11.0
49887,2013.0,4.0,1292.0,97.0,1106.0,53.0,H,0.0,33.0,68.0,11.0,27.0,20.0,29.0,17.0,28.0,27.0,7.0,10.0,3.0,23.0,17.0,47.0,6.0,14.0,13.0,27.0,8.0,24.0,7.0,22.0,2.0,6.0,23.0
49888,2013.0,4.0,1301.0,97.0,1275.0,59.0,H,0.0,35.0,57.0,8.0,19.0,19.0,27.0,8.0,36.0,23.0,11.0,6.0,6.0,14.0,20.0,69.0,7.0,26.0,12.0,19.0,17.0,20.0,12.0,11.0,7.0,2.0,22.0
49892,2013.0,4.0,1314.0,76.0,1205.0,59.0,H,0.0,33.0,71.0,1.0,12.0,9.0,19.0,22.0,26.0,14.0,18.0,12.0,2.0,11.0,22.0,55.0,6.0,22.0,9.0,14.0,9.0,23.0,11.0,22.0,11.0,5.0,19.0
49894,2013.0,4.0,1329.0,73.0,1413.0,65.0,H,0.0,23.0,57.0,8.0,22.0,19.0,24.0,9.0,20.0,14.0,9.0,10.0,6.0,18.0,23.0,55.0,7.0,16.0,12.0,19.0,16.0,27.0,11.0,21.0,6.0,0.0,21.0
49898,2013.0,4.0,1338.0,80.0,1291.0,48.0,H,0.0,34.0,48.0,1.0,6.0,11.0,16.0,7.0,20.0,17.0,8.0,10.0,6.0,12.0,17.0,47.0,9.0,23.0,5.0,8.0,11.0,8.0,10.0,16.0,5.0,1.0,14.0
49899,2013.0,4.0,1350.0,84.0,1251.0,42.0,H,0.0,29.0,59.0,10.0,28.0,16.0,25.0,14.0,34.0,13.0,13.0,10.0,6.0,18.0,13.0,50.0,4.0,19.0,12.0,18.0,7.0,23.0,6.0,18.0,6.0,1.0,17.0
49905,2013.0,4.0,1387.0,76.0,1367.0,59.0,H,0.0,27.0,52.0,3.0,12.0,19.0,22.0,11.0,20.0,13.0,9.0,8.0,0.0,12.0,25.0,47.0,6.0,11.0,3.0,6.0,4.0,16.0,15.0,15.0,5.0,3.0,21.0
49916,2013.0,4.0,1417.0,86.0,1232.0,59.0,H,0.0,27.0,56.0,4.0,16.0,28.0,41.0,21.0,31.0,17.0,16.0,5.0,5.0,19.0,19.0,60.0,5.0,26.0,16.0,26.0,17.0,16.0,10.0,15.0,10.0,2.0,27.0
49921,2013.0,4.0,1433.0,80.0,1195.0,57.0,H,0.0,32.0,73.0,8.0,30.0,8.0,14.0,22.0,21.0,22.0,14.0,20.0,3.0,20.0,20.0,44.0,4.0,13.0,13.0,21.0,8.0,21.0,13.0,25.0,8.0,4.0,15.0
49922,2013.0,4.0,1434.0,85.0,1204.0,54.0,H,0.0,27.0,51.0,13.0,24.0,18.0,21.0,14.0,17.0,19.0,14.0,14.0,1.0,17.0,16.0,39.0,4.0,13.0,18.0,25.0,10.0,13.0,8.0,21.0,7.0,2.0,20.0
49930,2013.0,5.0,1139.0,74.0,1189.0,59.0,H,0.0,29.0,58.0,9.0,24.0,7.0,11.0,12.0,27.0,16.0,14.0,6.0,2.0,19.0,21.0,53.0,7.0,22.0,10.0,15.0,4.0,16.0,12.0,9.0,5.0,4.0,12.0
49937,2013.0,5.0,1247.0,73.0,1174.0,66.0,H,0.0,23.0,63.0,4.0,14.0,23.0,25.0,15.0,24.0,10.0,7.0,7.0,4.0,13.0,28.0,62.0,1.0,8.0,9.0,12.0,13.0,27.0,6.0,10.0,5.0,8.0,17.0
49938,2013.0,5.0,1281.0,83.0,1188.0,69.0,H,0.0,32.0,68.0,7.0,16.0,12.0,19.0,16.0,34.0,20.0,12.0,7.0,3.0,17.0,23.0,69.0,11.0,26.0,12.0,18.0,15.0,25.0,11.0,8.0,5.0,1.0,19.0
49939,2013.0,5.0,1323.0,58.0,1191.0,49.0,H,0.0,18.0,45.0,4.0,17.0,18.0,30.0,8.0,36.0,14.0,13.0,3.0,9.0,11.0,19.0,61.0,5.0,21.0,6.0,7.0,7.0,27.0,12.0,8.0,6.0,1.0,22.0
49942,2013.0,5.0,1332.0,83.0,1319.0,73.0,H,0.0,28.0,58.0,5.0,15.0,22.0,32.0,12.0,31.0,12.0,18.0,8.0,3.0,11.0,29.0,70.0,10.0,29.0,5.0,10.0,13.0,23.0,16.0,16.0,7.0,2.0,24.0
49947,2013.0,5.0,1379.0,67.0,1443.0,64.0,H,1.0,22.0,60.0,2.0,14.0,21.0,30.0,13.0,33.0,12.0,26.0,15.0,6.0,28.0,21.0,64.0,6.0,26.0,16.0,30.0,17.0,29.0,9.0,25.0,6.0,3.0,25.0
49956,2013.0,5.0,1455.0,71.0,1300.0,57.0,H,0.0,25.0,56.0,6.0,19.0,15.0,22.0,16.0,29.0,18.0,12.0,3.0,7.0,14.0,21.0,56.0,5.0,17.0,10.0,16.0,10.0,20.0,12.0,12.0,6.0,5.0,19.0
49959,2013.0,6.0,1112.0,82.0,1149.0,73.0,H,0.0,27.0,60.0,11.0,32.0,17.0,22.0,11.0,20.0,25.0,8.0,6.0,7.0,21.0,22.0,50.0,10.0,28.0,19.0,29.0,11.0,23.0,14.0,15.0,5.0,1.0,17.0
49963,2013.0,6.0,1129.0,81.0,1411.0,63.0,H,0.0,31.0,59.0,6.0,16.0,13.0,16.0,10.0,32.0,16.0,16.0,8.0,3.0,19.0,21.0,57.0,9.0,30.0,12.0,18.0,7.0,19.0,11.0,14.0,8.0,2.0,17.0
49966,2013.0,6.0,1143.0,78.0,1167.0,65.0,H,0.0,29.0,55.0,5.0,12.0,15.0,23.0,13.0,33.0,15.0,18.0,3.0,6.0,10.0,27.0,78.0,4.0,14.0,7.0,9.0,19.0,19.0,8.0,12.0,11.0,0.0,25.0
49967,2013.0,6.0,1153.0,80.0,1404.0,57.0,H,0.0,28.0,59.0,9.0,21.0,15.0,27.0,15.0,39.0,19.0,19.0,6.0,10.0,16.0,19.0,67.0,6.0,22.0,13.0,20.0,9.0,22.0,6.0,10.0,13.0,2.0,22.0
49968,2013.0,6.0,1196.0,84.0,1106.0,35.0,H,0.0,28.0,59.0,8.0,24.0,20.0,30.0,15.0,35.0,18.0,12.0,10.0,4.0,8.0,12.0,56.0,4.0,20.0,7.0,10.0,10.0,20.0,8.0,19.0,8.0,2.0,20.0
49969,2013.0,6.0,1207.0,61.0,1182.0,55.0,H,0.0,21.0,51.0,6.0,16.0,13.0,22.0,9.0,29.0,12.0,17.0,7.0,1.0,13.0,21.0,59.0,4.0,24.0,9.0,12.0,8.0,26.0,11.0,16.0,5.0,1.0,19.0
49975,2013.0,6.0,1257.0,79.0,1264.0,51.0,H,0.0,28.0,62.0,8.0,30.0,15.0,20.0,13.0,20.0,19.0,12.0,16.0,3.0,21.0,15.0,42.0,3.0,10.0,18.0,26.0,12.0,25.0,5.0,27.0,4.0,2.0,21.0
49976,2013.0,6.0,1266.0,84.0,1159.0,63.0,H,0.0,31.0,65.0,6.0,13.0,16.0,24.0,14.0,23.0,23.0,8.0,12.0,2.0,15.0,21.0,54.0,9.0,28.0,12.0,18.0,13.0,26.0,15.0,18.0,5.0,4.0,17.0
49977,2013.0,6.0,1304.0,66.0,1380.0,55.0,H,0.0,28.0,54.0,3.0,10.0,7.0,10.0,8.0,26.0,6.0,12.0,2.0,1.0,17.0,19.0,48.0,7.0,17.0,10.0,17.0,6.0,20.0,8.0,12.0,1.0,0.0,17.0
49978,2013.0,6.0,1314.0,80.0,1194.0,56.0,H,0.0,31.0,71.0,6.0,15.0,12.0,27.0,24.0,32.0,23.0,17.0,7.0,5.0,19.0,17.0,61.0,9.0,29.0,13.0,21.0,13.0,23.0,11.0,17.0,5.0,4.0,20.0
49979,2013.0,6.0,1326.0,82.0,1107.0,60.0,H,0.0,32.0,56.0,12.0,20.0,6.0,13.0,9.0,23.0,18.0,11.0,5.0,4.0,20.0,16.0,45.0,6.0,22.0,22.0,30.0,11.0,21.0,6.0,16.0,4.0,0.0,18.0
49980,2013.0,6.0,1328.0,85.0,1419.0,51.0,H,0.0,32.0,68.0,9.0,23.0,12.0,16.0,16.0,33.0,20.0,12.0,7.0,7.0,12.0,19.0,55.0,3.0,16.0,10.0,18.0,8.0,22.0,9.0,14.0,9.0,0.0,16.0
49981,2013.0,6.0,1333.0,71.0,1308.0,62.0,H,0.0,25.0,59.0,4.0,12.0,17.0,21.0,7.0,26.0,14.0,10.0,10.0,7.0,23.0,21.0,58.0,1.0,11.0,19.0,32.0,17.0,29.0,5.0,14.0,5.0,3.0,17.0
49987,2013.0,6.0,1393.0,62.0,1361.0,49.0,N,0.0,25.0,56.0,1.0,4.0,11.0,19.0,10.0,35.0,9.0,18.0,12.0,10.0,23.0,17.0,63.0,1.0,18.0,14.0,33.0,20.0,24.0,9.0,16.0,14.0,2.0,15.0
49991,2013.0,6.0,1437.0,80.0,1267.0,68.0,H,0.0,23.0,46.0,9.0,22.0,25.0,37.0,9.0,28.0,14.0,17.0,8.0,1.0,13.0,24.0,53.0,12.0,27.0,8.0,15.0,3.0,20.0,16.0,16.0,9.0,2.0,26.0
49993,2013.0,6.0,1458.0,87.0,1368.0,47.0,H,0.0,32.0,61.0,8.0,21.0,15.0,23.0,19.0,30.0,14.0,8.0,4.0,7.0,6.0,19.0,54.0,5.0,14.0,4.0,6.0,6.0,16.0,4.0,9.0,3.0,3.0,21.0
50003,2013.0,7.0,1211.0,84.0,1452.0,50.0,H,0.0,26.0,50.0,9.0,16.0,23.0,36.0,11.0,27.0,17.0,12.0,7.0,1.0,24.0,15.0,55.0,3.0,26.0,17.0,25.0,18.0,18.0,8.0,20.0,10.0,4.0,28.0
50005,2013.0,7.0,1228.0,89.0,1383.0,64.0,H,0.0,32.0,65.0,11.0,25.0,14.0,22.0,14.0,21.0,17.0,8.0,9.0,7.0,14.0,24.0,53.0,7.0,17.0,9.0,14.0,9.0,21.0,13.0,17.0,3.0,0.0,16.0
50007,2013.0,7.0,1231.0,87.0,1295.0,61.0,H,0.0,28.0,58.0,9.0,24.0,22.0,30.0,13.0,28.0,16.0,10.0,8.0,4.0,15.0,23.0,56.0,8.0,20.0,7.0,9.0,7.0,22.0,14.0,16.0,7.0,4.0,21.0
50009,2013.0,7.0,1235.0,98.0,1105.0,40.0,H,0.0,40.0,65.0,11.0,20.0,7.0,13.0,13.0,33.0,22.0,14.0,11.0,5.0,17.0,14.0,52.0,2.0,17.0,10.0,19.0,9.0,14.0,4.0,18.0,7.0,5.0,16.0
50010,2013.0,7.0,1243.0,79.0,1249.0,55.0,H,0.0,29.0,72.0,11.0,26.0,10.0,19.0,21.0,19.0,20.0,10.0,11.0,8.0,17.0,21.0,47.0,5.0,9.0,8.0,13.0,11.0,26.0,13.0,26.0,5.0,4.0,17.0
50012,2013.0,7.0,1248.0,98.0,1254.0,94.0,H,1.0,34.0,64.0,8.0,16.0,22.0,28.0,8.0,28.0,20.0,11.0,4.0,4.0,26.0,27.0,66.0,9.0,21.0,31.0,38.0,14.0,27.0,15.0,10.0,6.0,6.0,21.0
50015,2013.0,7.0,1272.0,81.0,1316.0,66.0,H,0.0,29.0,69.0,6.0,19.0,17.0,23.0,20.0,27.0,16.0,9.0,10.0,4.0,12.0,23.0,57.0,11.0,28.0,9.0,14.0,9.0,22.0,13.0,16.0,5.0,4.0,20.0
50016,2013.0,7.0,1276.0,91.0,1237.0,54.0,H,0.0,33.0,55.0,13.0,21.0,12.0,16.0,6.0,36.0,18.0,13.0,3.0,1.0,10.0,22.0,63.0,8.0,23.0,2.0,4.0,5.0,18.0,12.0,9.0,5.0,0.0,13.0
50017,2013.0,7.0,1278.0,82.0,1405.0,56.0,H,0.0,28.0,57.0,5.0,14.0,21.0,30.0,20.0,31.0,18.0,19.0,12.0,9.0,24.0,19.0,61.0,3.0,19.0,15.0,23.0,12.0,15.0,13.0,13.0,10.0,4.0,22.0
50018,2013.0,7.0,1307.0,86.0,1172.0,81.0,H,0.0,22.0,54.0,4.0,17.0,38.0,44.0,14.0,31.0,15.0,11.0,4.0,3.0,19.0,27.0,64.0,12.0,30.0,15.0,20.0,9.0,19.0,18.0,8.0,4.0,2.0,27.0
50019,2013.0,7.0,1322.0,71.0,1144.0,67.0,A,0.0,28.0,63.0,2.0,17.0,13.0,24.0,19.0,23.0,18.0,16.0,5.0,4.0,18.0,25.0,58.0,5.0,19.0,12.0,21.0,14.0,22.0,14.0,15.0,5.0,4.0,20.0
50020,2013.0,7.0,1323.0,84.0,1284.0,57.0,H,0.0,31.0,58.0,6.0,21.0,16.0,26.0,14.0,28.0,24.0,16.0,7.0,4.0,17.0,21.0,54.0,2.0,11.0,13.0,19.0,9.0,15.0,13.0,18.0,8.0,0.0,23.0
50021,2013.0,7.0,1332.0,80.0,1340.0,69.0,H,0.0,27.0,55.0,9.0,19.0,17.0,24.0,11.0,24.0,16.0,17.0,9.0,5.0,22.0,24.0,53.0,4.0,11.0,17.0,19.0,5.0,19.0,6.0,15.0,5.0,0.0,19.0
50022,2013.0,7.0,1338.0,86.0,1200.0,51.0,H,0.0,34.0,64.0,7.0,17.0,11.0,17.0,16.0,20.0,24.0,6.0,11.0,2.0,15.0,15.0,41.0,6.0,15.0,15.0,16.0,6.0,18.0,11.0,19.0,3.0,5.0,19.0
50032,2013.0,7.0,1424.0,92.0,1319.0,54.0,H,0.0,33.0,66.0,9.0,27.0,17.0,21.0,13.0,38.0,24.0,17.0,11.0,8.0,22.0,15.0,60.0,5.0,21.0,19.0,24.0,9.0,20.0,9.0,18.0,6.0,0.0,19.0
50033,2013.0,7.0,1430.0,64.0,1299.0,55.0,A,0.0,22.0,51.0,5.0,22.0,15.0,18.0,10.0,27.0,15.0,11.0,6.0,1.0,18.0,16.0,45.0,4.0,15.0,19.0,23.0,6.0,22.0,7.0,14.0,7.0,2.0,19.0
50036,2013.0,7.0,1456.0,71.0,1251.0,59.0,A,0.0,21.0,44.0,4.0,15.0,25.0,36.0,6.0,27.0,11.0,11.0,9.0,4.0,15.0,23.0,58.0,6.0,18.0,7.0,13.0,11.0,23.0,13.0,17.0,2.0,4.0,26.0
50038,2013.0,8.0,1107.0,63.0,1449.0,62.0,A,0.0,23.0,51.0,7.0,19.0,10.0,16.0,6.0,18.0,14.0,13.0,6.0,5.0,19.0,22.0,53.0,3.0,12.0,15.0,26.0,16.0,23.0,10.0,15.0,4.0,4.0,19.0
50039,2013.0,8.0,1129.0,88.0,1324.0,80.0,H,0.0,28.0,65.0,11.0,34.0,21.0,25.0,13.0,17.0,18.0,5.0,5.0,1.0,19.0,28.0,54.0,6.0,19.0,18.0,27.0,10.0,23.0,10.0,12.0,2.0,2.0,22.0
50040,2013.0,8.0,1137.0,61.0,1206.0,56.0,H,0.0,16.0,38.0,7.0,12.0,22.0,29.0,8.0,25.0,13.0,16.0,5.0,5.0,16.0,22.0,55.0,7.0,17.0,5.0,12.0,10.0,16.0,9.0,11.0,8.0,2.0,25.0
50042,2013.0,8.0,1143.0,79.0,1337.0,62.0,H,0.0,30.0,67.0,8.0,16.0,11.0,15.0,16.0,23.0,17.0,12.0,4.0,1.0,11.0,26.0,60.0,6.0,14.0,4.0,7.0,13.0,23.0,11.0,17.0,3.0,2.0,16.0
50044,2013.0,8.0,1153.0,102.0,1290.0,60.0,H,0.0,39.0,70.0,8.0,18.0,16.0,25.0,18.0,36.0,20.0,15.0,7.0,7.0,17.0,22.0,64.0,7.0,19.0,9.0,19.0,10.0,16.0,13.0,15.0,6.0,1.0,21.0
50047,2013.0,8.0,1181.0,75.0,1246.0,68.0,N,0.0,26.0,57.0,8.0,18.0,15.0,22.0,11.0,20.0,16.0,8.0,6.0,6.0,17.0,25.0,51.0,4.0,10.0,14.0,21.0,9.0,21.0,13.0,13.0,4.0,4.0,20.0
50049,2013.0,8.0,1195.0,63.0,1274.0,51.0,H,0.0,25.0,51.0,1.0,11.0,12.0,15.0,10.0,30.0,12.0,18.0,9.0,3.0,23.0,16.0,55.0,8.0,26.0,11.0,21.0,14.0,18.0,10.0,17.0,7.0,2.0,16.0
50055,2013.0,8.0,1266.0,64.0,1368.0,53.0,H,0.0,22.0,52.0,2.0,10.0,18.0,25.0,9.0,30.0,18.0,12.0,5.0,3.0,19.0,19.0,54.0,5.0,20.0,10.0,17.0,8.0,22.0,11.0,14.0,3.0,1.0,23.0
50056,2013.0,8.0,1269.0,67.0,1217.0,64.0,H,0.0,25.0,65.0,7.0,21.0,10.0,14.0,12.0,28.0,15.0,17.0,12.0,11.0,22.0,19.0,51.0,4.0,11.0,22.0,26.0,6.0,29.0,13.0,19.0,9.0,6.0,15.0
50058,2013.0,8.0,1276.0,77.0,1156.0,47.0,H,0.0,30.0,59.0,9.0,24.0,8.0,12.0,11.0,34.0,16.0,10.0,3.0,1.0,9.0,17.0,56.0,6.0,24.0,7.0,9.0,7.0,21.0,7.0,11.0,4.0,1.0,13.0
50059,2013.0,8.0,1277.0,67.0,1242.0,64.0,N,0.0,25.0,48.0,4.0,10.0,13.0,17.0,10.0,21.0,11.0,17.0,8.0,6.0,18.0,24.0,48.0,4.0,9.0,12.0,18.0,7.0,18.0,8.0,16.0,11.0,7.0,14.0
50060,2013.0,8.0,1279.0,90.0,1157.0,72.0,H,0.0,33.0,65.0,9.0,27.0,15.0,25.0,12.0,22.0,19.0,11.0,9.0,3.0,18.0,26.0,62.0,6.0,16.0,14.0,22.0,15.0,24.0,17.0,19.0,6.0,3.0,20.0
50062,2013.0,8.0,1281.0,91.0,1108.0,54.0,H,0.0,26.0,68.0,8.0,22.0,31.0,44.0,24.0,32.0,11.0,9.0,11.0,10.0,18.0,19.0,62.0,4.0,12.0,12.0,20.0,15.0,25.0,7.0,16.0,5.0,4.0,29.0
50064,2013.0,8.0,1292.0,58.0,1366.0,55.0,A,0.0,16.0,38.0,1.0,2.0,25.0,38.0,13.0,22.0,11.0,21.0,12.0,4.0,24.0,21.0,53.0,2.0,16.0,11.0,23.0,18.0,16.0,9.0,21.0,12.0,3.0,26.0
50070,2013.0,8.0,1338.0,78.0,1250.0,53.0,H,0.0,29.0,60.0,4.0,16.0,16.0,22.0,14.0,24.0,17.0,7.0,6.0,3.0,17.0,16.0,41.0,6.0,14.0,15.0,20.0,4.0,18.0,5.0,15.0,1.0,4.0,16.0
50073,2013.0,8.0,1355.0,78.0,1398.0,71.0,H,0.0,23.0,47.0,7.0,19.0,25.0,32.0,7.0,30.0,17.0,16.0,4.0,5.0,15.0,26.0,70.0,9.0,25.0,10.0,14.0,15.0,20.0,16.0,11.0,13.0,2.0,24.0
50077,2013.0,8.0,1396.0,80.0,1245.0,66.0,A,0.0,27.0,51.0,8.0,22.0,18.0,27.0,5.0,25.0,18.0,19.0,16.0,6.0,13.0,25.0,67.0,5.0,23.0,11.0,17.0,20.0,24.0,10.0,21.0,11.0,1.0,22.0
50080,2013.0,8.0,1417.0,80.0,1414.0,79.0,H,1.0,28.0,74.0,2.0,12.0,22.0,27.0,12.0,32.0,14.0,9.0,11.0,3.0,17.0,29.0,73.0,10.0,22.0,11.0,21.0,18.0,37.0,17.0,18.0,6.0,2.0,23.0
50082,2013.0,8.0,1434.0,69.0,1296.0,46.0,H,0.0,25.0,48.0,13.0,24.0,6.0,9.0,4.0,31.0,16.0,17.0,8.0,7.0,9.0,19.0,65.0,4.0,18.0,4.0,7.0,16.0,20.0,7.0,13.0,10.0,5.0,12.0
50083,2013.0,8.0,1443.0,74.0,1122.0,54.0,H,0.0,28.0,67.0,8.0,25.0,10.0,15.0,15.0,30.0,17.0,16.0,8.0,6.0,15.0,20.0,61.0,5.0,18.0,9.0,14.0,11.0,25.0,7.0,18.0,4.0,4.0,13.0
50084,2013.0,8.0,1455.0,53.0,1433.0,51.0,A,0.0,20.0,57.0,3.0,19.0,10.0,16.0,14.0,24.0,9.0,13.0,8.0,7.0,20.0,17.0,49.0,5.0,14.0,12.0,23.0,13.0,25.0,11.0,15.0,9.0,2.0,15.0
50086,2013.0,8.0,1462.0,62.0,1139.0,47.0,H,0.0,23.0,46.0,5.0,17.0,11.0,17.0,5.0,24.0,14.0,9.0,5.0,1.0,14.0,19.0,52.0,4.0,18.0,5.0,12.0,13.0,18.0,9.0,11.0,4.0,1.0,18.0
50088,2013.0,9.0,1166.0,77.0,1412.0,60.0,H,0.0,27.0,53.0,10.0,27.0,13.0,17.0,7.0,30.0,15.0,10.0,4.0,4.0,11.0,24.0,63.0,8.0,20.0,4.0,5.0,8.0,23.0,16.0,9.0,8.0,0.0,19.0
50093,2013.0,9.0,1196.0,74.0,1458.0,56.0,H,0.0,26.0,42.0,6.0,12.0,16.0,20.0,9.0,31.0,9.0,20.0,2.0,2.0,15.0,21.0,59.0,7.0,24.0,7.0,14.0,12.0,9.0,12.0,10.0,11.0,1.0,18.0
50095,2013.0,9.0,1207.0,68.0,1251.0,59.0,H,0.0,24.0,48.0,2.0,15.0,18.0,26.0,6.0,23.0,17.0,9.0,7.0,5.0,13.0,21.0,49.0,10.0,19.0,7.0,9.0,6.0,21.0,13.0,16.0,6.0,1.0,22.0
50104,2013.0,9.0,1365.0,74.0,1387.0,62.0,A,0.0,29.0,56.0,7.0,11.0,9.0,10.0,8.0,22.0,13.0,13.0,11.0,2.0,23.0,18.0,51.0,5.0,17.0,21.0,27.0,14.0,19.0,10.0,17.0,5.0,1.0,13.0
