,Season,Daynum,Wteam,Wscore,Lteam,Lscore,Wloc,Numot,Wfgm,Wfga,Wfgm3,Wfga3,Wftm,Wfta,Wor,Wdr,Wast,Wto,Wstl,Wblk,Wpf,Lfgm,Lfga,Lfgm3,Lfga3,Lftm,Lfta,Lor,Ldr,Last,Lto,Lstl,Lblk,Lpf
18645,2007.0,11.0,1196.0,79.0,1359.0,54.0,H,0.0,31.0,53.0,7.0,15.0,10.0,16.0,12.0,26.0,16.0,6.0,6.0,12.0,19.0,21.0,52.0,7.0,20.0,5.0,15.0,11.0,14.0,9.0,8.0,4.0,1.0,17.0
18648,2007.0,11.0,1203.0,70.0,1131.0,57.0,A,0.0,25.0,45.0,5.0,10.0,15.0,18.0,6.0,23.0,14.0,13.0,8.0,3.0,17.0,21.0,51.0,10.0,27.0,5.0,12.0,12.0,15.0,15.0,18.0,4.0,1.0,17.0
18650,2007.0,11.0,1210.0,83.0,1189.0,49.0,H,0.0,33.0,64.0,5.0,15.0,12.0,19.0,17.0,28.0,18.0,16.0,9.0,3.0,16.0,19.0,57.0,3.0,15.0,8.0,14.0,13.0,19.0,10.0,17.0,4.0,3.0,16.0
18651,2007.0,11.0,1211.0,90.0,1186.0,75.0,H,0.0,32.0,60.0,6.0,13.0,20.0,23.0,11.0,27.0,12.0,16.0,11.0,1.0,24.0,25.0,57.0,8.0,25.0,17.0,25.0,11.0,19.0,11.0,20.0,8.0,2.0,19.0
18656,2007.0,11.0,1258.0,68.0,1331.0,65.0,H,0.0,27.0,55.0,1.0,8.0,13.0,19.0,10.0,22.0,18.0,19.0,7.0,3.0,18.0,23.0,53.0,4.0,17.0,15.0,22.0,10.0,22.0,15.0,19.0,10.0,3.0,22.0
18658,2007.0,11.0,1276.0,60.0,1148.0,40.0,H,0.0,21.0,44.0,8.0,20.0,10.0,16.0,10.0,29.0,16.0,17.0,7.0,7.0,14.0,13.0,53.0,7.0,28.0,7.0,14.0,15.0,15.0,8.0,15.0,7.0,3.0,18.0
18665,2007.0,11.0,1323.0,92.0,1236.0,49.0,H,0.0,34.0,63.0,5.0,20.0,19.0,28.0,14.0,40.0,17.0,12.0,9.0,1.0,21.0,17.0,62.0,5.0,21.0,10.0,15.0,9.0,19.0,9.0,14.0,5.0,1.0,23.0
18666,2007.0,11.0,1326.0,107.0,1440.0,69.0,H,0.0,43.0,73.0,13.0,34.0,8.0,16.0,11.0,41.0,26.0,26.0,13.0,8.0,14.0,26.0,86.0,11.0,47.0,6.0,12.0,19.0,23.0,15.0,24.0,11.0,1.0,17.0
18669,2007.0,11.0,1330.0,54.0,1284.0,40.0,H,0.0,21.0,54.0,2.0,14.0,10.0,15.0,13.0,28.0,13.0,14.0,13.0,3.0,13.0,15.0,48.0,1.0,18.0,9.0,14.0,7.0,24.0,6.0,19.0,4.0,7.0,18.0
18670,2007.0,11.0,1332.0,77.0,1250.0,65.0,H,0.0,21.0,51.0,13.0,28.0,22.0,24.0,9.0,23.0,17.0,16.0,10.0,2.0,20.0,25.0,54.0,3.0,13.0,12.0,18.0,9.0,19.0,13.0,16.0,4.0,2.0,23.0
18683,2007.0,11.0,1397.0,83.0,1292.0,52.0,H,0.0,30.0,62.0,6.0,16.0,17.0,25.0,16.0,28.0,18.0,14.0,11.0,3.0,24.0,17.0,49.0,2.0,11.0,16.0,25.0,11.0,22.0,12.0,22.0,3.0,6.0,27.0
18684,2007.0,11.0,1400.0,92.0,1152.0,66.0,H,0.0,29.0,60.0,13.0,24.0,21.0,28.0,15.0,28.0,19.0,9.0,6.0,10.0,18.0,27.0,68.0,4.0,21.0,8.0,12.0,16.0,21.0,6.0,10.0,2.0,3.0,24.0
18685,2007.0,11.0,1401.0,81.0,1341.0,49.0,H,0.0,29.0,59.0,3.0,15.0,20.0,26.0,12.0,23.0,21.0,17.0,11.0,2.0,24.0,14.0,45.0,3.0,15.0,18.0,28.0,12.0,21.0,7.0,30.0,10.0,2.0,21.0
18688,2007.0,11.0,1424.0,73.0,1218.0,59.0,H,0.0,23.0,54.0,7.0,22.0,20.0,28.0,9.0,27.0,11.0,14.0,8.0,13.0,15.0,21.0,63.0,5.0,19.0,12.0,14.0,16.0,28.0,14.0,19.0,4.0,5.0,23.0
18690,2007.0,11.0,1431.0,69.0,1335.0,66.0,N,0.0,26.0,56.0,4.0,22.0,13.0,20.0,10.0,27.0,11.0,22.0,7.0,2.0,21.0,25.0,53.0,4.0,21.0,12.0,18.0,5.0,25.0,16.0,18.0,8.0,4.0,22.0
18691,2007.0,11.0,1439.0,94.0,1164.0,43.0,H,0.0,36.0,73.0,12.0,29.0,10.0,21.0,21.0,30.0,23.0,9.0,10.0,3.0,18.0,14.0,50.0,3.0,18.0,12.0,22.0,10.0,22.0,3.0,17.0,4.0,1.0,19.0
18692,2007.0,11.0,1450.0,71.0,1412.0,60.0,N,0.0,28.0,56.0,9.0,18.0,6.0,9.0,8.0,25.0,21.0,15.0,5.0,3.0,17.0,20.0,57.0,8.0,23.0,12.0,21.0,14.0,22.0,8.0,16.0,4.0,1.0,12.0
18696,2007.0,12.0,1107.0,55.0,1137.0,49.0,H,0.0,19.0,54.0,5.0,20.0,12.0,17.0,11.0,25.0,9.0,14.0,9.0,2.0,15.0,14.0,47.0,7.0,18.0,14.0,16.0,8.0,27.0,11.0,20.0,6.0,4.0,20.0
18705,2007.0,12.0,1185.0,76.0,1148.0,69.0,N,0.0,23.0,57.0,10.0,28.0,20.0,23.0,10.0,21.0,15.0,19.0,12.0,2.0,18.0,23.0,53.0,4.0,18.0,19.0,25.0,11.0,24.0,11.0,25.0,8.0,6.0,22.0
18710,2007.0,12.0,1207.0,69.0,1216.0,59.0,H,0.0,22.0,53.0,6.0,23.0,19.0,24.0,13.0,26.0,9.0,12.0,3.0,5.0,15.0,22.0,49.0,9.0,26.0,6.0,11.0,3.0,20.0,14.0,14.0,10.0,1.0,19.0
18714,2007.0,12.0,1242.0,91.0,1319.0,57.0,H,0.0,34.0,63.0,6.0,13.0,17.0,25.0,13.0,29.0,17.0,14.0,13.0,7.0,16.0,20.0,60.0,6.0,13.0,11.0,14.0,12.0,20.0,14.0,21.0,6.0,0.0,24.0
18723,2007.0,12.0,1276.0,78.0,1172.0,68.0,H,0.0,25.0,50.0,5.0,15.0,23.0,31.0,10.0,25.0,15.0,15.0,9.0,1.0,17.0,25.0,62.0,7.0,28.0,11.0,13.0,13.0,21.0,13.0,16.0,4.0,1.0,25.0
18730,2007.0,12.0,1326.0,87.0,1260.0,75.0,H,0.0,29.0,56.0,9.0,17.0,20.0,26.0,13.0,26.0,12.0,16.0,6.0,6.0,18.0,27.0,62.0,4.0,17.0,17.0,21.0,12.0,18.0,10.0,14.0,3.0,3.0,18.0
18731,2007.0,12.0,1330.0,69.0,1117.0,61.0,H,0.0,23.0,56.0,6.0,19.0,17.0,26.0,19.0,14.0,13.0,12.0,9.0,2.0,16.0,23.0,42.0,7.0,16.0,8.0,11.0,6.0,17.0,17.0,20.0,3.0,6.0,27.0
18732,2007.0,12.0,1332.0,84.0,1169.0,73.0,H,0.0,27.0,67.0,8.0,27.0,22.0,25.0,14.0,26.0,18.0,21.0,9.0,4.0,20.0,22.0,56.0,6.0,13.0,23.0,30.0,11.0,28.0,15.0,27.0,9.0,8.0,27.0
18740,2007.0,12.0,1390.0,92.0,1373.0,72.0,H,0.0,37.0,65.0,8.0,20.0,10.0,14.0,16.0,28.0,27.0,20.0,7.0,6.0,16.0,28.0,60.0,5.0,14.0,11.0,21.0,8.0,14.0,13.0,16.0,12.0,1.0,16.0
18742,2007.0,12.0,1393.0,78.0,1335.0,60.0,H,0.0,27.0,50.0,8.0,18.0,16.0,27.0,11.0,23.0,17.0,18.0,14.0,8.0,17.0,20.0,52.0,8.0,26.0,12.0,20.0,13.0,19.0,16.0,20.0,8.0,3.0,23.0
18744,2007.0,12.0,1403.0,79.0,1358.0,64.0,H,0.0,31.0,69.0,6.0,15.0,11.0,20.0,15.0,25.0,19.0,12.0,11.0,3.0,23.0,21.0,53.0,5.0,18.0,17.0,30.0,15.0,29.0,17.0,22.0,4.0,3.0,19.0
18751,2007.0,12.0,1450.0,74.0,1454.0,54.0,A,0.0,29.0,48.0,6.0,10.0,10.0,17.0,4.0,37.0,15.0,9.0,3.0,8.0,19.0,18.0,63.0,6.0,25.0,12.0,20.0,14.0,16.0,8.0,4.0,6.0,4.0,17.0
18752,2007.0,12.0,1460.0,57.0,1275.0,56.0,A,0.0,19.0,42.0,6.0,13.0,13.0,14.0,6.0,23.0,11.0,16.0,5.0,2.0,18.0,18.0,46.0,8.0,22.0,12.0,17.0,9.0,17.0,12.0,13.0,6.0,2.0,17.0
18754,2007.0,12.0,1462.0,79.0,1157.0,46.0,H,0.0,26.0,52.0,5.0,17.0,22.0,32.0,14.0,26.0,15.0,11.0,6.0,4.0,16.0,19.0,54.0,2.0,15.0,6.0,11.0,11.0,17.0,8.0,16.0,6.0,0.0,25.0
18757,2007.0,13.0,1155.0,74.0,1330.0,70.0,A,0.0,29.0,58.0,7.0,17.0,9.0,13.0,12.0,35.0,16.0,18.0,2.0,4.0,21.0,25.0,67.0,9.0,31.0,11.0,21.0,14.0,20.0,14.0,7.0,8.0,1.0,16.0
18759,2007.0,13.0,1172.0,91.0,1148.0,64.0,N,0.0,35.0,64.0,11.0,24.0,10.0,12.0,7.0,32.0,25.0,19.0,8.0,2.0,17.0,24.0,65.0,7.0,22.0,9.0,14.0,12.0,24.0,16.0,21.0,8.0,2.0,16.0
18760,2007.0,13.0,1181.0,86.0,1162.0,43.0,H,0.0,28.0,48.0,6.0,16.0,24.0,36.0,11.0,27.0,16.0,13.0,11.0,11.0,18.0,15.0,51.0,4.0,17.0,9.0,14.0,12.0,15.0,7.0,19.0,6.0,1.0,28.0
18764,2007.0,13.0,1221.0,67.0,1193.0,65.0,H,1.0,21.0,51.0,6.0,18.0,19.0,26.0,14.0,19.0,15.0,24.0,16.0,6.0,24.0,21.0,52.0,4.0,17.0,19.0,22.0,13.0,18.0,16.0,24.0,6.0,1.0,24.0
18768,2007.0,13.0,1268.0,93.0,1197.0,54.0,H,0.0,34.0,68.0,12.0,26.0,13.0,18.0,17.0,28.0,24.0,17.0,9.0,10.0,16.0,20.0,56.0,4.0,15.0,10.0,18.0,12.0,21.0,13.0,23.0,8.0,2.0,20.0
18770,2007.0,13.0,1277.0,73.0,1154.0,41.0,H,0.0,21.0,45.0,8.0,17.0,23.0,30.0,12.0,24.0,16.0,10.0,5.0,6.0,21.0,15.0,51.0,3.0,22.0,8.0,17.0,16.0,13.0,9.0,12.0,6.0,0.0,24.0
18774,2007.0,13.0,1317.0,90.0,1150.0,72.0,A,0.0,27.0,50.0,13.0,23.0,23.0,29.0,4.0,31.0,13.0,20.0,6.0,3.0,30.0,19.0,59.0,6.0,29.0,28.0,37.0,11.0,22.0,6.0,11.0,7.0,1.0,24.0
18777,2007.0,13.0,1326.0,81.0,1245.0,59.0,H,0.0,28.0,51.0,13.0,26.0,12.0,15.0,9.0,18.0,18.0,18.0,8.0,7.0,14.0,24.0,59.0,4.0,15.0,7.0,11.0,18.0,15.0,10.0,20.0,6.0,2.0,17.0
18778,2007.0,13.0,1332.0,116.0,1340.0,68.0,H,0.0,39.0,78.0,17.0,32.0,21.0,25.0,15.0,34.0,23.0,15.0,12.0,6.0,23.0,24.0,68.0,2.0,25.0,18.0,22.0,8.0,25.0,14.0,20.0,4.0,4.0,23.0
18780,2007.0,13.0,1335.0,86.0,1383.0,56.0,N,0.0,27.0,50.0,11.0,20.0,21.0,29.0,7.0,27.0,22.0,17.0,14.0,3.0,20.0,19.0,51.0,4.0,13.0,14.0,25.0,12.0,21.0,12.0,22.0,5.0,1.0,25.0
18781,2007.0,13.0,1338.0,86.0,1444.0,67.0,N,0.0,35.0,59.0,7.0,14.0,9.0,14.0,7.0,30.0,23.0,17.0,5.0,4.0,15.0,24.0,61.0,10.0,23.0,9.0,16.0,11.0,18.0,14.0,15.0,10.0,2.0,17.0
18792,2007.0,13.0,1438.0,93.0,1112.0,90.0,H,0.0,28.0,61.0,8.0,17.0,29.0,38.0,15.0,21.0,13.0,11.0,8.0,1.0,24.0,31.0,66.0,9.0,24.0,19.0,25.0,14.0,22.0,20.0,15.0,3.0,2.0,27.0
18795,2007.0,13.0,1450.0,84.0,1347.0,67.0,N,0.0,33.0,55.0,8.0,17.0,10.0,17.0,12.0,18.0,22.0,15.0,9.0,3.0,13.0,25.0,45.0,5.0,11.0,12.0,16.0,4.0,13.0,8.0,18.0,7.0,2.0,15.0
18796,2007.0,13.0,1458.0,72.0,1273.0,48.0,H,0.0,27.0,63.0,6.0,18.0,12.0,27.0,16.0,29.0,16.0,10.0,6.0,5.0,13.0,19.0,56.0,5.0,16.0,5.0,12.0,12.0,26.0,7.0,22.0,7.0,2.0,24.0
18798,2007.0,14.0,1139.0,71.0,1323.0,69.0,H,0.0,28.0,57.0,11.0,28.0,4.0,5.0,7.0,19.0,18.0,9.0,7.0,3.0,15.0,25.0,52.0,10.0,17.0,9.0,12.0,10.0,24.0,14.0,14.0,4.0,2.0,11.0
18801,2007.0,14.0,1166.0,78.0,1290.0,42.0,H,0.0,26.0,66.0,2.0,13.0,24.0,31.0,21.0,27.0,13.0,12.0,12.0,4.0,19.0,16.0,52.0,2.0,9.0,8.0,18.0,14.0,24.0,6.0,23.0,0.0,3.0,24.0
18803,2007.0,14.0,1181.0,72.0,1204.0,48.0,H,0.0,24.0,48.0,2.0,5.0,22.0,32.0,10.0,33.0,11.0,20.0,9.0,6.0,16.0,19.0,62.0,4.0,16.0,6.0,14.0,13.0,21.0,8.0,17.0,10.0,0.0,23.0
18805,2007.0,14.0,1184.0,70.0,1190.0,53.0,H,0.0,27.0,58.0,10.0,27.0,6.0,10.0,15.0,19.0,19.0,14.0,8.0,2.0,11.0,20.0,43.0,6.0,19.0,7.0,10.0,5.0,19.0,19.0,20.0,8.0,1.0,16.0
18807,2007.0,14.0,1210.0,100.0,1238.0,70.0,H,0.0,39.0,60.0,3.0,9.0,19.0,32.0,11.0,26.0,22.0,20.0,13.0,9.0,19.0,24.0,61.0,4.0,11.0,18.0,21.0,13.0,17.0,12.0,23.0,8.0,3.0,27.0
18810,2007.0,14.0,1228.0,80.0,1122.0,35.0,H,0.0,30.0,56.0,8.0,16.0,12.0,27.0,18.0,24.0,17.0,18.0,8.0,3.0,15.0,13.0,47.0,3.0,18.0,6.0,9.0,7.0,17.0,6.0,25.0,9.0,4.0,22.0
18811,2007.0,14.0,1231.0,91.0,1248.0,66.0,N,0.0,37.0,65.0,9.0,25.0,8.0,13.0,15.0,16.0,14.0,18.0,8.0,1.0,28.0,19.0,42.0,6.0,15.0,22.0,29.0,8.0,13.0,13.0,26.0,5.0,2.0,24.0
18814,2007.0,14.0,1266.0,59.0,1226.0,56.0,H,1.0,19.0,65.0,5.0,25.0,16.0,31.0,22.0,19.0,10.0,13.0,12.0,2.0,14.0,22.0,47.0,10.0,23.0,2.0,5.0,7.0,26.0,12.0,25.0,7.0,4.0,25.0
18821,2007.0,14.0,1345.0,90.0,1294.0,58.0,H,0.0,32.0,65.0,11.0,25.0,15.0,26.0,15.0,19.0,15.0,14.0,17.0,4.0,20.0,20.0,46.0,6.0,14.0,12.0,15.0,8.0,22.0,14.0,33.0,4.0,2.0,25.0
18826,2007.0,14.0,1397.0,78.0,1200.0,71.0,N,0.0,25.0,54.0,9.0,25.0,19.0,27.0,15.0,18.0,9.0,26.0,11.0,3.0,26.0,23.0,48.0,7.0,19.0,18.0,26.0,9.0,19.0,11.0,29.0,8.0,2.0,25.0
18827,2007.0,14.0,1403.0,86.0,1205.0,74.0,H,0.0,29.0,57.0,1.0,4.0,27.0,41.0,10.0,31.0,16.0,14.0,10.0,4.0,19.0,26.0,72.0,11.0,28.0,11.0,14.0,17.0,29.0,11.0,20.0,2.0,0.0,30.0
18829,2007.0,14.0,1423.0,88.0,1125.0,83.0,A,0.0,35.0,71.0,9.0,32.0,9.0,13.0,13.0,22.0,20.0,9.0,6.0,1.0,22.0,29.0,54.0,9.0,27.0,16.0,25.0,8.0,24.0,11.0,17.0,4.0,2.0,15.0
18831,2007.0,14.0,1433.0,75.0,1255.0,63.0,A,0.0,28.0,59.0,4.0,16.0,15.0,28.0,12.0,27.0,15.0,12.0,11.0,2.0,14.0,24.0,61.0,5.0,14.0,10.0,16.0,13.0,26.0,12.0,20.0,5.0,9.0,21.0
18833,2007.0,14.0,1436.0,77.0,1130.0,63.0,A,0.0,29.0,59.0,5.0,11.0,14.0,24.0,16.0,32.0,15.0,17.0,9.0,4.0,25.0,19.0,63.0,5.0,23.0,20.0,32.0,19.0,20.0,10.0,15.0,8.0,4.0,18.0
18835,2007.0,15.0,1102.0,69.0,1253.0,68.0,N,0.0,22.0,46.0,8.0,23.0,17.0,27.0,6.0,33.0,13.0,19.0,7.0,0.0,16.0,27.0,64.0,7.0,22.0,7.0,14.0,11.0,26.0,13.0,15.0,8.0,4.0,25.0
18839,2007.0,15.0,1125.0,56.0,1200.0,49.0,H,0.0,18.0,42.0,3.0,11.0,17.0,22.0,8.0,29.0,8.0,19.0,3.0,3.0,22.0,14.0,49.0,2.0,13.0,19.0,28.0,10.0,19.0,5.0,11.0,12.0,1.0,18.0
18841,2007.0,15.0,1139.0,60.0,1231.0,55.0,H,0.0,16.0,48.0,7.0,24.0,21.0,26.0,8.0,15.0,7.0,11.0,8.0,5.0,19.0,20.0,49.0,3.0,14.0,12.0,15.0,13.0,25.0,8.0,20.0,4.0,3.0,25.0
18843,2007.0,15.0,1196.0,86.0,1316.0,40.0,H,0.0,36.0,67.0,4.0,16.0,10.0,20.0,16.0,22.0,21.0,7.0,12.0,7.0,12.0,14.0,45.0,1.0,3.0,11.0,14.0,10.0,21.0,4.0,26.0,6.0,1.0,15.0
18845,2007.0,15.0,1203.0,94.0,1171.0,49.0,H,0.0,32.0,59.0,10.0,16.0,20.0,24.0,12.0,25.0,15.0,13.0,19.0,6.0,13.0,19.0,52.0,8.0,19.0,3.0,4.0,8.0,17.0,13.0,24.0,1.0,1.0,20.0
18846,2007.0,15.0,1211.0,88.0,1349.0,50.0,H,0.0,30.0,66.0,6.0,17.0,22.0,34.0,17.0,35.0,14.0,11.0,6.0,4.0,19.0,18.0,61.0,4.0,20.0,10.0,13.0,9.0,24.0,7.0,14.0,3.0,6.0,31.0
18853,2007.0,15.0,1266.0,87.0,1178.0,45.0,H,0.0,32.0,58.0,10.0,19.0,13.0,17.0,9.0,21.0,17.0,13.0,17.0,8.0,19.0,17.0,44.0,3.0,10.0,8.0,16.0,11.0,19.0,8.0,27.0,5.0,5.0,20.0
18859,2007.0,15.0,1308.0,76.0,1334.0,74.0,H,0.0,27.0,51.0,7.0,14.0,15.0,20.0,7.0,16.0,13.0,17.0,9.0,2.0,14.0,29.0,54.0,11.0,20.0,5.0,10.0,12.0,17.0,8.0,22.0,3.0,3.0,21.0
18861,2007.0,15.0,1314.0,103.0,1357.0,81.0,N,0.0,40.0,68.0,6.0,14.0,17.0,28.0,12.0,28.0,23.0,12.0,6.0,3.0,14.0,31.0,72.0,12.0,29.0,7.0,12.0,13.0,24.0,21.0,15.0,8.0,2.0,24.0
18863,2007.0,15.0,1323.0,92.0,1248.0,60.0,N,0.0,35.0,60.0,8.0,17.0,14.0,25.0,11.0,24.0,28.0,15.0,15.0,4.0,23.0,18.0,43.0,6.0,18.0,18.0,23.0,4.0,19.0,15.0,26.0,7.0,1.0,23.0
18865,2007.0,15.0,1338.0,67.0,1175.0,50.0,H,0.0,24.0,47.0,5.0,12.0,14.0,19.0,10.0,24.0,20.0,8.0,3.0,3.0,9.0,19.0,54.0,7.0,27.0,5.0,7.0,11.0,18.0,9.0,7.0,2.0,2.0,18.0
18873,2007.0,15.0,1390.0,73.0,1363.0,52.0,H,0.0,27.0,57.0,5.0,16.0,14.0,20.0,4.0,32.0,16.0,12.0,3.0,4.0,27.0,16.0,54.0,2.0,13.0,18.0,34.0,13.0,30.0,4.0,16.0,5.0,0.0,23.0
18875,2007.0,15.0,1397.0,87.0,1423.0,75.0,N,0.0,33.0,69.0,7.0,26.0,14.0,24.0,17.0,21.0,11.0,21.0,13.0,3.0,20.0,26.0,49.0,10.0,21.0,13.0,19.0,4.0,23.0,16.0,32.0,11.0,2.0,26.0
18876,2007.0,15.0,1403.0,93.0,1114.0,59.0,H,0.0,34.0,59.0,12.0,18.0,13.0,18.0,5.0,28.0,24.0,6.0,6.0,1.0,19.0,21.0,58.0,3.0,17.0,14.0,20.0,12.0,23.0,6.0,14.0,1.0,2.0,20.0
18879,2007.0,15.0,1424.0,82.0,1186.0,79.0,H,0.0,30.0,66.0,4.0,20.0,18.0,26.0,12.0,22.0,12.0,14.0,13.0,11.0,24.0,26.0,59.0,6.0,14.0,21.0,29.0,16.0,28.0,10.0,22.0,4.0,4.0,22.0
18885,2007.0,15.0,1457.0,57.0,1233.0,38.0,N,0.0,20.0,51.0,7.0,19.0,10.0,17.0,15.0,30.0,11.0,16.0,8.0,3.0,16.0,15.0,48.0,4.0,14.0,4.0,14.0,8.0,18.0,5.0,14.0,7.0,5.0,18.0
18886,2007.0,16.0,1102.0,79.0,1390.0,45.0,A,0.0,28.0,51.0,10.0,24.0,13.0,17.0,8.0,23.0,19.0,6.0,7.0,2.0,14.0,16.0,53.0,2.0,17.0,11.0,14.0,15.0,17.0,9.0,14.0,2.0,2.0,16.0
18887,2007.0,16.0,1112.0,101.0,1319.0,79.0,H,0.0,35.0,60.0,6.0,15.0,25.0,41.0,10.0,30.0,21.0,18.0,10.0,5.0,18.0,28.0,69.0,10.0,23.0,13.0,17.0,12.0,24.0,20.0,21.0,7.0,0.0,35.0
18890,2007.0,16.0,1172.0,100.0,1227.0,89.0,H,0.0,36.0,62.0,12.0,21.0,16.0,23.0,11.0,30.0,20.0,17.0,5.0,3.0,11.0,35.0,68.0,11.0,21.0,8.0,12.0,5.0,17.0,12.0,9.0,10.0,1.0,18.0
18893,2007.0,16.0,1207.0,86.0,1435.0,70.0,A,0.0,32.0,61.0,4.0,12.0,18.0,27.0,13.0,25.0,15.0,13.0,6.0,5.0,25.0,22.0,53.0,5.0,21.0,21.0,29.0,9.0,24.0,13.0,14.0,4.0,5.0,21.0
18894,2007.0,16.0,1211.0,78.0,1124.0,69.0,H,0.0,25.0,47.0,2.0,12.0,26.0,32.0,8.0,29.0,13.0,15.0,3.0,1.0,18.0,25.0,69.0,7.0,26.0,12.0,18.0,17.0,17.0,16.0,10.0,2.0,1.0,28.0
18895,2007.0,16.0,1221.0,62.0,1214.0,47.0,H,0.0,21.0,46.0,2.0,10.0,18.0,30.0,8.0,30.0,16.0,18.0,12.0,5.0,18.0,13.0,49.0,7.0,23.0,14.0,22.0,9.0,22.0,7.0,20.0,11.0,1.0,23.0
18896,2007.0,16.0,1228.0,76.0,1238.0,55.0,H,0.0,29.0,52.0,7.0,15.0,11.0,21.0,11.0,30.0,19.0,19.0,2.0,5.0,17.0,19.0,61.0,5.0,22.0,12.0,18.0,12.0,18.0,8.0,13.0,8.0,5.0,21.0
18898,2007.0,16.0,1246.0,57.0,1275.0,46.0,H,0.0,20.0,47.0,6.0,17.0,11.0,16.0,6.0,26.0,10.0,12.0,3.0,9.0,14.0,15.0,48.0,6.0,15.0,10.0,13.0,9.0,21.0,11.0,16.0,1.0,5.0,20.0
18899,2007.0,16.0,1253.0,86.0,1363.0,67.0,N,0.0,34.0,75.0,7.0,28.0,11.0,17.0,19.0,24.0,13.0,13.0,10.0,2.0,20.0,19.0,57.0,8.0,23.0,21.0,26.0,16.0,25.0,10.0,22.0,5.0,1.0,16.0
18902,2007.0,16.0,1305.0,75.0,1333.0,47.0,A,0.0,30.0,60.0,7.0,15.0,8.0,10.0,14.0,40.0,14.0,17.0,4.0,5.0,13.0,18.0,62.0,2.0,14.0,9.0,14.0,7.0,17.0,6.0,8.0,5.0,3.0,13.0
18903,2007.0,16.0,1314.0,73.0,1457.0,66.0,N,0.0,29.0,56.0,4.0,16.0,11.0,19.0,12.0,27.0,15.0,17.0,8.0,3.0,10.0,26.0,69.0,14.0,38.0,0.0,1.0,16.0,20.0,19.0,18.0,6.0,1.0,22.0
18905,2007.0,16.0,1331.0,78.0,1242.0,71.0,A,0.0,27.0,58.0,11.0,19.0,13.0,19.0,9.0,25.0,17.0,16.0,10.0,3.0,21.0,29.0,67.0,2.0,10.0,11.0,21.0,18.0,25.0,15.0,19.0,7.0,7.0,18.0
