,Season,Daynum,Wteam,Wscore,Lteam,Lscore,Wloc,Numot,Wfgm,Wfga,Wfgm3,Wfga3,Wftm,Wfta,Wor,Wdr,Wast,Wto,Wstl,Wblk,Wpf,Lfgm,Lfga,Lfgm3,Lfga3,Lftm,Lfta,Lor,Ldr,Last,Lto,Lstl,Lblk,Lpf
154,2005,137,1301,75,1150,63,N,0,26,59,4,19,19,22,11,22,14,16,14,8,10,23,58,8,21,9,14,12,24,11,20,8,2,18
155,2005,137,1314,96,1324,68,N,0,37,58,12,19,10,19,15,24,27,15,9,3,13,25,58,6,15,12,18,11,11,12,10,9,0,16
156,2005,137,1329,63,1368,50,N,0,18,37,4,7,23,29,8,22,13,17,11,1,13,20,45,3,10,7,10,5,14,10,17,12,2,22
157,2005,137,1356,65,1388,56,N,0,25,61,4,12,11,14,12,21,12,10,8,2,22,17,51,4,20,18,22,16,26,3,20,2,2,17
158,2005,137,1436,60,1393,57,N,1,22,59,7,21,9,11,13,17,14,16,10,0,12,23,55,3,12,8,9,14,23,8,24,9,3,12
159,2005,137,1437,55,1307,47,N,0,15,53,8,29,17,24,18,29,9,20,12,4,15,17,57,4,25,9,12,12,23,6,17,9,4,20
160,2005,137,1458,57,1320,52,N,0,20,48,11,26,6,10,5,25,14,8,3,2,13,22,53,4,17,4,8,8,27,8,8,4,2,15
161,2005,138,1112,85,1412,63,N,0,30,57,7,22,18,23,11,28,16,16,7,7,14,21,64,6,30,15,18,15,17,15,14,9,2,22
162,2005,138,1228,71,1305,59,N,0,26,49,2,12,17,20,6,26,18,16,9,3,18,20,54,3,9,16,25,12,20,10,14,10,1,17
163,2005,138,1246,69,1153,60,N,0,25,49,7,12,12,18,7,29,16,15,7,5,17,20,61,7,26,13,19,16,21,10,10,4,4,19
164,2005,138,1403,71,1211,69,N,0,29,59,4,11,9,16,8,24,18,7,7,1,14,29,62,2,13,9,18,17,27,14,13,2,1,17
165,2005,138,1428,67,1328,58,N,0,22,37,5,8,18,28,9,30,15,20,2,2,19,21,66,2,19,14,19,19,14,3,7,8,3,24
166,2005,138,1449,97,1334,79,N,0,36,64,9,23,16,19,12,23,17,7,2,3,20,30,67,8,24,11,17,17,14,13,8,4,1,18
167,2005,138,1452,111,1448,105,N,2,37,70,7,21,30,39,10,25,20,11,5,5,26,36,71,9,23,24,36,17,29,23,18,7,3,28
168,2005,138,1454,83,1130,75,N,0,26,55,11,24,20,22,10,16,17,16,11,5,26,23,50,4,11,25,35,15,21,16,22,6,2,22
169,2005,139,1181,63,1280,55,N,0,19,50,8,21,17,21,13,30,8,16,8,6,22,20,62,4,13,11,21,18,21,9,10,7,5,19
170,2005,139,1257,76,1210,54,N,0,22,42,10,21,22,28,9,28,10,11,1,7,15,20,53,6,16,8,10,7,15,11,7,7,0,21
171,2005,139,1277,72,1436,61,N,0,27,56,2,12,16,22,12,27,12,9,4,4,16,22,70,7,22,10,14,23,18,5,9,4,0,19
172,2005,139,1301,65,1163,62,N,0,20,50,10,20,15,17,7,19,13,13,10,4,18,22,52,2,14,16,18,9,22,9,14,3,4,16
173,2005,139,1314,92,1235,65,N,0,31,65,8,25,22,37,15,35,20,13,14,4,18,27,76,4,13,7,17,20,27,20,17,8,2,23
174,2005,139,1329,85,1356,77,N,0,25,46,6,12,29,33,8,22,18,14,3,0,23,23,56,6,19,25,30,12,16,14,11,8,0,28
175,2005,139,1437,76,1196,65,N,0,24,58,3,11,25,35,17,27,10,14,11,4,23,20,52,7,18,18,25,10,24,9,19,6,4,30
176,2005,139,1458,71,1137,62,N,0,21,46,7,17,22,29,8,22,14,7,5,1,12,23,50,5,15,11,14,7,22,13,10,4,2,24
177,2005,143,1112,79,1329,78,N,0,31,47,7,14,10,17,8,23,17,14,3,5,17,29,66,10,23,10,13,16,11,17,8,10,0,17
178,2005,143,1228,77,1454,63,N,0,28,57,9,20,12,15,8,25,20,9,7,2,20,22,57,7,29,12,18,13,22,12,12,4,3,12
179,2005,143,1257,93,1449,79,N,0,31,56,11,26,20,28,10,34,17,17,8,4,18,28,67,6,25,17,28,13,20,15,11,9,0,25
180,2005,143,1452,65,1403,60,N,0,24,51,9,22,8,13,11,20,14,18,5,3,15,24,56,1,8,11,16,15,19,10,16,11,1,15
181,2005,144,1246,62,1428,52,N,0,24,39,4,13,10,19,4,21,10,14,6,2,25,17,41,4,10,14,28,9,16,10,12,5,0,20
182,2005,144,1277,78,1181,68,N,0,27,65,5,14,19,23,16,22,12,16,13,0,22,22,51,7,23,17,24,9,24,8,22,11,2,22
183,2005,144,1314,67,1437,66,N,0,20,48,8,19,19,24,12,30,11,17,3,3,24,23,61,8,28,12,19,14,19,7,9,5,5,21
184,2005,144,1458,65,1301,56,N,0,21,42,4,10,19,25,4,31,7,18,2,0,14,19,50,9,22,9,13,2,19,12,13,10,5,25
185,2005,145,1228,90,1112,89,N,1,32,71,16,35,10,15,14,18,21,13,12,2,18,32,61,7,18,18,21,12,25,21,17,11,8,10
186,2005,145,1257,93,1452,85,N,1,32,58,11,28,18,29,15,19,19,11,8,4,18,26,47,18,27,15,19,4,15,23,14,5,2,19
187,2005,146,1277,94,1246,88,N,2,30,64,10,19,24,30,17,23,15,13,6,3,20,31,69,9,19,17,23,16,21,14,11,7,3,25
188,2005,146,1314,88,1458,82,N,0,34,64,5,16,15,18,12,21,19,9,5,5,15,30,61,11,24,11,13,10,19,17,12,5,0,17
189,2005,152,1228,72,1257,57,N,0,27,56,12,30,6,8,10,28,21,7,4,0,12,21,54,6,20,9,12,7,19,10,5,5,4,13
190,2005,152,1314,87,1277,71,N,0,35,71,6,20,11,17,13,38,18,13,5,6,17,25,74,7,23,14,18,15,27,15,12,10,4,19
191,2005,154,1314,75,1228,70,N,0,27,52,9,16,12,19,8,26,12,10,4,2,13,27,70,12,40,4,6,17,22,18,8,8,1,18
