,Season,Daynum,Wteam,Wscore,Lteam,Lscore,Wloc,Numot,Wfgm,Wfga,Wfgm3,Wfga3,Wftm,Wfta,Wor,Wdr,Wast,Wto,Wstl,Wblk,Wpf,Lfgm,Lfga,Lfgm3,Lfga3,Lftm,Lfta,Lor,Ldr,Last,Lto,Lstl,Lblk,Lpf
545,2011,137,1400,85,1324,81,N,0,30,63,4,9,21,26,15,27,14,10,4,9,14,33,75,7,29,8,11,17,21,12,7,7,3,17
546,2011,137,1433,74,1207,56,N,0,18,44,12,25,26,39,8,22,14,6,7,4,16,20,52,5,26,11,13,12,24,12,17,3,1,26
547,2011,137,1449,68,1208,65,N,0,26,60,4,18,12,14,11,18,10,5,6,1,19,23,50,5,12,14,19,11,25,9,15,3,1,13
548,2011,138,1139,71,1338,70,N,0,24,52,12,27,11,14,5,17,12,6,2,2,18,26,46,6,11,12,18,7,26,21,12,2,0,18
549,2011,138,1140,89,1211,67,N,0,31,59,14,28,13,15,4,23,17,8,10,6,19,24,57,2,9,17,21,12,24,18,15,4,5,19
550,2011,138,1163,69,1153,58,N,0,19,44,6,16,25,30,9,26,10,9,3,3,13,22,55,4,14,10,14,9,16,12,8,5,2,19
551,2011,138,1196,73,1417,65,N,0,27,54,6,14,13,17,8,24,13,8,2,4,18,23,55,3,13,16,25,14,21,12,8,4,5,14
552,2011,138,1246,71,1452,63,N,0,24,50,6,18,17,24,9,25,12,10,1,6,19,22,53,7,19,12,16,9,21,9,11,5,2,23
553,2011,138,1350,65,1287,48,N,0,26,55,4,16,9,13,10,22,18,6,5,4,12,18,48,2,14,10,15,12,22,7,9,4,3,16
554,2011,138,1361,71,1396,64,N,2,28,65,6,11,9,9,13,29,13,13,6,6,14,25,66,6,14,8,11,13,22,13,11,3,1,15
555,2011,138,1458,70,1243,65,N,0,21,50,9,20,19,23,10,20,12,5,4,2,18,22,48,6,12,15,22,10,22,7,8,3,0,22
556,2011,139,1112,70,1400,69,N,0,24,54,8,14,14,22,11,21,17,12,8,2,20,24,53,3,11,18,22,10,23,13,13,5,7,17
557,2011,139,1181,73,1276,71,N,0,25,49,5,20,18,25,10,23,12,11,1,2,18,27,53,7,21,10,11,4,18,13,7,7,0,23
558,2011,139,1199,71,1323,57,N,0,22,48,9,19,18,25,9,31,15,12,2,9,18,19,62,7,30,12,19,15,23,12,8,4,5,25
559,2011,139,1242,73,1228,59,N,0,27,52,4,12,15,20,7,29,17,12,5,2,11,23,60,6,21,7,9,10,21,16,12,7,2,18
560,2011,139,1266,66,1393,62,N,0,21,51,5,11,19,23,12,18,15,14,11,1,13,26,47,5,15,5,7,4,20,11,18,7,2,21
561,2011,139,1314,86,1449,83,N,0,31,66,6,12,18,23,12,25,18,9,7,5,9,33,72,10,19,7,7,14,26,17,13,6,2,20
562,2011,139,1326,98,1206,66,N,0,36,59,16,26,10,18,11,22,23,9,8,1,11,26,60,8,18,6,7,13,16,13,17,5,3,17
563,2011,139,1433,94,1345,76,N,0,37,65,8,21,12,14,9,26,26,4,4,2,13,30,67,8,25,8,11,13,20,20,7,3,6,15
564,2011,143,1112,93,1181,77,N,0,34,63,9,15,16,21,16,24,15,12,7,3,21,27,58,5,14,18,22,9,18,10,11,5,6,20
565,2011,143,1139,61,1458,54,N,0,19,45,5,18,18,26,10,27,7,14,8,2,19,17,56,7,29,13,19,12,19,9,11,7,3,20
566,2011,143,1163,74,1361,67,N,0,27,57,8,16,12,16,9,26,13,9,5,3,16,27,64,7,22,6,13,15,22,14,9,4,1,14
567,2011,143,1196,83,1140,74,N,1,31,65,11,34,10,22,10,35,23,15,8,5,12,25,71,10,37,14,16,12,30,13,12,11,1,19
568,2011,144,1242,77,1350,57,N,0,30,63,9,19,8,10,15,28,20,9,7,3,14,22,65,4,26,9,12,16,19,7,11,3,2,10
569,2011,144,1246,62,1326,60,N,0,22,48,6,17,12,14,7,25,11,11,3,11,18,19,58,6,16,16,22,16,20,7,7,6,1,14
570,2011,144,1314,81,1266,63,N,0,31,74,5,16,14,21,22,26,15,7,11,8,16,23,63,2,16,15,20,18,24,8,18,4,8,17
571,2011,144,1433,72,1199,71,N,1,24,53,12,26,12,20,7,25,18,17,12,1,20,26,71,7,19,12,18,21,26,7,16,8,6,19
572,2011,145,1139,74,1196,71,N,1,24,60,9,33,17,27,16,25,8,10,2,1,20,25,57,3,14,18,22,8,26,10,7,6,3,24
573,2011,145,1163,65,1112,63,N,0,23,56,5,17,14,18,11,20,10,5,5,6,15,24,61,4,21,11,16,19,23,14,9,3,1,12
574,2011,146,1246,76,1314,69,N,0,27,56,12,22,10,16,9,25,16,14,10,5,13,27,62,3,16,12,15,11,25,13,13,9,5,17
575,2011,146,1433,71,1242,61,N,0,21,53,12,25,17,22,9,26,14,13,7,1,18,22,62,2,21,15,28,19,26,10,14,8,6,20
576,2011,152,1139,70,1433,62,N,0,21,59,8,23,20,26,16,32,8,9,5,2,16,23,58,8,22,8,13,6,26,17,10,3,4,24
577,2011,152,1163,56,1246,55,N,0,23,49,1,12,9,11,6,32,16,15,5,3,13,21,62,9,27,4,12,15,22,12,10,11,3,12
578,2011,154,1163,53,1139,41,N,0,19,55,1,11,14,16,17,36,6,11,4,10,15,12,64,9,33,8,14,20,21,5,6,8,2,17
